"pat" "th"
3821 145
4128 86
4513 78
4259 20
4217 197
4147 63
4477 13
4460 32
4652 37
4671 40
4867 25
4953 31
5367 29
5444 73
5697 46
5299 53
5339 128
4746 33
5027 48
4659 57
4952 36
4735 26
4916 56
4831 59
4826 276
4544 177
4771 586
4709 1176
5176 1155
5408 1636
5100 1160
5199 1199
5134 1219
5401 1037
5225 734
4589 710
3685 840
2624 923
1969 890
1642 838
1123 1224
889 1685
706 1603
721 1163
749 377
745 514
611 454
417 191
145 301
82 89
38 122
62 93
28 82
20 33
31 264
0 35
0 55
2 44
19 10
91 11
217 73
644 7
1434 16
1620 16
1782 28
1669 47
1621 98
1313 81
1236 120
1019 111
988 205
1345 244
1759 261
1942 239
2218 194
2006 116
2183 101
2051 51
1886 49
1749 205
1415 32
1352 114
1254 198
1134 292
1245 260
1284 321
1227 361
1066 371
692 342
307 260
251 204
359 245
735 197
1158 172
1405 182
1615 109
1984 181
2240 352
2774 820
3223 1205
3226 1052
2908 938
2763 403
2409 207
2216 371
1401 159
1268 278
775 1062
831 1334
1248 1468
1692 1574
1764 1666
1761 1806
1475 1386
1013 1165
676 816
257 716
366 1000
316 1280
216 1275
217 1205
302 684
284 838
411 979
792 1411
1236 1347
1294 1229
1013 825
956 654
1000 1124
941 863
1432 623
1672 440
1559 585
1542 500
1260 476
1098 677
980 894
1318 721
1546 722
1868 830
1870 979
1954 948
2036 1152
1659 1528
1379 1948
1654 2571
2579 2652
2747 2786
2809 2765
2600 2161
2514 2259
2508 2246
2987 1936
3485 2311
3255 1246
3397 944
3228 1025
3082 810
2559 207
1934 200
1254 348
1182 301
1380 409
1711 294
1763 93
1657 302
1442 137
1305 182
938 229
1597 232
2210 268
3107 240
3815 175
4657 238
4813 107
4045 49
3008 19
2148 57
2869 290
3314 116
3538 240
3076 416
2793 389
2905 460
3046 581
3316 733
3590 1020
2869 1196
2443 1543
3316 1499
3433 1554
2678 1473
1345 1107
1193 1702
1077 1900
942 1893
1027 2153
1186 2170
1455 1974
1154 1306
777 1442
959 2066
1325 2697
1719 3311
1360 2166
1447 1501
1455 2742
1569 2895
1669 2591
1782 1390
1868 931
2030 1319
1721 1585
1142 1428
785 1391
245 1456
322 1220
313 1373
250 1459
400 1621
335 2107
254 1620
180 866
226 1115
573 1156
711 1026
643 520
588 763
622 972
369 456
430 508
372 132
315 135
283 200
175 231
26 203
37 190
92 282
226 192
405 284
769 162
1265 31
1625 6
1657 7
1059 40
495 67
848 87
1253 91
1358 168
1466 1073
2399 1795
2657 1852
2887 1335
2781 1562
1135 1953
736 2224
1826 2231
2623 1522
2734 1730
2741 2463
2128 1325
1830 840
1533 643
1425 1076
1374 980
1154 1772
1363 1897
1278 2166
1220 2146
1388 1036
1530 1124
1005 798
711 186
512 361
165 94
66 25
42 2
135 3
496 193
265 0
241 6
262 52
267 40
181 94
97 27
55 79
150 65
179 29
110 58
76 31
82 11
20 54
3 99
57 85
422 129
504 156
743 383
1045 625
1161 747
1025 837
1105 925
967 1141
811 1448
1416 2218
1428 726
1774 251
1074 66
675 355
465 545
643 708
513 1057
265 1296
365 1497
485 1818
271 2217
639 2365
647 1651
786 2042
924 2143
864 2234
1630 2436
2035 1947
2063 1070
2007 921
1844 666
1319 751
1411 542
1601 586
1660 822
1146 333
413 718
251 853
412 872
790 898
1371 830
1857 797
2000 1471
1810 1178
1523 1007
1152 1389
876 1005
853 943
610 778
608 696
792 528
789 433
524 400
443 169
869 291
1555 92
1703 89
1102 163
1043 88
1289 383
1137 135
1333 193
1179 241
877 430
499 250
153 378
81 479
51 647
97 79
134 540
114 261
10 328
69 255
9 692
22 77
0 481
0 411
13 946
19 1457
16 2090
8 1568
15 2455
4 1921
11 2790
41 3177
27 3749
24 3335
34 5724
30 4767
35 6125
44 5232
65 6468
64 5430
55 5094
53 5183
39 4913
49 4755
33 3981
21 3435
25 2737
17 2299
21 2589
26 2790
24 4032
45 4805
66 4971
31 4621
35 2778
14 2418
61 1252
11 721
14 1129
7 878
15 1383
58 535
71 1034
48 339
181 531
200 48
207 242
107 12
40 34
32 47
14 60
53 165
89 42
130 105
15 71
14 100
42 24
17 96
17 74
11 155
34 231
68 677
2 364
20 544
19 384
2 853
17 391
17 534
7 496
8 371
0 225
0 171
0 174
3 46
0 42
75 35
76 64
172 57
131 44
282 40
235 59
328 50
182 47
96 100
66 141
8 257
23 383
1 310
0 307
4 385
0 343
0 271
7 82
1 15
2 19
0 36
2 44
6 17
2 10
0 21
0 15
8 23
0 42
1 158
11 619
10 858
0 668
0 425
0 232
7 402
7 562
40 959
59 577
9 985
37 1329
31 1467
30 1209
11 1094
2 776
6 379
2 174
0 41
5 43
0 9
3 40
0 13
0 1
5 87
7 145
5 180
10 233
5 233
3 119
5 178
11 258
9 150
13 179
53 28
23 33
0 2
4 8
0 2
5 41
7 59
11 74
6 42
36 7
69 2
64 6
138 28
117 74
106 211
141 315
159 289
125 128
103 49
66 36
36 27
48 20
30 20
47 41
197 145
90 28
74 35
93 60
92 45
152 51
117 11
161 17
174 2
286 22
214 23
159 25
208 20
167 20
63 35
41 64
5 59
0 18
0 21
0 33
0 12
0 7
0 12
0 12
0 17
10 126
0 55
0 152
30 299
71 133
27 49
3 43
0 48
17 47
92 66
190 164
316 122
355 285
424 752
314 1211
231 1742
139 1893
84 1704
17 1610
18 1331
8 1555
12 2107
18 2524
17 2288
6 691
53 329
1 413
21 2049
9 447
3 899
4 600
5 1042
2 489
10 1126
8 234
56 365
1 545
5 265
9 636
55 526
190 643
379 651
588 982
593 1187
648 1449
520 930
421 743
210 1157
109 801
25 530
124 1328
29 616
156 245
323 333
520 303
706 767
854 1241
994 1671
998 2279
903 2082
748 2146
444 2933
152 2920
26 3055
21 2351
38 2465
95 2331
69 1044
90 1180
67 651
33 554
52 350
132 659
136 1153
187 1907
159 2167
26 1131
0 1367
19 1074
15 735
3 609
23 485
37 658
62 827
154 612
339 668
390 384
499 445
540 582
506 463
357 824
226 436
281 612
230 189
389 385
388 105
311 488
299 142
197 418
151 154
212 648
106 274
77 407
16 169
16 355
7 47
0 331
4 69
87 100
51 107
21 123
23 39
28 29
67 57
124 32
271 32
336 53
366 59
365 77
269 37
159 33
70 46
31 110
20 69
59 33
81 139
4 0
2 23
5 38
18 66
11 123
3 65
5 53
15 131
88 73
349 42
594 26
737 90
604 533
378 998
365 1328
245 1255
155 1514
93 1923
34 2000
98 2121
38 2494
29 2089
19 2394
15 2140
45 2252
3 822
0 481
5 226
29 145
23 257
25 313
5 379
5 333
0 78
0 54
0 329
14 285
83 308
132 30
134 633
86 365
45 846
17 177
15 319
0 447
4 453
6 946
9 435
10 34
25 826
9 729
5 976
9 463
0 380
6 102
4 180
15 637
96 619
161 562
147 156
119 233
27 757
21 775
16 934
10 110
6 215
19 577
32 811
19 767
11 147
21 104
16 655
32 990
61 848
106 1086
80 698
157 533
132 600
110 734
103 1076
163 1454
205 1957
199 2452
97 3004
102 3497
40 3795
21 3894
25 3393
46 3090
26 2827
50 2789
110 2211
168 2567
167 1967
154 1689
31 1401
8 1264
22 1772
28 2322
18 2727
20 2494
44 1181
90 662
67 2313
34 3147
61 3576
36 2370
187 3171
235 2223
136 2781
67 2000
167 3112
151 2057
91 2974
26 1445
29 1880
14 1458
16 1641
35 1966
7 1667
39 2114
104 2185
161 1737
115 2361
280 1939
143 2623
206 1612
339 2146
309 953
250 543
201 430
916 457
2011 519
2176 442
1442 233
1399 189
1117 124
836 56
613 104
638 168
755 84
865 43
772 34
612 18
413 11
163 24
51 18
27 27
36 14
423 151
591 22
728 38
569 10
286 14
96 8
119 0
203 13
296 28
203 16
251 4
312 0
213 7
87 0
14 10
4 53
52 14
1 56
2 135
7 268
1 320
0 362
18 335
6 402
3 474
42 799
1 509
6 506
3 546
23 502
27 564
63 556
80 550
43 456
39 344
88 138
21 130
18 153
9 179
8 338
18 469
6 454
16 500
15 499
9 402
40 294
50 113
40 49
49 27
78 18
208 274
94 163
198 219
222 302
261 343
241 392
310 329
237 183
240 190
161 80
112 17
102 31
111 174
51 325
15 468
32 516
45 524
70 552
63 504
132 524
76 412
198 362
253 231
271 100
427 28
561 141
499 65
539 59
595 130
658 245
691 235
763 291
851 185
755 148
483 146
471 84
322 33
102 45
126 34
499 57
616 104
572 87
512 78
359 89
216 95
87 165
84 142
100 82
49 76
37 43
61 140
68 9
59 31
25 10
28 10
27 27
24 41
69 59
14 36
28 23
109 24
54 12
15 14
0 16
5 7
114 14
169 24
303 34
251 73
182 61
106 66
55 71
34 146
4 83
2 19
95 125
59 79
32 262
91 272
83 378
141 372
235 318
270 286
382 153
415 118
470 191
520 267
517 365
546 275
352 282
352 275
293 176
262 105
118 16
56 20
29 27
8 22
13 1
44 0
307 0
494 120
278 5
275 3
435 14
570 9
492 7
466 7
308 6
225 72
39 6
10 90
6 132
345 81
730 28
807 8
1056 29
901 114
606 216
513 346
795 477
1004 491
995 438
911 403
1257 272
1893 35
2741 247
3175 10
3128 69
2706 185
1800 241
1954 263
2420 295
2641 304
2121 270
1729 204
1363 162
1460 67
1772 65
1545 28
1455 46
1228 28
1199 0
1218 31
1516 82
1776 159
1617 70
975 130
966 11
1250 2
1153 9
1235 115
1028 14
1012 5
1003 2
906 0
795 5
544 10
776 13
875 47
1136 29
1243 8
1306 22
1405 22
1323 35
931 16
620 25
460 21
509 16
490 36
445 50
475 8
464 1
428 18
387 28
217 13
393 105
645 43
733 52
1013 185
974 187
867 98
756 29
723 46
746 97
515 210
493 286
377 300
208 393
308 365
306 452
277 381
253 215
389 177
627 128
1307 81
1918 65
2328 513
2503 674
2342 224
2021 301
1669 1441
851 246
447 48
739 127
1149 258
1311 153
1414 9
1548 27
1889 28
1834 16
1643 18
976 10
950 8
372 15
656 13
679 1
211 5
181 12
123 0
117 33
100 62
133 90
169 59
144 41
131 35
155 118
79 39
103 40
234 15
275 24
341 26
403 17
542 15
619 30
703 51
886 56
990 85
949 35
629 56
444 62
328 77
254 43
400 29
579 40
673 17
573 26
483 28
324 4
176 14
331 8
599 170
423 67
378 347
175 437
140 544
93 601
78 385
44 442
8 582
6 694
2 787
77 776
7 873
35 879
45 749
15 612
46 403
22 793
62 747
27 569
70 703
141 730
155 725
185 632
126 225
212 504
57 182
44 219
64 232
35 135
10 169
0 174
7 178
20 116
41 82
16 31
9 22
6 67
17 494
22 901
9 989
30 992
18 1812
32 2177
11 1605
10 965
7 425
13 192
2 703
12 1023
40 1166
1 671
0 971
13 1427
14 1208
6 1005
15 670
8 465
2 493
51 517
0 429
12 1320
38 1470
26 1312
2 699
9 482
0 275
0 141
0 76
23 57
128 107
231 223
553 182
854 119
473 35
495 217
182 56
381 18
321 73
249 165
140 386
182 565
75 681
81 695
186 695
453 964
682 938
533 778
555 384
317 159
331 7
170 5
77 97
60 214
25 292
406 239
257 228
237 130
36 63
192 40
579 295
568 92
714 412
223 277
106 301
65 180
16 30
117 11
64 109
4 397
3 467
42 440
83 662
362 791
441 1293
203 1827
221 3333
329 4552
194 4183
90 3381
113 3267
153 3681
194 4006
167 3747
113 3398
169 3198
33 2505
94 3237
28 3671
20 3990
55 3466
68 2930
83 2532
138 1919
48 1620
22 1626
30 2173
80 2268
71 2883
19 3327
76 4156
63 4589
119 5067
196 5230
142 5063
110 4784
90 4505
47 3269
54 2150
70 1266
65 947
9 449
41 976
27 1174
49 1165
30 1247
63 1672
156 2309
165 2326
184 1676
40 1362
36 1157
53 1256
47 1862
34 2134
36 1692
37 1686
66 1730
63 1863
56 1602
89 1556
25 1434
164 1572
388 1440
261 1206
388 1835
82 1243
188 1280
79 1496
26 2438
41 2723
90 3102
233 3663
265 3221
184 2957
210 2024
98 1406
58 1172
205 983
216 621
73 990
119 711
211 600
205 492
83 491
99 667
150 1155
154 1662
128 2125
77 2245
208 2445
17 1007
28 569
97 244
250 252
167 480
167 923
186 1147
80 1333
50 1080
104 731
145 447
141 425
208 602
86 835
158 701
306 618
85 596
114 197
186 924
198 564
355 823
459 471
595 627
653 517
674 1368
260 907
138 1393
152 1109
316 1737
330 1245
292 3372
288 1416
327 2669
391 449
331 611
307 803
240 178
240 576
145 477
210 663
90 209
87 741
36 74
11 375
24 472
7 562
3 528
0 729
8 107
53 1455
27 535
20 306
61 1239
172 1109
242 1312
286 1184
542 2571
322 3443
110 3596
97 3845
182 4632
186 4676
58 3714
40 3167
30 2625
63 2967
30 3983
31 3853
29 2970
30 2792
37 3559
27 3897
81 3071
50 1514
32 2299
15 993
37 1233
23 1650
48 1649
28 1806
10 1205
2 756
26 1411
11 772
12 433
7 271
25 609
19 331
22 1032
25 897
15 763
62 807
45 325
14 1019
7 204
25 1248
55 389
26 827
12 1080
43 1561
30 1310
26 1548
10 657
38 1456
9 795
5 1033
16 487
29 1502
27 1868
15 3918
9 2824
19 3426
32 3662
25 3055
14 2913
18 1783
3 2109
7 2311
59 2411
6 2309
14 2398
5 2029
15 1418
4 1852
30 2634
18 2391
81 2931
64 2732
44 1681
42 1625
6 1090
21 1581
51 1104
57 808
119 1063
93 527
67 1291
54 1200
34 1974
74 2276
92 2046
31 1953
5 1468
6 1577
1 1687
49 1293
9 1280
35 1074
7 773
35 1479
1 1229
16 994
0 1045
11 845
9 386
33 534
148 164
177 593
125 246
62 312
58 514
116 1021
36 1411
33 973
63 1313
69 457
94 892
40 826
50 1135
7 1561
230 1342
285 1830
325 2124
266 2188
513 2365
50 1716
167 2533
202 2826
176 2429
76 1381
86 926
78 245
18 617
21 1039
40 1144
40 1025
71 712
59 527
71 564
36 528
15 1236
78 473
39 683
33 355
39 135
20 799
9 536
28 718
10 505
47 591
6 802
20 843
5 874
44 369
44 382
28 924
359 284
115 371
43 216
54 428
22 587
25 723
139 637
231 1408
69 782
32 1950
68 682
42 1059
114 821
137 729
187 893
124 674
44 1228
40 859
63 2350
8 692
31 737
0 469
13 573
63 1346
274 1217
483 1126
447 1056
355 818
381 452
270 219
169 89
312 60
241 133
109 196
57 333
56 551
53 598
53 766
4 775
32 1092
81 1822
137 2532
146 2494
249 2470
17 1946
49 1410
1 1583
42 1672
66 650
112 1242
140 1330
108 425
155 100
85 277
5 182
6 224
34 320
2 467
10 498
7 748
73 822
34 979
16 1155
28 1401
1 1636
1 1689
0 1594
60 1288
186 982
171 257
108 212
127 537
90 706
5 823
9 880
19 1068
14 1759
40 2406
73 2895
25 2322
81 1704
96 1424
40 1588
98 1415
59 770
96 1606
50 1745
21 1623
87 1964
174 2362
82 1963
9 1151
23 229
144 405
4 523
134 813
206 553
85 169
50 90
70 50
82 48
90 58
41 154
94 96
28 114
96 93
122 30
84 24
24 56
57 81
93 141
108 41
434 76
310 104
120 132
55 26
11 58
69 56
221 337
145 50
149 156
110 438
58 625
23 641
46 820
46 1101
27 1215
7 1007
37 879
25 713
21 343
40 378
42 233
5 563
40 559
190 327
219 410
354 835
397 1900
151 2912
90 3504
81 3841
156 4029
182 4237
48 3741
96 4017
65 3790
59 3492
48 3637
72 3596
134 3326
150 3796
97 4117
45 3539
71 2732
16 2065
64 1483
102 1603
121 1807
55 2150
37 2833
60 3065
113 2813
96 2856
26 2819
119 3048
121 2226
64 2591
166 3404
29 2898
58 3564
48 3708
63 3341
56 4461
34 4080
23 4284
18 4310
24 4632
38 5310
52 5730
35 5528
49 5145
37 3886
16 3078
76 2725
35 2385
87 2097
81 2015
74 1541
98 921
32 642
29 838
87 687
158 1080
19 1247
45 1882
25 2275
10 2516
6 2695
14 1957
0 1584
8 1612
19 1177
23 1756
11 2035
42 2988
31 2705
19 3116
20 2949
26 2462
23 1736
59 1464
123 1181
173 2042
154 1347
104 1599
39 1012
23 1071
94 2789
88 1681
71 1391
62 1572
76 538
61 1770
104 1048
152 843
93 1407
19 787
16 601
32 738
10 547
35 1183
45 992
7 1063
14 1281
14 745
21 693
198 1401
379 1246
97 1459
25 977
32 926
41 960
93 1020
29 340
11 882
27 1925
24 2315
5 1826
22 1824
14 2101
27 1695
12 1415
20 2029
31 2377
33 2270
39 2865
69 3104
134 3387
251 2984
457 1952
498 1508
192 1973
23 2284
47 2116
68 2213
106 1764
96 2005
82 2319
35 1555
48 1724
41 1726
88 1667
210 1751
82 1678
100 1328
136 1371
34 1496
136 1526
167 1363
185 966
360 525
308 415
203 953
253 1241
282 1372
188 1618
288 2146
188 2110
145 1816
179 1764
148 1584
106 1487
163 2114
41 1135
84 1178
101 1140
78 1773
110 1992
159 1948
88 1439
32 1439
19 1759
78 2047
70 2116
99 1943
127 1554
57 2097
25 2714
18 2854
7 3108
27 3691
31 3968
36 3189
28 2749
62 3674
24 4672
124 5050
150 5114
30 4148
56 3606
142 3919
102 3150
46 2703
174 2279
199 2744
223 2564
237 2849
245 1975
348 2279
520 1362
464 1702
390 2151
270 2022
288 1929
476 1414
428 1696
377 2377
220 2141
81 2033
177 2347
409 1773
148 1699
163 2151
153 1148
397 1377
476 1422
438 1525
355 1413
295 1809
365 2323
231 3000
144 3425
250 2722
131 3268
299 3189
399 3414
490 4118
598 4474
711 4607
980 4698
1104 4608
1242 4380
1238 3601
729 3364
108 2645
117 2147
724 2019
1288 2273
1302 2200
1364 2312
1099 3235
960 3738
663 4282
362 4474
67 4544
66 4681
267 4843
560 5629
768 6395
864 7325
391 8186
314 8709
374 8375
520 8006
571 7034
564 6101
657 5931
448 6890
313 6419
147 6286
103 5366
107 4595
717 4501
654 2234
927 5079
814 4117
658 5882
528 5081
360 6337
483 6392
684 7221
799 6642
893 5310
873 3944
660 4222
394 3004
162 4143
260 856
500 860
343 1561
370 479
1352 326
1459 737
923 385
1096 788
1117 880
743 567
549 1181
399 215
550 160
81 434
107 615
523 828
554 1933
717 2328
671 2163
852 926
774 1172
502 1171
236 953
230 1192
643 1535
542 1134
92 1475
143 1061
499 165
758 218
804 230
312 250
241 114
208 96
225 100
550 326
484 51
576 45
371 3
453 17
738 34
883 87
478 107
182 35
174 65
276 25
871 2
1136 9
878 13
259 41
70 36
134 0
422 23
533 88
429 35
201 86
16 20
33 18
89 16
153 46
181 168
64 23
12 2
16 17
13 19
5 37
3 5
16 20
9 17
31 8
27 7
11 7
108 0
106 10
94 12
506 0
674 1
1088 11
1507 10
1209 11
1713 4
2108 11
2578 11
2533 37
2334 37
2328 268
2124 7
2012 37
1633 31
1556 21
1645 14
1743 27
2759 25
3963 0
4485 5
3741 21
3499 18
4386 4
5940 29
6493 66
6568 221
6634 326
7186 319
6309 173
5046 116
3312 56
2040 67
2750 176
4111 225
5151 357
6038 946
6187 185
6676 185
6346 24
6292 3
6155 2
5106 15
4137 68
4562 81
4607 49
3850 45
3053 22
2125 16
2649 16
3863 2
5224 15
5562 10
5280 12
4650 12
2813 18
3152 10
4571 3
4094 25
2877 7
2605 20
2445 206
1421 21
1410 34
1334 19
865 26
442 0
268 17
541 18
449 1
608 35
465 24
518 17
1742 16
3670 28
5401 69
5740 100
5387 123
5046 201
3418 501
2794 1155
2061 2106
2168 2150
3007 2186
3598 2021
2887 2046
2336 2986
2293 2249
2244 2553
1811 2132
1857 1090
2270 1524
2187 1719
1645 1658
1013 1749
755 1649
552 1181
725 620
863 318
719 33
354 25
665 65
826 178
790 142
627 29
461 48
612 60
749 67
846 106
663 124
778 134
1022 370
760 16
1067 67
1611 107
2570 150
3213 62
3503 19
2864 121
2195 158
1093 135
1165 32
2248 26
2399 128
2119 114
1563 74
1143 42
1679 67
1988 84
2390 44
2385 22
482 0
1112 2
850 32
480 55
354 25
124 133
47 36
70 45
94 23
158 10
177 24
146 32
93 0
55 0
60 0
13 6
1 5
37 18
0 14
3 50
45 56
275 116
435 105
331 118
198 79
30 95
10 80
11 93
20 93
173 65
219 231
27 55
0 52
6 81
177 89
363 131
221 88
9 124
508 134
1632 53
2477 67
2959 79
4033 59
4022 64
4205 43
3730 57
3643 25
3579 12
2552 20
2458 15
2398 19
1974 14
1722 30
1631 77
638 57
1780 215
2116 45
1400 27
1241 19
874 22
649 0
817 24
219 7
871 23
740 22
301 8
647 13
156 0
567 18
618 17
32 10
343 17
394 12
157 6
120 6
23 21
200 19
428 15
542 9
653 20
1855 173
3128 30
4027 31
3900 22
2111 17
3006 6
4438 19
4353 35
2922 28
1024 21
1501 25
1867 33
832 8
1119 21
1393 53
827 97
1504 363
1155 558
720 1412
926 1963
657 2167
982 2803
1228 3378
173 4312
770 4173
653 4019
292 2561
656 2319
323 2091
302 1653
383 1261
247 929
556 824
402 594
50 616
562 655
653 566
485 530
1065 451
1806 123
2195 485
2011 587
1613 154
1621 326
1345 1065
1071 1434
1314 1343
789 559
1021 285
1422 905
798 1488
1147 1079
1467 1042
302 674
1001 148
985 328
453 907
981 1185
635 906
939 530
1275 563
1052 793
355 854
953 1105
1335 793
1004 391
1266 500
1278 865
1159 1107
716 609
881 186
1110 920
2472 1290
4790 1571
5842 1214
5660 1369
4119 840
3890 1280
3529 1184
2699 964
1820 1396
948 1999
829 2406
1179 2363
1882 2588
2287 2804
3021 2766
3723 2250
3632 1547
2671 1349
2472 1334
1991 1624
2734 1930
3430 2539
3223 2882
2875 2211
2431 1436
1962 1128
1591 935
1353 1278
1169 1487
1000 424
1077 295
876 162
731 247
952 181
1500 89
2242 138
2608 283
2690 201
2728 27
2887 21
2838 183
2593 153
1678 12
1126 21
930 49
1712 116
2364 11
2506 7
2195 262
2893 190
3430 33
3608 58
3216 311
2330 730
649 133
669 62
786 201
687 229
553 253
389 78
1017 32
1715 25
1752 150
1688 122
2400 24
2092 140
1529 383
1733 386
2304 280
2679 262
3220 397
3558 486
3614 432
3129 257
2166 209
1373 386
476 316
1385 90
2712 211
3410 46
4265 166
4712 112
4660 82
2977 197
2809 182
2682 138
3396 121
3725 600
3872 638
3562 284
3214 76
2597 342
2472 613
2501 149
2733 22
2937 106
3136 104
3308 0
1289 9
1704 30
801 8
1278 17
829 32
848 142
302 4
465 34
388 69
446 41
343 168
410 471
370 515
74 534
153 601
734 561
858 481
696 541
260 819
99 1133
596 1271
385 861
224 964
386 645
309 793
159 1468
48 1394
139 746
168 1533
38 1289
266 1112
282 575
133 1041
95 394
172 558
36 647
202 530
599 649
119 980
37 1842
353 2802
449 4270
436 3337
110 2596
115 2754
84 2729
102 1250
391 1294
342 1003
87 1896
48 1380
64 1527
42 1895
42 1804
30 2298
230 2350
78 2081
200 1214
161 2313
90 1241
48 761
37 675
128 666
157 308
162 476
51 1130
15 2419
75 1982
144 1693
266 2815
248 1575
44 1770
120 938
184 690
209 623
100 883
153 1113
116 395
360 632
286 269
149 328
64 186
323 71
162 432
136 657
386 919
50 1437
22 1549
42 1437
35 1032
105 1272
54 736
0 175
16 259
0 280
0 202
2 118
0 535
2 1101
12 1600
1 1565
62 1266
22 1763
1 1928
13 1516
173 1283
145 411
79 344
109 213
47 203
26 342
16 672
2 1116
9 1478
22 1696
10 1896
25 1863
10 2313
34 1498
89 1581
182 1652
287 631
448 1020
475 412
556 393
587 654
572 790
551 941
250 1000
75 751
40 1273
2 587
2 442
5 144
63 43
70 218
19 360
4 203
6 373
11 419
56 301
159 400
286 418
373 408
438 581
520 356
404 83
463 120
426 28
508 30
728 132
736 371
428 364
129 195
118 464
521 276
666 8
856 6
840 112
785 62
674 216
516 109
269 143
101 60
4 86
3 11
12 0
55 1
45 10
103 0
132 2
154 25
172 75
248 33
286 28
235 41
133 53
65 90
53 57
75 91
180 523
62 40
7 183
98 415
291 242
173 18
18 328
20 208
28 25
10 257
75 168
25 253
6 1008
25 1563
745 851
2137 1499
3362 1482
3132 1088
2948 821
2143 528
2118 930
2625 880
2774 1162
2972 501
2931 670
2726 1315
2883 503
2247 158
1341 483
2228 596
2350 150
2431 98
1641 224
2750 185
2659 109
2255 56
929 23
1670 11
1787 2
2073 23
2533 16
2314 0
1344 9
1461 15
1389 43
905 62
569 109
590 88
397 147
168 90
119 299
154 142
293 130
980 213
3057 128
4795 291
5806 320
3856 287
2773 396
2681 897
2906 1470
2022 1799
2019 2092
1529 2552
1087 2710
1432 2769
2200 3079
2114 3416
1092 3624
1112 3309
2270 2713
3152 2516
3224 2371
3288 2239
2847 1968
3225 2141
2744 1241
2702 1292
3000 782
2448 677
2262 596
1607 519
948 275
584 211
779 224
1220 187
764 219
1230 242
1378 94
1236 119
1789 212
2250 194
2483 49
2941 105
3327 130
3440 150
3624 153
3521 182
3518 208
2533 179
1877 409
621 71
1020 71
2031 153
3224 167
3748 150
3463 107
4309 57
4575 36
4260 156
4294 119
3425 44
2690 61
2224 79
2107 92
2061 45
2930 34
3248 20
3644 51
4000 32
4107 51
4404 85
5114 66
5469 36
5594 51
4607 257
2791 42
2456 304
