"pat" "th"
1148 158
1157 759
993 1182
628 1224
321 1172
180 1215
96 1603
143 1610
131 1412
84 1446
134 1143
55 783
42 783
30 846
107 766
303 684
140 652
102 844
55 1312
207 1882
318 1604
70 1538
12 1413
371 1089
430 746
223 857
61 900
222 462
199 141
49 94
25 247
235 308
298 131
237 114
11 66
36 14
39 10
96 24
1 8
4 15
79 33
89 43
36 12
4 0
7 0
8 0
11 1
29 0
17 0
12 0
34 24
15 233
16 413
5 593
2 671
37 564
9 645
17 607
0 663
7 395
0 455
0 469
2 497
0 547
0 447
0 100
0 393
0 663
0 1285
0 1900
13 2089
4 2243
1 1913
3 1818
4 1578
6 1010
0 677
1 745
0 818
0 915
10 964
30 936
1 679
0 498
0 743
0 1399
1 1636
12 1360
2 1203
0 1138
0 662
188 389
162 371
144 283
208 88
267 56
268 22
183 0
52 0
135 18
138 58
360 121
342 286
163 455
150 692
74 941
98 937
26 928
52 1025
80 878
135 569
146 510
392 778
575 803
819 1111
853 1509
1061 758
1070 384
1086 492
955 223
722 182
788 283
798 326
905 342
844 300
871 56
892 2
839 5
762 0
1035 10
1259 3
1590 17
1461 181
1287 331
1263 415
1305 487
1029 583
683 576
474 508
449 292
487 47
310 11
189 45
52 62
142 112
96 131
115 144
111 112
23 37
60 0
64 0
48 23
95 344
36 477
13 380
0 114
8 119
79 123
98 0
239 0
511 0
524 0
584 0
635 0
542 0
1408 0
771 0
643 23
842 760
1078 1042
871 1296
404 1686
278 1835
199 1783
283 1851
177 1599
493 1568
737 1593
313 1335
383 1010
249 682
273 378
382 417
163 262
134 120
45 27
55 17
80 161
54 270
95 199
0 707
31 962
153 614
196 877
324 751
841 669
931 1171
931 857
704 418
890 296
1618 569
1724 463
1586 529
1315 654
1169 1116
921 1320
437 1419
217 1556
261 1298
124 448
70 911
73 1569
329 1809
391 1793
495 1250
649 489
864 791
974 701
763 312
366 377
121 423
82 608
243 543
480 328
468 152
415 203
384 154
334 184
328 218
515 338
561 763
648 791
656 696
410 722
469 771
396 844
396 845
582 555
639 209
589 133
710 219
827 311
681 502
600 509
894 545
1069 514
1616 605
1847 785
2173 1314
2367 1745
2917 1492
3564 1210
4293 1119
4810 680
5010 1016
5542 1087
4937 1132
4863 982
4046 701
4116 707
3678 700
3838 456
3452 184
3069 217
3036 334
3662 258
3237 98
3750 25
3312 31
3987 27
3284 44
3578 60
3069 75
3186 50
2438 53
2198 39
1931 31
2274 32
1755 30
2078 76
1938 76
2298 21
1978 8
1744 3
1570 34
1357 28
1133 1
936 4
756 17
732 0
473 1
386 0
148 1
181 0
208 0
406 1
852 0
1250 0
783 0
552 0
238 0
288 4
256 9
336 0
487 0
696 0
1037 0
1562 0
2024 0
2716 0
3259 7
3742 29
4320 44
4694 54
4926 34
5402 35
5967 41
6101 59
6378 60
6920 44
7607 30
7739 32
8435 85
8643 87
8897 99
8574 18
8405 95
8163 50
7491 19
6280 3
5750 0
4792 29
4804 41
4299 67
4594 81
3584 206
4095 253
3831 389
3946 416
3897 288
4436 387
3830 456
3933 389
3191 317
2899 256
1915 211
1805 252
1157 183
1094 307
1618 701
1806 1196
2304 1298
2120 1481
1693 1036
1647 716
2027 901
1142 1071
856 828
404 439
818 286
595 133
1041 63
523 28
481 38
316 29
366 10
411 8
639 6
717 3
645 4
431 0
287 0
116 0
66 7
42 30
43 41
31 78
21 10
0 0
0 21
0 12
0 2
0 20
0 25
0 286
0 562
0 1043
6 1322
0 1438
0 1333
0 1463
0 1691
208 1941
343 2296
459 2097
504 1350
359 763
40 1253
36 1634
310 1771
463 1682
517 1320
389 405
84 941
16 1363
130 1632
193 1903
330 2615
283 3293
116 3712
4 3687
190 3558
218 3473
12 3163
53 3249
347 3398
386 2944
193 2514
13 3128
315 3219
555 3241
436 2414
27 2546
207 2159
402 1578
276 1965
20 2749
331 3110
215 3100
41 3026
164 2928
358 2823
287 2652
7 2518
119 2501
430 2720
220 2754
14 2929
208 3422
254 3447
17 3546
30 3436
415 2936
375 2639
25 1981
5 1152
229 798
246 764
6 946
19 1494
399 2249
323 2029
34 1947
6 1038
208 1197
196 545
4 533
34 268
358 118
215 359
0 832
46 1330
182 1801
41 1982
17 2085
385 1666
436 1208
98 746
245 625
531 484
240 264
3 99
190 194
260 271
1 87
226 4
466 0
234 24
0 101
418 177
451 169
23 93
79 125
325 62
75 42
0 42
111 0
247 108
7 165
29 153
173 98
43 132
1 113
8 79
115 43
6 68
5 169
83 228
43 250
0 272
5 400
138 466
79 533
0 573
6 582
13 524
0 486
0 407
62 379
24 423
0 377
0 395
0 240
0 202
0 208
0 302
0 206
0 314
0 388
0 349
0 175
0 44
0 0
0 55
0 22
0 4
0 11
0 203
0 438
0 617
0 907
0 1089
0 1283
0 1376
0 1545
2 1721
0 1732
3 1473
10 1360
18 1163
19 1001
9 660
9 537
14 573
12 381
14 370
15 462
14 506
11 442
2 397
10 708
11 739
9 649
3 567
15 664
14 640
12 620
0 906
4 988
2 767
0 428
0 300
0 268
0 124
0 74
0 108
0 724
0 928
0 471
1 1014
0 1044
0 714
0 525
1 768
3 754
2 836
12 992
21 1295
23 1462
21 1498
16 1409
25 1257
13 887
8 683
10 663
13 810
13 729
17 779
15 806
18 872
18 1156
15 1425
23 1542
19 1343
13 1065
0 603
0 564
0 809
15 900
12 1405
22 1846
20 2013
19 1943
8 1553
17 1886
32 2177
32 2089
31 1759
21 1749
45 2054
43 2103
42 1849
30 1418
20 721
10 519
6 1032
8 1340
7 1568
14 1765
16 1759
9 1557
7 1321
7 1117
9 908
12 499
15 487
17 641
8 916
10 888
13 738
13 793
15 1180
13 1195
10 1051
12 844
8 916
6 1150
0 864
3 510
3 954
0 1106
6 880
4 783
7 976
6 671
8 411
9 524
8 555
14 571
12 528
16 429
13 859
16 905
9 767
11 922
14 826
14 645
13 661
18 868
9 842
16 961
16 1015
15 987
9 1023
16 1157
3 875
5 496
2 554
3 709
0 862
8 888
17 1019
17 925
15 772
10 763
6 766
12 761
7 527
12 601
11 739
8 886
14 1096
17 1046
16 907
16 606
10 460
12 504
16 1039
13 1281
7 1210
13 1271
13 1226
8 932
4 616
13 723
17 862
16 916
18 794
15 604
17 776
13 860
8 861
17 655
8 564
11 1067
14 1343
24 1494
14 1661
6 1912
6 2138
16 2062
38 1942
129 2214
246 1954
296 1141
328 442
397 494
383 681
335 501
162 97
25 4
0 334
0 320
128 223
170 106
304 119
281 122
293 177
174 168
49 170
89 173
40 203
15 266
21 243
4 204
2 104
3 131
13 111
22 95
94 99
120 79
165 430
156 895
211 898
134 418
61 1003
8 1060
4 803
1 7
16 352
53 321
49 37
67 37
11 35
19 65
3 134
6 122
6 84
12 613
9 740
6 425
2 13
11 392
6 192
1 14
5 189
4 141
0 0
0 0
2 49
0 3
0 0
0 0
0 0
0 1
2 40
3 124
4 219
5 139
5 201
6 211
0 32
12 771
13 1118
18 1011
16 205
22 575
17 661
10 284
0 35
1 0
0 1
0 1
0 0
2 5
0 0
0 0
0 1
0 0
0 0
0 0
0 1
0 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
1 0
2 8
0 7
0 0
0 0
3 22
10 370
14 724
15 1030
15 1165
17 976
13 723
7 329
9 632
7 619
8 588
0 420
10 1110
14 1115
0 180
7 804
5 396
1 45
0 22
0 77
3 99
7 367
2 89
9 726
10 721
2 322
2 53
8 503
12 635
23 351
12 313
13 594
15 714
5 797
0 889
0 814
0 408
0 720
3 900
9 975
6 1006
9 1015
9 476
9 389
10 635
8 945
9 937
4 1002
0 1011
0 827
0 117
0 431
0 673
2 725
6 777
9 726
35 499
81 254
117 90
107 113
109 512
9 595
8 708
4 777
0 677
5 573
0 124
4 238
14 567
4 683
11 794
9 709
7 500
2 96
7 591
10 1187
12 1764
5 1884
0 2074
0 2294
3 2520
1 2606
2 2553
1 2223
1 1734
0 1355
0 915
0 857
0 1082
0 1441
0 1883
0 2312
0 2544
1 2690
1 2646
1 1998
0 1050
0 237
0 640
0 683
0 570
0 1039
0 1833
3 2371
8 2908
18 2776
1 2234
21 1706
0 735
0 760
20 917
95 767
233 811
314 629
225 729
69 771
0 891
20 535
94 662
27 646
0 414
78 383
159 567
155 603
55 629
0 706
1 551
74 137
0 218
16 258
92 94
31 5
1 75
1 55
41 0
22 3
0 1
0 14
3 10
0 20
0 139
0 344
0 1059
0 1734
9 2135
23 2524
24 2642
2 2360
1 2571
3 2597
11 2824
0 2432
2 2629
11 2655
2 2913
2 3111
3 3264
19 3055
3 3082
2 3088
4 3217
1 3294
1 2994
2 2447
6 1809
0 1248
4 957
6 1368
7 2237
12 2828
16 2903
26 3031
28 2905
11 2423
12 2338
14 1998
32 2030
32 1912
20 1947
13 2096
1 2297
0 2327
0 2552
0 2697
0 2944
4 2974
2 2649
3 1693
0 2269
3 2122
2 1928
0 2247
0 2162
0 1735
0 1729
0 1721
0 1990
0 2113
3 2116
3 2422
6 2840
3 3694
21 3886
35 4068
54 3790
58 3139
54 3289
21 3350
12 3474
4 3466
3 3543
2 3218
2 2849
4 2590
2 3727
2 4155
2 4309
0 4175
14 4270
34 4275
57 4043
73 3410
50 2659
54 3117
42 3162
10 3007
2 2642
0 2425
0 2201
0 1942
2 1937
3 1720
4 1632
4 1556
2 1458
1 1314
0 1060
0 588
0 461
0 595
0 1043
0 1478
1 1888
0 2136
0 2080
0 1684
0 1782
0 2412
0 2545
0 2442
0 2100
3 1626
2 1466
0 1269
0 1359
2 1375
4 1536
3 1150
0 1264
3 1361
3 1713
8 1848
6 1932
19 1832
28 1474
19 1189
26 1779
14 2166
5 1956
6 1410
5 1722
6 2130
0 1804
0 1118
1 1472
1 1029
1 1315
4 803
3 1079
5 577
3 969
3 755
3 1253
4 1449
5 2052
3 2005
0 2226
0 2003
0 1747
0 1227
0 1431
0 769
0 765
0 1157
1 1013
0 1345
0 1509
2 838
0 544
0 935
0 686
0 712
0 308
0 410
0 472
0 1460
0 2095
0 2486
0 2838
0 2705
2 2457
2 3158
13 3469
32 3548
45 3699
32 3466
36 3116
40 2656
36 2511
24 2472
12 2369
6 2363
0 1983
0 1551
0 1243
0 843
0 810
0 1036
0 1313
0 1559
0 1966
4 2476
5 2935
5 3281
7 3525
8 4033
4 3942
3 3565
1 2741
3 2533
4 2603
4 2487
4 3330
7 3068
7 3289
7 3577
9 3423
2 2974
2 3139
0 3264
3 2852
5 3018
8 3625
4 3086
10 3071
15 3435
9 3817
5 4641
2 4234
1 3662
5 3529
3 2565
6 2014
6 1630
6 2129
7 2614
11 3207
7 3439
0 2496
1 2157
2 2104
0 1193
0 948
0 1150
0 1155
0 1379
0 724
0 721
0 788
0 736
0 493
0 199
0 207
0 312
0 218
0 283
0 261
0 285
0 130
0 292
0 943
0 806
2 558
0 136
7 246
3 310
83 380
83 368
62 205
18 271
43 317
15 524
0 640
0 572
0 413
0 278
0 143
0 189
0 326
0 374
0 319
0 88
0 0
0 7
5 6
2 5
0 0
2 3
0 0
0 9
1 0
0 0
2 0
0 0
0 15
3 80
0 251
0 421
0 541
0 572
0 505
0 524
15 367
6 240
0 429
1 957
0 1177
4 728
11 782
4 738
1 427
3 447
0 168
0 26
0 157
0 321
0 482
0 517
0 589
0 814
1 907
0 810
0 546
0 139
0 101
0 60
0 207
0 365
0 542
0 643
0 855
0 977
0 1009
0 1009
0 674
0 521
0 688
0 902
0 975
0 544
0 143
0 518
0 467
0 168
0 296
0 416
0 452
0 284
0 289
0 327
0 995
0 1784
0 2266
1 2729
0 3002
0 3385
3 3086
3 2631
3 1773
4 1549
13 2017
25 2103
26 1840
28 1764
19 1752
22 1607
20 1455
10 1173
14 1095
14 1008
17 809
3 282
8 879
14 1124
10 1114
8 1214
4 1478
20 1969
21 2317
23 1971
18 1344
5 796
4 1053
4 671
5 612
5 1156
4 1332
4 2019
2 2998
5 3279
3 3346
2 3060
3 2458
1 1774
0 1115
0 992
0 1095
0 1136
0 1146
0 1460
0 1588
0 1743
0 1784
0 2240
0 2578
0 1857
3 1558
0 1362
2 1426
0 1206
0 769
0 470
0 489
0 500
0 132
0 469
0 615
0 425
0 208
0 714
0 935
0 940
0 731
3 939
0 1516
0 1692
1 1498
0 1591
2 2059
0 2061
3 1948
0 1499
0 1280
3 2069
2 2528
0 2727
2 2882
0 2480
0 1744
1 1466
0 1013
0 742
2 812
0 1011
1 934
1 872
0 1111
0 988
1 769
0 147
0 649
0 846
0 951
0 826
0 696
1 573
0 377
0 15
0 247
0 447
0 349
0 94
0 114
0 295
0 358
0 214
0 570
1 1540
0 1888
0 2149
1 2266
0 1980
0 1472
0 1225
0 939
0 817
0 728
2 1088
9 1364
15 1542
13 1758
8 1679
5 1527
45 1298
58 1321
25 1680
0 1676
0 1644
7 1382
0 1091
0 1093
0 1038
0 922
6 1172
2 1212
0 1167
0 2087
0 2483
0 1881
0 1642
0 1763
0 1708
7 1685
6 1532
9 1523
2 1437
0 778
1 1487
0 1018
2 732
1 1656
2 1908
2 1855
0 1617
0 1143
0 973
3 1254
0 978
0 537
0 460
0 571
19 1226
0 1960
9 2252
8 1393
11 1011
9 1316
6 900
4 1636
5 1830
23 1873
7 2032
6 2263
62 2046
33 2071
0 1745
0 1198
8 1466
4 1988
1 1708
9 1554
80 1868
31 2169
8 2564
19 2321
23 1168
9 323
2 730
33 1038
24 781
3 1232
0 1630
54 1769
46 2456
6 3070
2 3120
7 3126
23 3041
2 2795
1 2481
28 1852
7 2111
2 1677
1 2201
5 2571
3 2927
6 3757
12 4781
45 4692
55 4354
32 3872
38 3485
68 3489
30 3610
16 3669
23 3791
47 3106
42 1878
23 1902
13 1889
84 1134
12 1798
5 2821
2 3215
35 3365
26 3795
5 3914
14 4003
38 3419
7 2776
2 2922
3 2993
3 3042
2 2464
1 2606
8 2332
5 1833
1 1690
4 1188
84 1812
44 2326
0 2007
0 1974
2 1779
2 1553
7 1662
5 1565
7 1316
4 1767
3 1874
4 1837
1 1523
0 1476
0 1602
4 1665
0 1125
2 1578
9 1746
7 1690
6 1290
4 862
3 910
3 682
4 962
10 1286
8 1059
1 748
0 266
3 278
8 144
3 131
0 116
1 99
0 110
0 422
0 637
0 566
0 499
0 353
0 50
0 255
0 506
0 587
6 628
0 559
0 443
0 244
0 185
0 203
0 183
0 350
0 409
0 593
0 643
3 650
13 471
2 172
20 106
28 159
40 251
31 291
33 285
64 203
184 68
198 29
170 55
109 107
29 54
115 124
253 151
492 70
666 6
628 47
510 145
333 262
425 277
482 182
211 74
184 6
391 4
453 3
195 0
75 12
248 22
170 1
10 0
128 0
212 17
233 19
127 5
25 19
38 29
52 50
20 5
3 0
8 1
0 0
0 24
0 8
0 40
11 125
0 112
0 16
0 34
0 22
0 15
0 2
0 4
6 6
24 0
14 341
55 336
46 271
39 296
37 236
16 364
22 246
64 169
92 211
170 227
134 125
290 92
320 191
248 155
323 244
475 230
491 90
343 31
111 27
3 72
75 43
72 3
272 6
567 0
581 0
296 0
165 0
136 0
59 11
209 1
513 0
539 2
372 0
175 0
104 0
187 2
117 6
272 35
75 82
64 156
194 218
152 367
142 394
347 367
188 359
76 233
53 112
31 33
0 0
10 0
0 18
0 25
0 39
0 40
0 15
1 12
22 0
2 0
0 0
3 0
0 6
0 2
3 0
0 0
0 0
0 0
0 0
0 0
0 0
1 0
8 32
0 77
0 347
0 554
0 687
0 765
0 796
0 819
0 695
0 630
0 425
0 134
3 5
4 102
2 322
0 501
0 669
7 796
4 833
0 921
0 972
1 957
0 832
1 516
0 83
0 174
0 448
1 649
1 726
0 703
0 418
0 151
0 28
0 236
0 212
0 18
0 2
0 58
0 47
0 6
0 6
0 1
0 6
0 9
0 0
0 0
1 0
1 0
0 4
22 0
3 1
0 1
24 0
0 2
0 4
36 0
29 4
15 0
87 0
27 1
124 0
318 0
111 12
8 0
59 0
53 0
3 0
17 1
11 0
0 0
12 0
161 0
123 0
198 0
293 2
181 3
6 0
110 19
146 13
31 40
0 20
0 10
14 0
4 20
1 1
0 0
4 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 6
0 7
5 14
0 0
0 8
0 14
9 113
0 142
0 272
0 343
0 300
0 358
0 378
0 465
0 495
0 483
0 463
0 225
0 161
0 226
0 299
0 379
0 360
0 271
0 332
0 428
3 284
0 271
0 533
0 340
0 319
0 245
0 221
0 135
3 181
5 229
0 174
0 27
0 60
0 103
0 101
0 143
0 113
0 108
0 106
0 57
0 50
0 18
0 195
2 585
3 698
0 756
0 766
0 670
0 757
0 716
0 553
0 424
0 238
0 160
0 457
0 1074
0 1627
0 1953
0 1631
0 888
2 1729
1 1255
6 1983
4 1492
1 1715
1 1068
0 646
0 630
0 525
0 326
1 873
2 937
2 1184
0 1095
0 335
0 792
0 646
0 604
0 673
0 219
0 804
0 1304
0 1479
4 1921
0 2196
3 2028
4 2640
4 2488
2 1697
0 2343
2 3568
1 3900
1 2881
1 2218
12 1762
40 1942
13 2525
0 2196
2 2347
2 2586
0 2557
2 2303
1 2493
0 2900
1 2788
0 2218
0 1915
1 1819
4 1617
0 948
0 1016
4 1540
22 1379
0 967
0 332
13 359
0 291
0 113
0 150
16 201
3 75
0 90
0 37
1 119
0 181
0 218
0 569
0 761
0 837
0 697
0 809
0 770
0 729
0 701
0 626
0 591
0 462
0 416
0 361
0 360
0 437
0 265
0 333
0 300
0 223
0 213
0 90
0 23
0 12
0 143
0 609
0 959
0 1026
0 1063
0 1491
0 1938
0 2277
0 2395
0 2355
0 1801
0 1444
0 1590
0 928
0 1341
0 1512
0 1549
0 1562
0 1403
0 1479
1 1802
0 2294
1 2856
3 2500
6 2571
1 2213
0 1985
0 2200
0 2040
0 2176
2 2420
4 2354
10 1829
7 1475
2 1613
1 1942
0 1811
0 1805
3 1949
4 1195
4 1091
0 1453
0 1039
0 1155
0 1002
0 1201
0 1018
1 1616
0 1878
0 1678
0 2258
0 3361
3 3777
1 3734
0 3773
0 3742
4 3511
5 3108
13 3531
17 3312
22 2147
22 2674
26 3648
28 3333
13 2923
3 2535
1 1811
1 1767
0 1794
0 1414
0 1188
0 887
0 1107
2 1485
61 1868
310 1109
542 1425
677 1314
715 1203
251 1767
61 1861
296 2109
402 2259
488 1625
415 2363
276 2775
628 3104
913 2696
645 2335
70 2569
262 3402
624 4089
569 4379
238 4162
9 3866
77 3624
246 2826
101 1492
0 974
86 1084
139 923
1 566
0 448
25 490
20 398
0 318
23 118
28 23
0 69
10 33
3 7
33 15
7 25
63 41
24 71
7 224
1 1190
164 1674
19 2134
10 2510
75 2349
91 2021
2 2320
1 2474
57 2703
59 2768
101 2895
31 2887
8 2697
4 2438
52 2596
35 2350
3 2877
14 2704
71 2365
137 2283
49 2099
28 1787
56 1650
36 1960
29 2259
47 2213
37 1624
9 856
6 1106
7 1681
8 2126
7 2859
2 3576
2 4050
1 4163
7 3965
10 4113
1 3986
2 3275
0 1993
3 1626
1 1854
0 1926
8 1909
8 2085
1 1997
0 1128
0 1074
2 1314
11 1187
181 1237
187 1836
0 2150
0 1753
54 640
117 838
68 870
10 1346
0 1626
1 1853
58 1964
4 1567
0 1083
159 798
96 789
11 395
0 597
150 340
174 255
3 196
72 173
135 31
27 4
0 17
109 0
97 80
5 525
0 787
17 1111
6 1665
0 1975
88 1752
29 1369
1 1795
0 1169
24 1418
13 783
0 912
27 446
3 904
0 288
6 852
9 529
0 862
0 392
7 169
13 780
0 1281
0 1278
11 1035
0 1239
0 2083
10 2931
0 3139
0 3474
19 3500
5 3001
1 2734
10 2773
7 2434
1 1658
23 1564
30 1722
16 2071
8 2629
27 2996
28 3222
0 3452
5 3350
33 2837
0 2958
0 3026
74 1937
19 2117
2 1709
32 1495
32 797
0 983
12 668
70 346
0 293
0 413
0 402
0 617
0 938
1 2260
5 3064
2 2977
4 2823
1 2204
4 1639
0 744
18 1255
52 1321
75 1114
17 1083
36 1112
38 1635
46 2079
110 2363
177 2583
296 2542
406 2228
385 1560
21 1147
43 1062
133 948
20 592
136 215
236 261
58 18
6 14
116 230
77 304
52 75
113 110
72 106
180 89
266 115
169 31
41 28
170 22
437 7
618 8
617 42
499 39
429 24
77 0
104 1
104 0
35 0
100 19
95 18
59 4
69 14
168 1
146 0
65 0
56 0
0 14
32 2
8 0
16 0
15 0
30 5
7 16
7 0
5 4
0 0
2 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 0
3 0
67 0
562 0
513 0
118 0
6 0
211 0
153 0
29 8
8 0
6 0
0 0
0 0
0 0
0 3
4 0
0 14
12 1
0 0
0 0
24 4
1 0
0 6
168 0
61 0
184 0
255 0
74 6
5 11
227 7
33 0
300 0
459 2
103 40
83 17
295 183
91 530
286 828
410 1101
26 1499
123 1796
186 2297
25 2623
278 2698
257 2633
57 2340
175 1931
267 1750
17 1394
111 1296
240 800
16 435
45 307
140 110
26 58
0 108
19 95
4 14
9 9
26 72
6 86
5 95
0 139
22 57
39 116
0 77
0 54
0 163
3 374
2 701
12 1063
11 1213
17 1382
20 1764
5 2269
16 2552
44 2537
62 2059
30 1663
29 1851
16 2048
7 2075
5 1841
11 2224
13 2859
2 3479
3 4000
2 4202
2 3801
0 3307
0 2096
4 1469
0 1217
9 902
0 539
5 589
0 253
0 258
42 106
116 163
177 191
207 179
33 167
0 29
71 272
57 1018
0 1632
4 1903
173 1977
138 1600
0 1372
141 1054
228 1015
54 880
2 315
296 445
271 444
2 330
244 336
369 299
96 160
17 39
324 58
254 111
0 158
110 185
313 113
43 125
0 92
304 97
165 98
0 33
132 72
123 238
7 412
0 532
300 441
246 311
0 91
15 340
150 1112
5 1762
0 2033
260 1893
309 1869
110 1312
0 1110
151 685
186 342
4 510
1 535
277 497
190 65
0 76
26 298
228 254
49 56
0 0
217 63
292 0
3 1
2 23
188 89
211 801
76 1271
104 1651
286 1939
186 2064
4 1917
77 1626
360 1059
202 628
10 355
29 405
290 577
188 388
0 196
82 2
193 131
5 233
0 193
88 148
49 558
0 1462
86 2717
180 3582
2 4384
12 4767
174 3842
44 3494
2 3321
50 2620
12 2205
0 2741
4 3300
24 3304
41 2889
44 2967
46 2855
25 3037
8 2775
15 2155
38 1979
2 1293
0 1606
96 2301
34 2505
3 2878
3 2910
79 2279
5 2361
1 3055
82 3570
84 3671
61 3622
65 3407
120 3983
37 3854
40 3337
13 3157
87 3190
0 2911
2 2425
9 2124
91 1953
29 1773
16 1590
48 1534
6 1406
9 1365
8 1472
5 1618
10 2307
9 3079
17 3909
29 4391
20 4175
9 2997
21 3102
22 3057
28 2303
33 2608
27 2694
22 3121
22 3461
18 3390
0 3061
0 3592
1 3887
1 3542
0 3623
0 3132
0 2762
0 1937
3 1642
1 1006
3 936
1 789
0 503
0 323
0 353
19 339
0 182
0 200
35 75
9 9
0 11
0 3
9 4
12 17
1 48
0 30
8 25
2 65
0 157
2 317
20 432
0 493
0 498
18 504
0 366
0 224
0 115
5 110
0 154
0 160
0 111
0 60
0 95
0 35
9 35
2 5
0 14
0 35
9 870
13 1432
0 1629
0 1439
12 996
0 1169
1 1715
1 1788
1 1833
0 1716
1 557
0 900
0 1334
1 1355
3 1531
0 1515
0 1488
0 1914
0 2183
2 1930
0 1817
0 2102
1 1677
4 880
3 709
0 846
2 1454
0 2096
0 2762
6 2520
0 1753
0 1179
1 1562
3 1044
1 1276
1 553
0 478
0 701
1 686
0 328
1 520
0 924
0 1795
0 2254
20 2348
7 1975
1 1903
0 1705
44 1278
28 1267
69 1887
105 2707
45 3529
26 3761
0 3287
0 2349
123 1153
57 1238
1 1658
0 1468
150 766
15 336
0 765
19 1149
108 1322
11 620
0 169
59 267
161 297
27 35
0 67
99 144
106 27
0 8
0 56
30 102
144 58
2 0
0 22
14 81
8 866
2 1803
8 2596
47 2896
2 1397
0 1389
31 1281
13 1292
0 292
0 437
20 1260
133 1969
53 2496
0 2317
45 1975
5 1731
5 1035
0 302
19 736
120 1032
2 839
20 338
54 192
4 530
0 492
1 178
59 4
66 5
4 8
9 13
30 0
0 9
0 0
22 3
50 0
2 13
5 49
26 88
0 4
0 16
2 3
47 14
0 2
0 105
11 1042
0 1558
0 1857
6 2296
39 2000
0 1080
0 975
16 897
4 551
0 420
1 607
0 293
1 671
0 1240
0 1501
0 1750
9 1902
6 1996
7 2056
11 2001
2 1925
7 2015
4 2235
0 2386
0 2398
15 2266
25 1875
20 1611
26 1154
20 820
10 603
21 952
36 1356
39 2012
21 2545
14 2921
13 2702
5 2184
2 1837
0 1994
1 2296
2 2408
2 2379
2 2627
0 2537
0 1717
3 1675
1 1535
0 1376
2 1528
1 1248
0 500
5 992
0 632
0 397
0 286
0 530
0 571
0 303
0 61
0 69
23 112
94 118
68 174
2 324
0 382
35 1300
37 2211
45 2688
4 2911
0 2900
0 2617
0 2633
12 2787
10 2753
10 2230
5 1793
42 917
8 2273
4 2938
18 3321
52 3514
6 3214
6 2998
9 2685
16 1850
3 866
8 1944
6 2335
6 2519
30 2676
3 3158
2 3394
14 3248
4 2845
0 2350
4 1621
8 1110
0 834
0 577
5 630
23 778
4 773
0 313
0 33
18 256
2 337
0 259
12 422
