"pat" "th"
58 0
45 0
16 0
51 0
5 7
245 8
769 2
829 2
671 0
737 0
1271 0
1796 0
2195 1
2175 10
1431 5
398 2
317 6
408 36
669 122
768 44
649 398
680 809
589 1405
800 1380
1307 1616
970 1515
960 1402
785 1436
568 2202
317 3155
94 3084
41 3283
76 2921
64 2425
51 2246
0 2079
30 2885
12 2922
8 2608
2 1336
37 1962
152 1593
1001 1463
2132 1311
2523 815
1953 180
878 683
1398 1070
2333 610
2302 544
1646 671
1054 328
606 353
1001 416
801 107
577 13
356 91
649 53
822 92
846 68
555 11
308 34
174 26
212 22
207 0
193 35
55 22
106 50
576 183
1129 424
1318 699
925 734
715 738
591 526
497 507
452 713
974 908
748 1104
635 1184
1323 1251
1405 1245
792 1230
269 1116
670 848
879 165
828 10
1230 369
924 404
766 481
1315 390
1795 352
1885 125
1682 37
1640 34
1807 114
1964 353
2071 617
1787 955
1648 1072
1937 954
1344 556
838 499
598 1239
999 1527
1561 1189
1771 1282
1715 1600
1985 1446
2202 663
2155 1275
2126 1777
2358 1468
2168 945
2076 661
1806 376
1281 106
1216 155
816 252
583 580
213 723
256 840
104 892
119 1020
63 930
60 886
1 737
36 811
72 1085
411 1627
247 2143
477 2767
569 3161
575 4011
512 4555
318 4605
98 4761
138 4511
240 4174
371 3837
275 3862
255 4087
71 4419
49 4590
142 4434
309 5151
234 6074
371 6745
266 7166
334 7543
463 7824
45 7919
98 8712
76 9002
86 8872
61 8859
71 8445
112 7332
72 6913
60 6454
71 5421
84 5090
58 4996
74 4494
44 3470
34 3167
66 2729
27 1653
29 484
27 886
44 1656
52 1887
31 1773
23 1774
41 1495
83 1607
73 1641
125 1765
152 1606
275 2031
146 2093
151 2398
91 2380
55 1983
34 1511
32 2525
54 2344
31 2233
43 1952
36 1450
44 1307
10 925
8 1398
25 1990
54 2264
109 2180
70 1872
38 1682
40 1715
27 1714
50 2142
73 2591
110 2990
96 3143
109 3154
97 3698
59 3922
53 4687
60 4658
79 4629
80 4375
75 4374
67 4201
61 4301
59 4200
35 3514
27 3578
32 2464
31 2641
33 3041
25 3099
28 3445
27 2987
32 2165
26 2875
47 4433
28 2571
15 2690
10 2484
25 1732
11 890
6 1275
20 2576
31 3578
24 5923
50 7251
65 5807
72 4073
78 4655
53 4155
64 3765
27 3809
237 3900
701 3728
272 3274
44 3101
537 2800
840 2501
360 2067
52 1550
517 1190
315 1070
151 868
479 841
614 885
244 604
524 651
519 979
210 1174
116 1118
510 1034
551 1787
211 1887
61 1284
183 1046
171 787
18 1098
368 926
552 821
214 764
65 1156
57 1207
9 783
34 1196
40 1594
46 1773
41 1783
31 1788
37 1566
20 1164
11 1087
16 1239
11 1097
19 1154
17 1190
32 1027
34 576
32 1093
26 612
15 916
33 1422
44 1440
41 1145
26 1083
30 1067
16 788
10 680
6 401
14 371
13 651
18 918
22 1109
25 1341
38 1749
60 2190
59 2710
55 3399
69 3938
166 4649
133 4890
123 4984
111 5349
136 7376
117 8364
70 7121
37 6740
45 6460
44 6122
86 5285
36 5091
64 5842
43 5309
42 4774
41 3969
31 3318
59 3731
44 4455
78 5076
67 5284
81 5848
88 6606
79 6846
101 6625
90 6227
175 6122
109 5119
90 4219
78 3832
84 3216
75 2369
63 1794
52 1278
28 947
8 439
33 476
31 736
32 1052
29 1278
26 1688
32 2054
70 2014
36 1648
29 1367
32 1050
21 754
23 316
27 369
16 826
33 1132
17 811
33 1066
22 1038
15 998
16 857
45 979
60 752
100 988
43 1424
40 1437
24 1014
19 561
16 314
14 499
12 433
9 417
14 554
14 447
15 323
14 637
17 881
32 885
40 658
37 641
17 660
14 709
44 974
105 1054
61 1080
138 1036
510 1035
452 1057
130 1205
241 1640
510 2141
933 2625
1122 2988
1256 3334
1378 3970
1633 4517
1651 5307
1609 5694
1362 6093
1294 6303
1228 6291
1112 6338
1066 6489
1000 6112
861 5866
912 5489
1007 5554
1179 4984
1181 4353
1158 3254
1368 2568
1182 1926
1426 2073
1649 2429
2082 2856
2054 3547
1938 4033
1649 3187
1327 2576
1310 2180
952 2695
768 3124
423 3956
374 4300
602 5369
780 5925
414 6398
146 6915
820 7080
1252 6770
1499 5962
221 5792
988 5603
1784 3915
1493 3938
950 4615
468 5475
867 4730
899 5035
862 4829
721 4226
851 4355
1040 4790
1124 5839
730 5186
509 5500
267 5629
446 6342
184 5780
223 5602
148 5061
165 5473
166 6348
161 7077
184 7404
60 7641
58 7841
50 7954
47 7903
65 6421
58 5233
32 3695
47 2833
37 1786
46 3296
32 4598
67 5459
48 6216
75 6877
70 6236
79 5260
35 4163
44 3568
38 3344
39 2208
34 2386
40 2231
56 2865
37 3146
36 3404
26 4331
34 4347
21 3567
12 2325
21 2199
6 1280
48 1550
12 1476
12 1292
17 1841
15 2216
16 2575
27 3311
39 4024
22 4882
23 4951
28 5209
42 5540
35 5565
39 5843
50 6396
40 6464
40 6051
39 5149
31 4673
36 4896
24 3819
11 2257
22 2998
27 4052
25 4799
22 5009
22 5026
24 4119
19 3693
27 3318
26 2892
7 1497
28 2987
23 3217
9 2608
5 1910
10 2287
10 2393
1 1701
10 1224
10 1673
10 2099
6 1803
5 1403
5 2341
3 2985
4 2623
9 3170
21 2739
9 2422
0 1837
17 2056
14 1870
8 1339
6 848
5 791
2 278
0 319
0 664
0 1578
6 2668
14 3462
11 3744
8 4060
11 4565
15 5324
14 4933
43 4149
37 3782
24 3889
13 4672
0 4117
13 3543
12 2238
6 2139
4 1922
0 1487
0 374
4 717
2 568
0 663
0 585
0 726
0 1478
0 2207
53 2873
44 3809
10 4199
14 3504
19 3045
3 2935
8 3116
11 2748
8 2473
4 1645
3 1776
6 2070
9 1985
5 1362
1 1173
11 1556
713 1880
819 2378
528 3060
377 3306
1169 3490
1551 2917
1432 2660
560 3192
757 2304
1483 2826
1315 2834
401 2021
2005 1175
3883 1622
4889 2438
5705 3096
6422 3959
7170 3563
8541 2995
8525 2742
8441 1573
8366 1377
7768 1326
6957 797
6661 508
6283 370
6621 472
6485 361
6328 442
6018 382
6513 413
7067 235
7239 1037
7879 1941
7928 2746
8270 3591
7996 4195
7665 4185
7437 4342
7285 4224
7281 4754
6899 4907
6386 4060
5160 3090
4526 2522
3627 2191
3122 2238
2267 2022
1183 1422
428 1410
152 1565
363 1402
692 934
1055 1007
1335 721
1282 1379
1341 1249
1137 501
1251 1091
925 1426
1156 1733
575 1493
609 994
382 846
397 1199
283 498
162 792
251 1026
298 1295
154 957
244 281
208 910
540 1566
673 1763
1317 2113
1626 2909
1879 3179
1902 2995
2065 2773
1818 2364
2304 2418
2362 2009
2904 2074
3366 2181
3794 2428
4405 2883
4756 2907
5491 3167
6338 3234
6230 3275
6535 3376
6718 2792
7470 1989
8056 1780
8917 1953
8951 1671
8791 1336
8016 1064
7767 941
7187 1103
6896 1258
6268 1364
5887 955
5422 527
4676 514
4273 671
3774 978
3136 698
3102 939
2249 842
1825 725
1397 617
1783 1122
1865 1745
1985 1871
2388 1874
2501 1814
2310 1957
1791 1537
1327 1570
946 1563
677 1545
636 1738
1044 2106
1277 2221
1679 1927
3386 2025
4888 1876
5439 2109
5191 1506
4754 1397
4695 818
4480 920
4009 1626
4036 2217
4036 2736
3787 3391
3188 4059
2910 4736
2857 5424
2645 5618
2297 4966
1931 4321
1700 4742
1588 4994
1508 5011
1138 5671
1304 6252
1097 5871
1194 4725
1113 5354
1290 5427
1498 5731
1290 5684
1215 5360
996 5091
1021 4092
912 3117
646 2646
415 4341
573 5554
1248 5937
2417 5993
2709 5841
3110 4891
4213 3793
3910 3952
2784 4694
2593 4652
3570 3538
3572 3090
2527 3163
2919 3712
3333 3996
3439 4187
3969 3959
3686 3804
2619 3054
2424 1836
1715 1926
1768 1701
2345 1519
2195 1471
1980 812
1879 785
1639 618
1731 265
1840 670
2122 1232
1502 1038
1259 953
1380 964
1736 966
1478 993
1934 877
2289 603
1452 536
1314 529
1177 692
1510 822
1296 579
1289 528
1073 651
861 618
778 668
279 317
116 88
84 8
137 21
48 261
40 353
42 26
57 37
20 8
7 15
4 11
1 0
36 2
0 54
48 40
77 67
2 64
88 34
502 72
487 77
418 39
375 26
339 34
506 73
400 404
113 833
74 1551
61 2008
247 2088
273 2437
398 2479
210 1857
160 1260
41 1444
28 1955
0 2537
1 2619
0 2448
19 2644
20 2809
9 2097
5 1711
11 1800
6 987
12 919
6 609
1 330
2 511
0 265
0 292
0 422
0 514
0 153
0 85
0 82
0 66
0 186
0 636
3 542
7 534
24 495
15 510
24 682
18 635
8 632
10 896
1 791
29 694
0 842
27 991
0 776
2 254
0 167
1 203
0 0
0 79
0 151
0 22
646 155
1373 598
1709 845
1496 843
1061 489
646 577
739 766
1091 555
1250 169
1403 116
1432 81
941 23
240 25
437 2
732 6
593 2
317 11
200 17
384 5
500 0
438 0
458 28
517 2
362 0
126 10
82 38
109 17
93 63
18 0
0 3
2 0
0 16
4 11
2 213
1 750
0 1063
0 1470
0 1559
3 1808
5 1700
4 1605
0 1251
2 1683
12 2536
3 2716
6 2737
7 2786
3 2673
2 2255
4 1514
10 865
4 745
10 532
0 211
0 72
5 383
8 1032
5 1590
3 1573
27 1291
9 1349
10 1324
7 1345
0 1403
1 1403
1 1508
45 1653
0 1974
21 2321
6 2372
0 1849
0 2117
3 1921
3 1675
1 1594
1 1379
8 1988
4 2439
3 2158
0 1879
11 1370
0 1355
2 1463
6 1711
5 1683
0 1373
0 844
0 992
6 1390
0 1311
7 2089
17 1887
13 940
7 920
14 1179
5 1158
0 1302
1 1161
0 1285
1 1206
0 1809
0 2389
168 3003
318 3035
642 3150
1228 2927
1608 2525
1469 2660
1585 2979
1074 2591
778 1712
1268 1895
1357 1615
1196 1257
1171 1364
912 2360
793 3227
1374 3453
2404 3691
3705 3378
4623 3228
5060 2369
5113 2145
5004 1619
5282 1122
5113 381
5213 751
5738 1054
5750 302
5597 40
5511 200
5363 67
5363 136
5502 178
5370 115
5012 30
4241 16
3351 14
3502 11
3138 74
3087 115
2496 102
2045 493
1328 1385
1156 2192
918 2489
825 2850
655 2899
623 3302
554 3349
525 4849
497 5583
511 6773
409 7289
304 7825
131 7277
115 7241
706 7462
2328 7439
3680 6790
4292 7932
4160 9822
3969 11161
4281 12155
4276 12061
5426 11885
6175 11074
7065 10211
7603 9287
7377 9295
6802 8429
6438 7735
5380 6918
4695 5754
4298 5095
4043 4072
3849 3429
3866 3354
3365 3265
3246 3589
3239 3617
3193 3784
3003 3193
2740 2548
2876 2982
2670 2716
2508 2952
1611 3272
2632 3530
3669 3094
4294 2827
4589 2549
4977 2481
5205 2575
5404 2659
5535 2617
5488 2294
5629 1923
5652 1483
5700 999
5341 694
5283 452
5068 418
4855 527
5283 891
5194 1163
5225 1169
4980 1110
4518 959
4129 785
3571 833
2968 1101
2608 1153
1866 962
1388 830
663 526
793 353
734 241
329 314
266 285
834 389
2015 440
3188 436
4271 498
4833 417
5749 506
5691 468
5353 747
4994 680
5084 578
5125 528
5016 642
4146 716
3942 605
3740 750
3457 901
2893 884
2213 1065
1612 1163
1614 1098
1155 935
1591 588
1471 489
1476 443
828 606
1147 657
1229 501
1458 480
1028 408
617 378
531 317
578 265
584 219
672 226
822 240
828 173
1039 168
815 113
480 230
509 122
624 216
403 221
941 467
913 511
806 456
1117 330
1108 297
768 184
786 148
862 187
911 186
1014 404
1272 351
2538 430
3171 373
2196 632
1598 494
1465 530
1438 500
1422 458
1602 398
1738 303
1707 267
1790 133
2110 166
2023 139
1691 177
1381 156
1320 173
1146 164
955 208
786 209
1209 198
1417 183
1797 176
2090 140
2156 301
1686 581
1989 688
2041 740
1787 817
1385 803
1507 748
1022 516
1140 406
1220 189
1694 105
1545 23
1614 66
1240 119
1045 73
470 108
671 159
491 260
424 355
375 397
433 395
53 352
202 232
219 162
458 71
548 144
389 120
112 94
333 34
329 75
319 242
283 376
263 386
186 374
379 351
370 280
130 289
69 275
275 314
204 319
360 319
440 226
477 237
401 143
482 130
808 66
1413 7
1734 133
1914 80
2425 143
3074 32
3015 114
2728 80
2653 178
2575 214
2675 221
2286 302
1695 294
2260 215
1797 316
2294 249
2360 302
1953 187
1488 156
1171 117
1034 133
1022 24
792 38
594 12
682 114
740 119
324 160
846 200
1010 202
453 154
200 161
504 96
158 109
10 40
35 44
290 18
269 26
196 18
586 235
864 374
977 456
1091 493
1205 455
1180 385
1181 320
1177 307
1208 293
1134 258
986 194
949 188
777 114
693 127
455 136
145 120
312 96
478 32
589 23
475 27
69 81
105 375
171 652
169 829
321 1116
470 1420
698 1397
975 1467
1076 1392
1321 1443
1338 1114
1209 963
1416 733
1185 610
1074 362
1095 408
1011 807
1039 1016
983 1291
1091 1663
986 1583
878 1235
974 977
923 813
1103 715
944 293
785 304
721 443
843 519
654 255
476 262
572 228
497 352
770 434
630 368
490 444
436 407
472 760
912 700
864 806
458 1021
650 1344
644 1756
915 2055
956 2064
856 1937
890 1827
675 1455
264 960
150 624
408 474
553 320
615 435
502 266
293 420
460 514
793 511
869 484
776 371
810 195
549 414
840 415
588 427
857 267
1050 258
1273 338
1255 228
1165 230
1277 142
929 267
1259 218
1348 343
1332 472
1384 684
1462 956
1550 1099
1195 1174
769 958
798 788
570 795
809 782
545 769
560 617
564 615
1068 609
920 829
935 904
956 911
1033 864
1031 864
1118 1054
1130 1408
1025 1363
880 1059
1078 1041
1046 1092
1034 636
1314 574
902 575
598 598
633 561
311 1073
268 817
645 855
541 585
700 1066
823 1544
1226 1583
1737 1499
1528 1563
1360 1494
1383 1187
1433 538
1553 721
1236 574
643 797
909 787
1986 970
2766 1048
3572 1000
3541 975
3469 757
4779 344
5968 267
4427 324
4800 363
4933 412
4499 268
4187 198
5337 336
5531 562
5262 427
4063 622
4086 876
4000 1293
4536 1322
4847 927
4761 832
4893 662
4884 389
4679 368
4976 406
4458 276
5034 273
5352 265
5633 303
6161 395
6760 478
6826 678
6439 572
5940 481
5291 410
4650 582
4645 789
4182 818
4130 1039
4009 1101
4128 1035
3959 1062
3848 908
3246 698
2937 334
2542 179
2460 194
2258 277
2058 408
2065 570
2141 676
2246 604
2165 492
2229 484
2244 260
2329 269
2402 360
2549 184
2640 261
2982 326
3317 344
3623 347
4282 340
4997 345
6175 382
6932 481
7316 637
7250 718
7588 705
7712 773
8246 886
9056 858
9089 1071
8856 1151
8228 1391
7763 1302
6805 1428
5861 1456
5128 1511
4375 1603
3802 1706
3303 1687
2364 1471
2490 1330
2281 1492
2369 1519
2253 1235
1939 1036
2082 990
2052 1032
1631 698
1522 506
1089 626
1857 807
2748 620
3489 1016
4213 1187
5192 1499
5915 1516
6553 1093
6113 1131
4560 1325
4180 1454
4241 1381
4015 1331
2608 1417
2083 1324
2226 1279
1402 1174
1894 1127
2655 904
2023 742
1178 569
1471 465
1657 421
1593 647
1154 1002
1465 1101
1500 1163
808 968
661 780
1349 397
1333 198
721 395
623 545
499 528
419 496
235 557
359 625
977 464
882 289
732 91
609 75
1081 66
908 223
388 496
142 674
151 650
197 598
253 299
396 259
78 374
76 485
41 455
124 443
14 627
6 373
17 482
16 246
44 156
2 77
40 235
34 317
35 357
12 347
6 409
3 456
7 828
33 1603
119 2300
79 2707
316 2764
53 2841
311 2898
86 3174
331 2872
345 2601
346 2283
276 1816
224 1844
150 1995
216 2421
135 2469
104 2753
117 2413
72 2389
76 2063
40 1897
34 1462
32 1177
24 851
19 638
15 428
12 506
28 840
37 865
29 1135
20 776
28 919
23 487
14 314
7 418
9 562
19 821
19 728
15 803
17 708
19 862
17 786
18 722
17 603
15 433
6 658
17 821
29 757
25 772
24 807
24 992
30 1365
41 1754
51 2574
50 3525
49 3707
85 4285
79 4732
107 5497
113 6278
94 6584
142 6903
189 7587
133 7751
262 7501
176 7392
155 7969
137 8002
169 7929
296 7408
230 7765
260 7893
105 7928
82 7942
49 8401
49 8714
57 9548
88 10110
84 9408
87 8135
50 7250
46 7332
32 5986
15 4552
15 4387
28 4856
24 5277
25 5543
20 5140
23 4292
24 3515
10 2848
28 2859
16 2162
13 1672
14 2381
13 2624
4 2521
9 1998
14 2021
19 2582
26 3130
36 3325
22 3280
104 2875
26 2106
20 2300
36 3104
25 3798
27 4659
21 4848
18 4314
7 2655
2 2138
10 2378
7 1575
3 1237
3 1152
12 1261
33 1811
15 2535
14 2552
15 2076
10 2612
27 2851
20 2541
13 2958
11 3631
10 4065
8 4066
3 4310
3 3868
14 3586
6 2268
14 2487
13 2661
18 3289
8 3865
15 5324
15 6092
11 5743
36 5550
50 6276
57 7649
47 7667
44 6878
44 5782
44 4991
43 5016
17 6900
7 6115
12 4479
12 4180
11 4586
10 4714
1 3785
4 4481
6 4002
0 2287
4 1880
10 2901
3 2926
0 3051
4 4406
8 5770
17 6477
27 6317
50 5641
45 4707
56 5045
42 5722
21 5171
2 3795
8 4146
23 4215
35 4073
28 3889
25 4254
17 5204
8 5234
9 5646
7 5891
9 5107
4 3483
2 3639
5 3521
13 3175
24 2064
22 3098
8 2744
6 2785
3 3444
4 4009
9 3703
29 3237
16 2789
3 2440
2 2087
5 1422
6 1424
10 2496
21 2645
276 2162
452 2367
574 3331
380 3781
262 4204
145 3660
35 2599
51 2817
33 2119
106 1662
9 1372
9 854
1 641
13 300
0 91
1 280
2 39
1 344
21 383
3 590
13 597
2 877
5 685
1 768
0 714
0 660
0 435
2 407
0 174
0 110
0 238
0 265
0 808
0 1635
0 2392
1 2848
0 3239
4 3118
1 2748
2 2675
55 1942
512 595
1383 1711
1433 1661
831 1470
957 1715
1156 1803
1210 2469
878 2998
623 2739
1017 1271
770 1557
222 1391
261 979
1087 827
1150 670
617 518
168 182
24 393
235 1132
96 1543
29 1787
28 1774
121 1521
113 1318
6 1368
0 1233
4 699
12 982
2 856
3 787
2 544
0 254
0 123
0 290
1 396
0 192
1 289
0 254
5 714
1 702
2 369
0 386
0 193
0 107
3 319
2 363
0 481
0 468
0 593
0 481
0 338
0 283
0 186
18 79
0 183
0 238
0 46
0 17
0 0
0 10
0 155
0 489
0 786
0 1040
0 1342
0 1389
0 1374
0 1151
0 917
0 686
165 1264
741 1671
1794 1902
2414 2440
2120 2479
992 2431
944 2205
1412 2141
1655 1842
1625 1443
1579 1637
1478 1545
969 1908
553 2377
813 2574
1550 2811
2711 2508
3373 2054
3195 2590
2975 3569
2745 3829
2224 3955
1451 4133
1379 4037
973 3715
1162 3636
1493 3551
947 2689
379 2163
200 2523
242 3070
163 3035
111 2910
356 2396
623 2659
267 2614
12 3004
228 3229
197 3513
59 3105
1022 2632
1963 3077
1742 3014
1987 3059
2016 2960
2127 2908
1591 2718
438 2400
688 2753
1097 3400
1362 3379
1128 3122
983 2762
759 2624
1022 2368
1098 3082
989 3719
957 4195
745 4605
271 4329
205 3588
460 4154
446 4610
357 4291
138 4530
254 4169
422 4101
171 3764
61 3163
3 2310
3 2252
4 2172
31 2321
105 1997
43 1960
14 2336
34 2809
19 3052
66 2523
33 2185
85 1958
29 1593
149 1482
104 1437
205 1376
254 1217
84 1300
35 1523
19 1719
51 1734
135 1647
217 1515
72 1415
41 1462
41 1352
3 1282
7 1486
31 1452
32 1615
19 1359
42 1329
53 1122
359 1110
944 1006
1720 880
2312 685
2534 590
2436 623
2195 827
1789 703
1194 684
1210 662
1011 519
688 407
648 261
556 494
532 773
373 979
181 1183
223 1026
202 868
152 1767
155 2274
83 2555
92 2667
14 3359
71 3721
54 3214
97 2995
72 2876
86 2110
283 4252
410 5132
553 5082
514 4639
514 4572
391 4706
317 4750
265 4802
274 4157
248 3153
314 2421
239 1787
110 1717
143 1891
92 2394
124 2925
107 2722
215 2008
243 1302
567 2218
720 2759
945 3183
958 2605
813 1531
462 1091
273 1562
41 2004
24 2225
13 2409
13 2417
3 2510
12 1961
19 2892
0 4039
24 5112
31 4508
10 3634
12 3673
9 4026
21 4032
19 3543
11 3605
23 3444
21 1915
12 2378
6 1976
7 1953
7 2103
0 1158
3 583
7 1591
2 850
5 908
9 1060
109 324
50 101
0 227
174 498
730 474
623 348
65 581
76 1491
524 3246
583 3488
365 3831
79 4462
144 3824
218 3710
8 3317
18 2915
20 3026
35 2769
0 2158
5 1992
26 1961
41 1310
15 1502
13 1549
3 1219
0 1111
0 1105
0 825
0 1009
0 1341
2 1800
5 2208
4 2653
6 2493
6 2525
3 2681
13 2376
7 2377
3 2050
3 2073
4 2303
4 2538
4 2658
6 2780
6 2936
3 2961
67 2897
2 2717
17 2543
23 2884
4 3343
1 4165
9 4737
5 4599
4 4803
22 4506
44 4170
20 2780
21 3144
20 3114
23 2196
15 2370
11 2924
6 3649
6 4190
9 4477
9 4434
4 4243
6 3448
10 2884
9 2751
13 2889
12 2724
0 1706
6 1502
3 952
0 763
4 980
0 521
4 660
49 560
80 573
1 713
4 547
4 674
15 498
24 357
26 452
29 260
3 360
6 345
3 662
5 803
0 497
7 823
0 730
4 623
0 560
24 1570
3 1888
31 1863
10 1777
27 1911
1 1254
20 923
88 345
10 272
23 24
16 148
2 526
0 460
0 774
0 922
0 1256
0 1055
0 1024
4 683
5 829
8 610
5 651
11 436
0 355
1 183
2 148
0 150
0 171
0 83
0 132
0 50
20 117
26 202
35 265
36 252
11 304
4 266
5 630
3 1373
110 2236
40 2339
4 2423
7 2702
1 2510
2 2002
16 1632
1 1561
12 1566
6 1061
18 1436
2 1700
1 1608
0 1084
0 1084
0 1414
0 1571
0 1544
0 1543
1 1448
0 863
37 1782
10 2455
0 2908
2 2960
0 2204
0 1620
0 2360
2 2411
0 1549
15 1182
225 1505
468 1468
1157 1672
1963 2369
2439 2604
3245 3080
3863 3349
4117 3322
4293 3270
3909 3232
3364 3003
2734 3510
2180 3698
1825 3493
1452 3403
1245 3748
1083 3722
646 3722
354 3322
261 2585
265 1753
81 1594
125 935
100 504
27 693
12 968
0 1535
35 1593
