"pat" "th"
5 0
10 0
13 0
14 5
31 29
35 71
11 176
13 405
7 717
5 962
14 1337
15 1637
12 2440
12 3530
24 4614
12 4541
19 4859
20 4918
28 4615
15 4764
9 5219
20 5701
17 6775
22 8583
33 10440
41 11691
28 12265
42 13340
78 12959
92 11451
94 10135
85 9471
67 10273
55 9971
51 9970
48 9256
44 8807
44 7895
48 7700
34 7572
35 6657
15 6514
17 6945
27 6401
8 6030
0 4016
1 3237
7 3300
10 3362
45 2509
48 2511
31 2636
13 2671
19 3228
34 3831
24 4113
27 3869
26 3229
23 2451
12 2065
20 1808
4 1647
19 1921
29 2428
51 3460
51 4823
68 5860
74 7566
68 8288
84 10179
100 11566
79 14335
76 15903
76 15172
61 13986
45 13690
58 13141
67 12209
64 11071
46 9847
50 8972
39 8858
42 9343
30 8290
39 8797
36 8992
40 7586
34 5817
30 4118
48 4755
11 3982
12 4218
2 4267
5 3573
1 3160
7 3314
0 2555
0 2530
0 2429
0 1974
2 1943
0 1898
2 2250
1 2737
1 3374
0 2934
3 3420
7 2837
13 3840
9 4663
0 5303
4 5368
4 4920
13 3768
27 3350
3 2467
1 2798
12 2659
1 2095
4 1598
0 1234
0 1824
0 1905
0 1935
3 2118
0 1434
0 1124
0 1098
2 1604
0 1671
1 2277
0 3268
6 4197
0 3930
0 3915
0 4183
3 4159
2 3317
0 2991
11 2541
2 1500
0 795
0 464
0 373
1 666
6 620
6 474
1 168
7 256
1 210
0 113
6 235
6 274
4 70
4 228
0 215
0 115
0 276
1 145
0 51
0 71
0 25
6 23
2 35
3 140
0 0
0 20
1 70
2 81
2 72
0 59
0 148
1 274
0 276
0 165
0 158
0 71
0 26
0 4
2 40
0 22
0 10
0 21
0 11
0 3
0 1
0 48
0 53
2 137
0 85
0 1
0 19
0 11
0 0
0 11
0 0
0 5
0 0
0 5
0 11
0 0
0 0
0 33
0 0
0 0
0 0
0 4
0 0
0 2
0 2
0 0
0 0
0 10
0 0
0 39
0 0
0 0
0 0
0 21
0 0
0 0
0 51
0 0
1 50
0 42
0 12
0 4
0 17
0 19
0 0
2 0
0 0
0 0
0 2
0 0
0 0
0 0
0 0
0 0
4 40
0 0
0 28
0 1
0 0
0 0
0 16
0 1
0 0
0 3
0 1
0 0
0 0
0 0
0 7
0 8
0 0
7 2
0 8
0 52
3 97
0 4
0 4
1 22
0 18
6 145
0 9
0 70
0 24
0 19
0 43
0 5
0 21
1 43
0 0
0 7
0 3
1 61
3 42
0 0
2 29
1 57
0 11
0 6
0 4
0 0
0 7
7 3
0 10
0 0
5 65
0 0
0 0
0 6
0 1
0 7
2 0
0 0
0 0
0 0
0 0
0 0
0 4
0 61
3 1
9 42
0 9
0 0
0 2
0 0
0 0
0 5
0 0
0 0
0 10
6 33
0 9
0 0
1 0
0 0
0 12
0 377
0 887
0 1128
1 1178
6 921
1 530
5 398
0 277
2 148
7 110
5 154
8 109
0 70
5 85
2 48
0 60
0 41
0 37
0 20
7 133
0 50
0 93
0 51
0 37
3 80
0 23
0 26
2 65
0 41
0 63
0 64
0 25
0 27
0 3
0 9
4 11
0 24
5 58
0 7
0 1
0 0
0 5
0 35
0 52
11 61
0 27
0 42
2 0
0 1
0 14
10 3
3 11
0 0
4 50
0 0
2 25
0 6
0 0
0 4
4 0
0 22
4 54
2 0
7 43
0 0
5 0
13 39
19 12
14 58
9 220
2 200
1 322
0 296
2 309
1 183
7 124
6 62
1 27
12 0
6 1
0 0
0 0
0 0
0 0
0 1
0 4
1 13
8 1
0 4
0 2
1 3
0 0
0 12
0 22
2 62
0 0
2 2
0 0
0 10
2 19
0 3
0 7
0 0
0 0
0 17
1 6
0 0
0 0
0 0
0 16
0 1
0 2
2 42
0 13
0 22
0 0
0 3
0 0
0 5
1 57
0 0
0 0
2 42
0 7
0 0
6 0
0 4
0 0
0 0
0 0
0 0
0 20
0 6
0 2
0 0
0 5
0 0
0 16
0 3
4 49
0 0
0 16
3 0
0 19
7 134
0 1
0 17
0 10
1 33
2 6
1 1
0 5
2 79
0 32
0 12
0 13
2 39
0 11
0 7
0 3
0 0
0 0
0 0
0 0
0 0
0 14
0 0
0 0
0 15
8 89
0 2
0 4
0 0
0 0
0 17
0 70
0 0
0 43
3 5
0 31
3 45
4 65
0 1
0 5
0 22
1 45
4 103
4 46
6 71
1 175
0 347
1 459
0 317
6 318
7 294
0 65
4 99
0 26
1 19
0 16
0 14
2 16
0 0
1 8
0 3
0 36
1 52
0 65
2 107
0 204
2 191
3 93
1 72
0 39
4 51
5 49
0 3
8 99
5 103
3 106
0 18
0 21
0 7
0 0
0 0
0 3
0 7
0 40
0 148
0 302
0 289
0 394
2 185
0 214
0 294
2 353
6 246
0 45
4 99
3 64
0 9
0 9
0 11
0 0
7 89
2 2
0 0
0 0
0 0
1 19
0 0
0 4
0 0
0 6
0 0
0 0
0 10
1 1
0 12
0 25
1 6
0 32
0 56
0 0
0 0
0 2
0 5
1 40
0 0
3 51
1 0
0 0
0 29
0 5
0 17
0 1
0 0
0 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 7
0 11
0 2
0 0
0 0
0 9
2 71
0 0
0 0
0 1
0 5
0 7
0 4
0 16
1 2
1 16
0 18
3 1
0 13
2 17
0 1
1 11
1 13
0 1
0 0
0 0
0 0
0 0
0 0
0 23
4 226
9 586
0 227
1 101
5 77
5 170
6 176
2 32
5 104
2 43
4 101
6 85
0 0
3 47
5 30
0 6
0 1
0 0
0 1
0 7
0 0
0 27
0 19
0 0
0 0
0 0
6 71
0 7
0 0
0 0
0 0
0 2
0 0
0 22
0 2
5 38
0 0
2 66
0 97
0 458
1 834
0 1091
0 1051
0 868
3 734
0 501
1 435
1 244
6 273
5 403
1 413
9 735
6 348
7 368
5 125
6 109
10 157
5 65
0 42
6 91
0 20
2 6
0 12
0 4
2 28
4 13
4 35
0 0
1 5
1 0
0 12
5 43
0 56
4 59
0 20
0 5
11 77
0 4
4 45
0 11
1 11
0 7
0 7
0 32
14 136
11 252
27 358
8 514
0 509
15 592
66 648
74 649
85 592
78 475
79 456
46 135
12 58
13 57
10 56
0 200
0 342
1 710
0 573
0 816
15 1232
32 1280
7 1556
6 1914
7 2101
2 2067
9 1839
12 1420
2 916
4 450
1 174
0 77
0 77
3 111
0 73
1 163
7 169
3 143
0 138
6 285
4 199
1 275
2 527
0 362
4 552
5 437
0 562
1 796
4 926
3 1234
5 1522
10 1665
2 1532
0 1225
1 1236
2 1100
5 849
59 632
10 578
134 468
208 296
191 519
185 325
206 124
332 234
556 361
441 516
669 787
442 747
441 825
303 867
334 879
259 1006
365 823
371 690
310 530
366 337
344 259
227 321
122 318
40 137
3 142
9 228
0 451
0 604
4 773
17 857
10 924
0 887
3 773
15 561
5 417
9 259
25 86
1 125
22 37
0 47
0 18
0 38
21 1
0 10
0 42
2 0
0 2
3 0
11 0
4 0
0 3
1 14
3 4
0 1
0 6
0 3
1 0
0 0
0 0
0 7
4 123
0 7
0 35
22 58
14 89
0 52
0 31
13 4
26 10
210 15
265 41
502 10
320 12
349 14
427 64
323 46
223 36
200 12
152 57
121 15
19 0
19 30
94 0
84 17
28 24
84 67
25 0
24 2
2 12
2 24
4 0
25 1
31 0
0 3
0 1
6 0
0 0
0 0
0 0
0 0
21 0
10 0
9 0
0 0
0 0
23 0
0 0
15 0
0 0
0 0
6 41
2 1
0 0
0 0
0 1
0 0
0 0
0 0
0 1
0 0
0 0
1 4
0 0
3 2
3 0
8 0
60 0
8 0
3 2
16 0
4 0
4 0
0 0
1 13
0 54
5 87
0 1
0 6
11 11
3 46
3 15
15 13
20 6
1 7
0 44
4 42
6 48
0 3
6 0
25 34
22 9
7 3
0 0
1 0
0 0
9 0
0 0
0 0
0 0
0 0
9 43
0 27
0 109
0 131
4 125
0 10
0 37
0 163
0 351
1 289
0 126
0 23
2 33
0 72
0 123
0 30
0 9
0 2
0 127
0 120
0 24
0 39
1 144
0 139
0 94
6 143
0 29
0 98
2 197
0 132
0 89
0 15
0 61
2 139
0 105
4 107
2 40
1 58
3 143
0 9
0 5
0 8
0 0
0 0
0 37
0 3
0 24
0 49
0 77
0 74
5 227
0 68
0 62
0 2
0 24
0 180
0 464
4 912
5 946
0 659
19 611
0 344
5 441
0 415
0 533
0 606
0 543
0 426
5 318
4 374
2 363
5 238
0 88
3 98
0 49
4 179
0 21
0 25
0 24
0 56
0 12
0 30
2 193
2 146
0 46
3 54
5 129
4 52
1 33
0 94
4 91
0 44
0 0
0 33
0 17
3 111
1 14
0 0
1 45
0 17
2 89
0 1
2 85
0 65
0 18
0 0
0 2
0 33
1 2
0 14
0 8
0 9
2 34
0 0
0 0
0 2
0 0
0 18
0 2
0 0
0 0
0 6
0 3
0 0
0 10
7 90
0 43
0 16
2 61
0 10
0 7
0 19
2 492
3 1066
0 1140
5 1066
3 786
1 369
4 147
4 133
3 206
0 94
4 227
0 217
4 382
5 424
5 203
0 74
6 311
5 279
17 313
12 173
88 113
325 91
294 115
499 58
469 33
285 46
274 155
171 82
87 91
22 147
10 95
75 223
152 118
247 90
289 243
384 437
339 473
346 316
196 98
113 103
64 311
8 439
14 276
10 511
12 268
51 230
55 103
70 32
34 169
32 249
25 147
8 142
5 145
16 507
36 1264
49 1138
47 228
5 700
2 1322
5 1443
4 851
2 507
11 1420
6 1379
6 583
0 272
7 451
8 729
7 963
6 427
6 441
0 406
4 423
5 401
5 234
5 219
0 106
0 122
2 100
0 38
0 64
0 36
0 75
2 30
0 15
0 42
0 81
0 30
0 30
0 104
0 107
4 67
6 54
13 277
3 87
2 43
22 69
11 112
23 177
23 66
5 13
5 231
6 129
1 37
9 151
16 135
3 64
44 52
58 20
141 72
577 35
979 36
1330 70
1884 105
2459 21
2669 88
2945 70
2825 140
3280 153
3183 85
3303 154
3240 12
3348 47
4132 165
5214 75
6256 59
7135 57
7492 30
7474 19
7054 58
6815 168
6121 246
5020 161
4385 186
4740 368
5632 451
5511 329
5649 384
5875 308
6777 214
6426 129
6320 174
6167 316
5825 431
4480 69
3096 168
2041 81
2083 107
2388 160
2274 16
2079 3
1875 15
1441 46
591 23
522 157
972 152
1184 117
1365 44
1253 105
876 258
483 300
236 391
136 528
279 632
182 534
317 788
155 852
50 1245
231 1911
6 1720
107 1750
93 1724
24 1614
211 1216
40 883
93 363
45 9
0 98
20 179
21 810
47 1689
68 2274
32 2507
3 2953
26 3862
3 4187
2 3918
3 3477
17 3363
27 2874
5 2793
8 2685
0 3333
25 3685
3 2065
3 1884
0 2025
6 2519
1 2309
10 2244
17 2087
1 2072
0 1639
8 1544
2 1254
1 1500
22 1505
9 1329
0 1305
28 2098
17 1219
21 1159
54 997
116 1198
209 1205
468 1063
541 791
452 493
333 598
214 670
501 660
643 716
683 644
219 431
109 577
355 538
467 646
132 258
0 396
133 595
54 488
3 678
0 1059
3 1214
0 1089
0 1143
0 1536
29 2363
0 1205
0 936
0 811
0 996
1 1299
2 1295
0 400
0 418
1 996
12 1149
55 1242
0 1282
47 1506
273 1645
93 959
301 840
612 1023
163 731
34 496
130 214
83 350
46 360
69 207
194 115
157 265
70 407
152 1013
50 1528
79 1664
84 1807
93 1751
99 986
68 596
51 855
101 971
62 1064
60 984
3 955
65 1028
18 1864
0 1516
6 1701
47 517
19 657
0 805
9 457
0 445
0 659
0 970
0 921
0 541
0 322
2 225
3 165
11 116
7 266
0 63
0 20
8 2
3 0
0 0
0 3
3 0
0 1
0 2
0 0
5 0
2 2
1 0
0 0
0 3
0 3
0 22
0 9
0 6
0 7
0 14
0 0
0 2
0 11
2 105
0 4
0 10
0 0
0 0
0 0
0 1
0 0
0 0
0 0
0 6
0 0
0 28
0 57
0 183
2 318
0 284
9 321
0 260
2 211
0 249
0 290
0 38
0 46
4 18
9 161
0 6
1 41
0 23
0 47
0 117
0 103
0 20
12 4
0 3
0 26
0 16
0 5
0 1
0 1
0 51
3 42
0 49
0 17
0 8
0 16
0 125
0 571
3 2167
3 2980
6 3825
0 4147
12 4013
7 4025
3 4059
18 4137
29 4222
30 4726
50 5453
45 5480
41 4629
33 3768
30 3752
31 3732
32 3458
24 3067
22 3076
16 3487
34 4029
35 5241
54 6913
54 6100
40 5280
36 5407
40 5411
41 6250
48 4597
47 3491
71 2977
44 3867
39 4853
50 4837
51 5681
68 6639
44 6187
36 4906
33 3372
29 2564
20 3567
8 4002
3 3721
24 3891
8 3277
5 2332
0 2184
4 2100
9 1776
6 2576
1 2484
0 2258
20 4212
2 2676
4 918
2 1145
2 1585
2 1607
13 1064
16 1199
98 1217
376 767
534 216
1053 582
1863 445
2665 66
3112 248
3365 369
3423 255
3414 59
3608 313
3381 451
2990 325
2446 171
2082 594
1753 1033
1268 1094
1317 1541
1209 1323
1079 1215
866 1230
452 744
90 899
59 991
146 622
74 721
43 620
50 531
41 543
175 901
73 1026
88 623
652 712
1294 875
1924 868
2395 472
2867 1308
3387 822
3546 763
3254 1016
2906 791
2506 1825
2642 2958
2187 1923
1772 1366
1767 2008
1435 2972
1295 3555
1192 2907
578 2154
443 2364
227 2127
205 1918
156 1696
393 1176
764 1934
1112 2017
1223 700
1348 603
1095 468
773 255
501 133
266 213
58 50
27 28
19 41
45 133
75 376
40 71
33 72
69 64
41 44
121 59
25 98
20 91
168 194
58 551
8 955
1 1528
17 1729
2 1868
13 2642
11 2857
9 2421
11 2013
3 1737
3 1521
0 1122
0 814
15 455
0 303
3 171
4 407
0 23
0 121
0 26
4 51
2 72
3 460
0 523
0 301
4 605
23 621
115 76
298 307
614 135
825 276
977 998
1071 1534
776 1234
788 964
561 678
311 933
85 1070
34 808
3 543
3 130
43 186
21 11
9 15
17 1
1 27
0 95
0 10
0 2
0 10
0 17
0 0
0 1
0 16
0 0
1 20
0 3
0 0
0 13
3 25
0 16
0 2
0 0
0 0
0 0
0 11
1 137
3 39
2 35
0 25
2 86
5 337
6 217
1 11
21 24
6 77
9 18
18 20
6 29
8 47
6 32
0 35
7 18
1 3
6 1
16 7
20 0
2 0
11 5
0 16
0 57
3 130
0 33
0 144
0 759
9 1192
30 630
0 986
0 1783
2 1700
1 1537
0 1870
0 1919
0 1735
0 2175
0 2402
4 2192
15 1886
0 1443
0 1109
4 552
0 394
0 320
0 465
0 556
0 499
0 856
0 322
0 307
0 380
0 427
1 141
0 47
0 79
0 27
0 12
0 1
0 8
0 30
0 23
0 20
0 5
2 18
0 0
0 1
0 2
0 40
0 155
0 565
2 615
1 1473
9 2308
9 1561
2 1896
13 2227
20 1405
39 2064
32 2525
14 1613
11 637
6 1132
8 2129
3 2673
18 3137
39 4041
51 4374
41 4648
44 4269
30 3201
21 2641
11 1861
16 2004
26 2385
25 2649
30 2622
21 2251
10 1755
0 533
2 704
0 506
3 474
1 396
8 1228
12 1316
8 868
9 964
10 786
10 880
25 1109
33 1490
20 1281
27 1462
18 1645
6 1998
3 2053
8 1421
0 1457
13 2442
22 3376
12 3566
13 3771
24 4339
9 2845
17 3293
8 2636
6 3078
6 3232
20 2821
13 3352
5 3015
1 2614
6 3070
9 3025
7 2868
14 3249
12 3304
15 3636
15 3812
17 4897
16 5941
11 6302
7 6223
13 6057
14 6391
10 6301
13 6676
10 6866
16 5643
27 5111
61 4246
48 3462
26 2894
21 2883
19 2336
16 2156
21 1811
10 1645
11 1284
18 1187
3 1053
8 1190
5 1071
3 1135
3 1061
8 1267
6 1688
8 2166
13 1888
17 2454
22 2702
14 2674
18 2888
13 2072
19 2379
24 2450
12 2331
21 2093
15 1823
14 1606
14 1202
9 1386
4 1254
10 1821
18 1703
19 2133
13 2060
17 3117
22 3523
48 4773
23 4901
12 6251
12 6250
15 7157
9 6199
18 5416
12 3226
35 3198
0 1598
7 3740
7 4998
16 6070
22 7000
22 7378
25 7376
10 6411
12 5787
14 5696
32 6424
32 5951
26 5843
12 5502
15 6766
14 6947
18 6410
36 5821
22 5479
24 5782
33 6031
36 7204
39 8672
33 8025
43 6565
24 5847
11 4017
10 3106
19 3361
13 3894
8 3147
10 2904
12 3052
5 2587
0 1655
3 1756
2 2092
5 2341
3 2014
12 1906
5 2780
5 2663
5 2018
0 856
7 881
2 1614
4 1675
3 1423
0 1338
10 1628
0 323
0 350
0 1073
0 2229
0 2328
1 2341
10 2793
5 2288
3 1265
0 800
3 1035
7 1705
1 1051
1 684
1 638
0 720
0 582
0 504
0 660
0 574
0 542
0 241
0 32
0 103
1 252
0 187
0 130
0 268
0 313
1 503
7 703
13 745
16 834
3 1028
7 1382
12 1149
12 987
12 1240
7 1324
6 1282
4 796
7 765
7 615
6 377
3 268
0 269
0 450
0 481
0 293
1 568
0 209
0 344
0 396
0 232
0 513
0 685
0 787
0 289
0 191
0 72
0 241
0 95
0 178
0 245
0 190
0 70
0 51
0 16
0 126
0 81
0 7
0 8
0 33
0 61
2 155
0 85
0 439
0 802
11 1201
11 1447
0 1616
0 1641
0 1524
14 1400
0 1057
0 1380
4 1783
11 1696
20 1632
28 1714
20 886
2 334
17 749
23 933
19 838
12 888
13 1569
26 2217
23 3244
20 3669
2 2701
0 2448
0 2022
0 1603
0 1201
2 1625
0 1790
2 2137
23 3295
33 4149
42 3196
36 1202
33 1635
29 1533
19 732
21 815
23 881
3 1803
21 3548
16 2269
18 1137
4 1102
18 1236
12 1030
29 2941
19 1472
11 1096
5 2190
19 2576
21 2355
22 935
11 1015
19 1259
23 639
15 623
17 914
8 681
13 1655
13 948
14 628
18 1998
0 556
22 1375
27 1665
14 830
15 1843
23 2246
19 873
23 2480
23 1874
15 748
12 2045
23 1884
4 726
21 2259
20 2482
9 1163
16 1959
25 2537
25 1820
26 2015
26 2536
9 1416
19 2053
24 2121
20 1677
14 1199
5 1849
1 1538
5 1427
7 1136
9 923
7 749
5 492
5 310
2 15
0 105
0 95
0 56
0 82
0 77
0 10
0 57
0 116
0 88
0 91
0 402
0 624
0 893
0 1134
1 1133
6 751
0 610
0 589
0 666
0 321
0 639
0 896
0 801
2 736
0 474
0 485
0 356
0 508
1 590
1 520
0 685
0 509
0 567
0 686
0 171
0 36
0 28
0 69
0 59
0 68
0 26
0 39
26 60
47 66
125 53
201 99
236 95
449 104
519 395
459 409
489 746
505 1054
431 1061
331 1044
293 1046
209 782
179 665
49 1285
37 1889
29 2079
68 1667
138 39
272 896
342 841
413 368
492 288
568 557
564 1182
583 929
631 645
486 453
420 572
298 440
245 444
90 96
65 179
0 91
12 23
15 2
109 0
141 27
216 91
259 121
297 127
283 336
407 514
404 547
371 512
365 471
269 138
140 258
91 310
5 125
4 100
64 107
84 55
132 35
134 12
242 115
65 0
152 3
77 0
51 12
47 16
8 0
0 0
0 0
2 41
0 24
10 10
2 0
22 19
1 30
5 15
0 35
0 0
0 0
0 0
4 0
0 0
0 0
1 23
0 24
2 47
0 38
0 87
7 282
0 445
0 515
0 631
0 848
0 1274
2 1601
2 1742
0 1545
0 1046
0 1296
3 1609
11 1551
25 1742
31 1957
33 1762
28 1151
16 456
10 542
26 425
14 191
1 170
4 549
10 985
11 1237
3 539
1 223
0 969
0 669
0 368
5 144
0 237
0 265
0 106
7 205
13 744
19 950
21 1107
19 1528
5 1507
0 923
1 864
0 429
0 306
0 639
0 350
8 463
1 626
2 295
5 354
0 419
0 479
1 258
3 44
0 7
0 3
0 3
0 14
0 0
0 5
1 1
0 1
0 16
0 0
0 9
2 0
0 0
0 0
0 1
0 0
0 6
0 8
2 47
0 18
0 117
0 358
0 423
0 516
0 606
0 762
1 1037
3 1411
0 2120
2 2566
0 2438
0 2461
0 2156
1 1842
8 1420
6 1429
8 2372
10 2754
11 2482
9 2015
13 2489
9 2396
0 1693
1 2423
0 2288
0 2016
0 2169
1 2225
2 2309
5 1997
13 1297
18 1702
8 1427
10 1846
22 2340
20 2797
3 2357
3 1852
0 1779
3 2053
4 1697
5 2108
12 1287
9 1501
11 1413
6 1631
10 1695
10 800
16 1678
0 1381
0 970
10 923
16 1716
14 1486
18 1862
4 1790
13 2019
16 1645
15 2070
11 2189
0 2230
0 2332
0 1303
0 1186
1 2394
0 2313
10 2283
15 1942
13 778
10 951
18 1699
22 2125
8 2348
2 1745
0 1354
0 1670
0 1978
0 2008
1 1832
13 961
11 1207
8 1234
11 1876
8 2011
0 1347
3 1056
4 1476
0 1743
9 1900
10 844
0 726
9 1507
5 1833
5 1447
0 813
0 586
0 352
0 349
2 1308
0 1741
0 2118
0 2042
0 1072
2 1591
0 2644
12 2657
14 1618
24 2173
16 1776
10 987
11 1421
13 1795
13 1408
7 1660
7 1808
5 1239
4 1032
6 1629
12 1229
6 848
0 652
0 354
1 185
4 462
0 253
2 225
0 51
0 254
2 265
0 61
0 36
0 173
0 136
0 299
0 745
0 1380
1 1860
1 2318
4 2859
16 3290
2 3211
14 1785
111 2239
97 3148
109 3224
111 2303
83 1040
16 1004
63 1437
5 773
7 721
9 815
7 817
3 316
15 144
19 246
121 669
105 1145
105 1801
78 2259
13 1898
60 777
15 453
10 855
5 1089
5 1155
0 862
2 683
1 346
96 490
75 817
99 2193
76 3129
92 3462
5 2090
17 2483
23 2667
9 2966
17 3685
11 2718
19 1441
94 412
26 871
74 602
30 808
29 1116
10 1352
12 1741
8 2323
1 2536
0 2459
0 2609
0 2863
37 2518
35 1937
55 1379
20 1496
92 1610
79 2342
36 2526
65 1343
11 80
0 767
3 1285
9 994
10 785
44 377
10 98
44 93
3 317
3 338
0 14
0 292
0 480
0 480
0 517
1 460
10 225
16 241
1 340
3 790
9 1426
5 1498
6 1170
0 188
0 121
0 223
0 393
0 313
0 155
0 135
0 90
0 91
1 143
0 106
0 75
0 41
0 44
0 25
0 0
0 41
0 27
0 9
0 1
0 6
0 0
0 0
0 9
0 44
0 6
0 34
0 0
0 9
0 20
0 0
0 4
0 0
0 0
0 0
0 0
0 0
0 2
0 0
0 0
0 0
0 0
0 0
0 0
0 5
0 14
0 8
0 16
0 21
0 151
0 255
0 358
0 605
0 868
0 1449
3 1950
0 2194
3 1765
5 2410
10 2997
9 3090
3 2660
9 1868
5 648
7 1227
8 742
5 568
7 824
4 556
0 557
0 190
5 123
0 53
0 90
2 373
0 267
0 329
0 221
0 163
0 95
0 184
0 209
0 393
0 399
0 472
0 484
0 288
0 166
0 148
0 146
0 138
0 167
0 274
0 446
0 851
2 947
0 904
1 530
2 359
3 274
3 213
0 621
0 888
0 805
0 736
0 507
0 262
0 101
0 122
0 223
0 351
0 391
0 520
0 690
0 624
0 354
0 394
0 326
10 532
14 626
0 353
2 67
0 151
0 199
5 143
9 3
0 13
0 21
0 49
0 23
0 41
0 34
0 251
0 442
0 389
0 275
0 134
0 182
1 254
0 94
0 87
0 49
0 56
0 3
0 2
0 0
0 0
6 0
0 4
4 37
0 22
0 13
0 3
7 3
0 1
0 4
4 1
1 1
3 12
7 18
1 9
0 8
0 1
0 0
0 9
0 0
0 0
0 0
0 9
0 0
0 6
0 4
0 9
0 17
0 168
0 153
0 384
6 834
5 1003
4 1038
0 1349
0 1728
0 2082
0 2064
3 2012
2 1707
4 1742
3 2826
7 3161
7 2610
4 3342
4 3791
4 2673
16 1815
10 2320
2 3493
2 3239
0 2861
13 3458
16 3967
1 2171
12 3619
3 2304
1 1570
0 2504
0 3902
8 4224
14 3052
4 2924
14 3744
20 2748
13 2176
10 2310
6 2125
13 1887
23 1400
16 1802
16 1447
8 1171
6 1075
3 1318
2 1272
3 897
0 701
6 1329
0 1420
0 1649
6 1416
