"pat" "th"
1431 546
1066 415
819 327
524 602
30 406
163 655
567 232
766 179
982 88
705 31
520 31
131 49
21 54
40 37
243 30
439 37
430 153
337 193
440 146
683 100
609 75
454 34
484 43
413 4
549 99
388 94
388 211
459 141
688 142
591 146
742 129
509 15
278 3
288 1
396 0
702 0
860 8
1239 17
1118 35
698 13
807 7
418 5
523 23
773 18
587 6
817 9
1239 24
1413 58
1773 76
2811 124
1845 89
2059 39
2241 67
2573 75
2766 6
3136 5
3120 7
3066 18
2821 12
3379 11
2912 4
2295 6
2092 35
999 43
1314 16
1339 0
1900 3
1804 0
1589 2
1733 34
1661 0
1575 1
1941 4
2436 10
2423 2
2730 4
2823 21
2514 15
2910 21
2353 9
2457 14
2123 1
2749 0
3258 0
3233 3
3334 0
3431 0
3382 0
3463 0
3316 0
3622 0
3533 1
3101 1
3093 1
2871 2
2455 4
4181 8
6067 13
8484 26
9450 21
7953 13
6496 8
5702 15
5496 18
5194 3
5087 4
4889 19
5171 14
5598 23
5853 11
5246 8
4296 7
4196 4
4485 2
4016 0
3347 0
3404 0
4127 6
4532 5
4629 17
3353 49
2585 91
1774 123
1821 135
1808 74
1448 38
1281 132
1074 165
1116 60
1401 3
638 0
868 0
549 1
579 0
594 2
434 0
432 0
341 0
254 2
318 0
250 0
310 4
296 0
1541 0
2226 0
2252 0
1723 0
1368 3
1243 3
648 0
649 0
467 0
490 0
320 0
260 0
115 0
211 0
15 0
116 0
46 0
39 1
73 0
28 51
28 330
9 766
41 1055
12 1167
9 967
0 647
0 346
0 610
0 721
6 846
0 1072
28 1215
55 1257
24 1264
6 1142
105 1071
25 636
96 423
283 600
212 591
107 57
195 84
180 492
218 349
546 156
469 26
484 252
496 23
274 160
383 8
290 97
215 2
99 2
96 7
151 2
21 3
98 2
47 7
47 3
83 1
15 26
47 12
21 17
16 14
10 5
3 151
3 90
19 246
4 207
0 142
0 115
0 120
0 140
0 18
0 95
8 3
0 28
0 20
0 3
0 1
0 0
0 0
0 0
0 0
0 0
1 4
0 0
0 0
0 10
8 23
3 63
10 73
38 32
8 117
126 15
75 60
306 27
1353 7
1992 24
1826 11
2507 31
3032 3
3366 4
3336 12
3298 39
3155 43
2736 71
2364 85
2172 42
1369 71
1443 44
1781 21
2656 40
2697 21
3326 47
4018 28
4580 22
4390 22
4861 16
3160 4
3364 7
1957 2
1448 0
1613 0
1304 0
1376 5
758 0
261 12
180 1
169 6
112 0
128 0
93 0
34 5
139 1
74 37
26 66
8 9
35 3
23 0
2 14
5 42
4 35
4 19
27 2
3 13
0 0
1 13
0 43
3 14
1 0
0 0
0 0
8 0
0 0
5 0
3 0
0 0
0 0
0 1
0 37
0 60
5 91
0 102
0 50
0 155
1 87
0 87
0 116
0 133
0 121
0 63
0 118
0 141
0 171
0 251
0 261
0 345
0 316
2 357
0 269
0 128
0 8
0 5
1 19
27 257
0 357
103 382
157 355
72 248
96 267
125 229
61 128
61 99
31 34
95 0
107 4
36 2
24 0
6 0
6 0
51 0
25 0
2 0
0 0
0 0
8 0
4 0
187 0
887 2
1240 0
1106 0
1089 0
982 0
1013 0
657 0
654 0
726 0
768 0
616 7
464 0
109 11
256 28
14 83
106 84
47 141
55 101
75 123
119 6
187 1
238 0
36 0
38 0
33 0
25 0
8 0
7 0
29 0
149 0
45 1
38 41
80 203
25 484
0 705
43 830
20 880
53 989
14 1077
11 1038
45 926
141 728
124 612
148 276
230 153
621 3
237 1
517 0
458 0
376 0
364 0
383 0
243 0
156 0
225 0
215 0
70 0
107 0
18 0
63 2
11 18
56 21
17 12
16 0
9 0
0 0
0 0
0 0
0 0
0 0
0 0
0 2
0 65
0 78
0 51
11 30
233 12
450 5
320 19
100 1
397 11
231 16
79 27
26 22
75 8
5 24
3 0
5 10
30 4
39 25
11 269
97 646
46 1047
37 1224
23 1329
44 1310
37 1290
12 1224
22 916
45 603
6 155
66 78
11 564
28 853
43 1012
10 1074
57 1009
7 935
4 581
3 537
24 257
48 185
83 344
60 85
38 9
416 175
563 115
234 78
131 9
779 53
762 34
408 22
845 0
725 0
206 0
341 6
730 123
619 9
628 41
631 40
504 18
371 4
381 4
200 0
376 6
185 4
1652 73
2796 106
3731 207
4957 369
5145 502
4400 594
3163 658
2340 490
2046 425
1648 266
1617 158
2075 90
2821 45
4114 57
5140 38
5476 36
5487 33
4472 111
3427 57
2820 48
2314 12
2006 18
1271 4
1428 27
1010 13
523 23
754 26
591 43
571 56
483 60
616 146
393 219
420 182
1308 135
1913 146
2343 242
2600 488
1871 728
1479 860
968 925
1082 954
455 830
399 725
138 604
222 283
97 8
330 33
333 288
181 504
630 556
1136 674
701 696
685 735
498 656
488 546
561 456
571 346
360 163
156 53
812 105
762 48
586 11
511 23
155 20
338 0
285 0
388 0
4 0
276 0
104 0
239 0
6 0
185 0
3 0
101 0
34 0
94 0
38 0
73 4
7 0
17 0
0 0
0 0
2 0
49 0
66 6
14 0
32 1
2 4
0 0
3 3
41 0
6 0
0 0
32 0
39 0
36 0
28 0
0 0
0 0
0 0
0 0
0 0
92 0
186 0
278 0
209 0
18 11
66 0
37 1
148 0
2 0
125 0
65 0
131 0
127 0
7 0
62 0
3 0
213 0
340 0
428 0
429 0
444 0
141 0
401 0
470 0
497 0
12 0
210 0
39 0
127 0
50 0
91 0
54 0
468 0
647 0
459 0
14 0
48 0
21 1
17 0
39 0
24 0
46 0
31 0
3 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 0
16 0
18 0
0 0
0 0
0 0
1 0
4 0
57 0
0 0
7 0
7 0
40 0
7 0
0 0
0 0
0 1
8 0
0 0
2 0
6 0
0 0
29 0
1 0
12 0
0 0
0 0
0 0
0 0
0 0
0 0
61 0
418 0
1109 0
1210 0
616 9
1 0
39 0
111 0
56 12
3 0
0 74
1 57
2 68
23 68
12 61
0 49
33 4
3 0
5 0
9 0
0 0
0 0
0 0
0 1
0 89
0 220
0 323
0 351
1 439
689 475
1186 448
1643 431
1819 406
1857 322
1456 305
1261 184
962 107
638 50
739 14
1343 0
1650 0
1741 0
2420 0
1247 0
1224 4
676 37
637 48
418 102
338 51
186 23
890 7
2230 0
3241 0
3652 0
3883 17
3420 3
3846 14
3412 31
2889 17
2276 73
1934 63
1841 61
1725 42
1303 93
1106 78
518 102
715 152
834 159
891 253
625 273
563 412
566 522
341 630
406 381
82 33
93 174
149 404
103 443
295 459
280 528
227 422
508 469
661 334
636 189
686 117
793 75
578 15
397 0
275 0
151 0
235 0
192 4
204 0
179 14
130 5
92 0
415 0
371 0
211 21
288 20
335 5
324 1
422 35
394 120
582 181
434 165
931 573
1268 1096
1210 1384
1847 1521
2270 1355
814 1183
172 1101
725 1004
803 692
457 637
519 461
668 110
548 2
715 188
978 444
1152 567
1059 749
688 795
506 859
786 873
1138 756
849 502
521 548
339 1536
327 2089
204 2555
153 3149
48 4329
335 5033
333 5600
576 6178
882 6182
1058 6654
908 7301
850 8051
853 8904
768 9235
699 9178
932 9236
1179 9306
1346 8328
1095 8116
780 7118
676 6825
345 5895
307 5506
571 4218
574 3643
518 3009
406 2894
476 2053
620 1831
700 896
830 868
1005 128
1027 219
1201 57
782 417
1195 501
785 700
982 474
1113 1051
987 623
1071 1298
1007 565
1661 1091
1956 408
2156 947
3064 438
3123 972
3928 759
3739 1337
3318 781
2333 1217
1530 698
2287 720
2832 351
2684 206
2251 237
1648 115
1048 17
749 19
271 34
21 141
28 210
84 367
837 725
1927 1332
2336 2053
2417 2538
2738 3318
2797 4346
2719 5282
2627 6015
2312 6554
2343 6259
2948 6240
2888 5318
2448 5396
1529 4536
1394 4678
1299 3890
1287 4096
1823 3189
1812 3504
1074 2506
1739 2884
1993 2022
2310 2166
2404 1027
2583 1145
2010 498
1716 587
1773 737
1411 959
1299 1482
1311 1145
1170 1568
1121 893
1146 945
1151 1321
1873 1486
2694 2649
2999 2778
2916 3205
2984 2962
2465 3373
1510 2990
1773 3468
2305 3120
2497 3610
2491 3481
3099 3895
3279 3423
3286 3773
3014 3791
2496 4256
1978 4287
1876 4404
2469 4619
2567 4602
1598 4665
1154 4625
1301 3977
967 3688
491 3096
503 2830
41 3004
315 2778
140 2280
201 2135
84 1973
195 1945
25 1716
80 1465
146 1025
105 839
122 692
310 479
80 301
90 383
28 597
32 716
33 1085
150 822
94 1083
438 684
895 808
462 881
820 857
421 688
531 885
300 632
153 714
161 466
92 449
75 431
45 278
36 110
0 105
0 3
0 136
9 8
7 102
45 63
18 48
31 179
0 42
10 91
0 38
0 291
1 334
0 734
16 808
0 1013
0 1061
0 1298
0 1038
6 1327
0 891
1 1238
0 656
1 753
0 443
0 171
7 292
12 507
0 550
2 387
0 675
2 839
0 1040
0 811
0 802
0 500
0 920
1 952
0 915
0 719
0 402
2 188
0 135
0 474
1 737
0 408
0 502
0 391
0 536
0 357
1 437
14 246
24 106
17 170
3 188
0 403
0 89
0 220
10 3
10 0
0 8
7 44
8 161
30 376
7 601
15 320
10 150
18 49
8 4
20 20
0 0
0 1
16 171
16 140
29 94
16 106
27 130
23 149
35 205
10 292
27 641
17 846
15 927
25 818
14 606
39 382
11 209
0 172
7 221
18 152
0 61
34 17
70 58
25 71
12 10
30 0
52 2
6 45
0 144
0 288
0 213
4 163
2 116
3 122
0 74
0 34
2 34
2 102
0 125
1 161
12 79
7 119
14 75
27 14
182 38
318 20
426 11
208 22
425 8
472 53
242 19
133 132
45 245
14 249
30 204
16 27
58 72
4 150
52 148
83 420
35 328
5 439
0 313
5 490
1 259
13 456
3 94
1 206
0 33
0 4
64 12
2 70
20 10
100 1
207 4
0 43
0 339
7 667
80 1273
0 1615
118 1127
104 621
30 435
379 912
332 730
414 527
130 760
441 1179
260 853
310 493
323 854
180 626
967 205
1360 318
2118 138
3136 453
3134 157
2972 68
3421 208
3445 277
2983 132
3084 215
2325 211
2182 185
1873 128
1586 144
2256 145
2574 155
2423 18
1802 1
1568 2
2347 16
3387 13
3903 134
3120 285
2303 283
2083 249
1785 270
2384 248
2495 191
2170 124
2207 62
1874 14
1095 2
1150 52
830 160
696 364
655 567
958 846
1270 986
1776 1000
2076 1264
2236 996
1943 1182
1637 1051
1015 1255
651 778
1578 1001
2382 331
2510 587
2379 822
2329 962
1450 1201
1171 1335
944 1583
760 1673
713 1685
919 1459
1369 1598
1761 877
1496 794
1344 864
1891 871
2330 1231
2831 1099
3256 1283
3168 1129
3823 1426
3811 1209
3605 1389
3449 1088
3598 962
3455 774
2394 667
1338 437
2220 302
959 931
773 1062
657 764
325 108
380 220
139 643
180 875
76 862
54 659
48 164
30 833
26 888
71 540
15 293
36 648
10 169
13 176
14 254
10 186
2 122
5 11
36 116
43 191
0 107
15 218
99 14
293 63
444 134
208 86
158 5
492 20
679 51
592 15
446 52
202 0
135 41
179 0
81 13
111 24
77 25
48 30
36 46
13 151
37 196
53 186
4 146
46 147
7 15
6 0
11 42
34 82
8 22
5 147
0 66
10 0
168 70
776 255
1437 414
2093 431
2146 360
2050 302
1678 159
1301 68
1109 18
506 137
303 2
345 17
612 68
670 137
820 154
934 67
915 58
1130 28
1359 78
1724 193
1660 172
1123 122
1196 201
789 103
800 52
272 129
377 178
159 154
83 70
88 48
78 21
0 27
48 14
3 89
0 106
0 44
39 166
24 145
2 76
25 38
6 120
30 65
21 127
26 89
37 176
4 346
47 564
33 307
12 174
16 123
29 166
11 433
1 329
37 365
0 182
0 159
0 104
6 33
43 33
36 66
0 0
0 7
3 98
0 140
14 33
17 72
29 117
10 69
0 135
31 149
49 48
7 126
0 37
0 110
10 89
12 98
0 90
0 132
21 111
0 206
10 474
2 75
6 23
0 9
9 11
61 113
725 98
1338 167
1919 123
1899 74
1586 24
1389 17
852 17
495 161
659 211
872 397
1173 143
1461 154
1530 26
1511 45
1651 45
970 13
693 117
314 20
263 34
119 46
111 114
37 237
173 455
400 632
148 785
73 776
71 980
123 1484
553 2489
1257 2896
2243 2876
3119 3201
3041 3799
2197 3948
2470 3498
2001 2816
1453 2480
1061 2292
885 2295
1018 1940
798 1375
480 1476
830 1476
746 1016
560 715
467 1018
615 1208
441 1384
532 1451
516 1251
566 1411
467 1078
289 1355
345 982
551 988
539 670
817 507
952 395
956 540
1064 1045
1089 981
1290 710
1194 395
715 862
208 858
224 863
122 1059
57 982
196 649
324 706
344 1085
437 1249
310 1203
245 912
269 515
124 1170
185 1568
122 1130
120 389
7 1262
7 1380
0 1579
0 1052
0 408
87 971
197 1405
433 1120
323 200
280 778
581 1213
644 1100
532 279
614 975
528 1367
585 1099
515 92
371 874
472 1246
651 603
730 725
886 1392
1160 820
1082 411
1150 1247
1276 1447
1187 1498
1056 1160
703 800
654 463
544 529
462 688
454 634
307 271
228 743
242 1207
141 865
170 476
394 1026
581 962
693 916
589 487
543 933
467 1002
526 693
456 1120
989 1069
1229 1253
1073 879
1943 673
2342 841
2822 898
3037 1102
2086 1121
1313 1302
1305 1633
1340 2361
546 2685
761 2910
1057 3448
844 3822
422 4022
86 3890
291 4273
184 4134
46 3910
69 3550
135 2708
151 2291
105 2287
55 2140
133 2149
123 1475
70 1594
64 977
0 327
4 1284
1 1562
1 902
7 539
5 287
0 531
32 611
138 391
67 543
28 243
44 605
121 178
428 569
84 178
210 726
118 488
71 633
200 194
213 329
85 495
50 292
71 232
53 82
82 327
222 249
279 77
339 332
190 328
73 162
280 100
395 87
405 198
273 8
308 107
257 22
369 113
591 214
555 61
584 246
754 76
992 124
842 38
754 105
1058 10
1130 123
1163 267
1472 252
1910 34
1985 169
2576 51
2989 38
3216 42
3293 54
2923 81
2135 22
1805 85
2674 3
3085 8
2084 135
2004 29
2466 6
3645 4
4420 23
4607 4
5159 23
5452 9
5277 20
4515 83
3135 32
1233 260
608 365
122 343
363 352
1570 238
1720 198
1628 213
2502 237
2141 377
1283 253
219 122
472 99
851 91
1115 31
1440 167
1711 184
1259 260
287 245
1796 302
3278 146
4485 59
5713 14
6355 17
5714 30
5395 26
4948 9
3948 245
2917 294
1961 435
2101 465
2214 445
1736 572
1437 577
1043 550
828 488
931 363
953 244
1209 274
1885 286
2454 395
2685 193
2324 186
1489 79
1930 61
1817 73
2147 44
2457 0
3034 0
3213 11
2827 0
2383 0
3195 0
3597 0
3016 0
3393 0
2777 5
2640 8
2106 50
2154 82
2120 130
2483 206
2590 175
2122 174
1714 145
2387 162
2835 173
3000 147
3369 92
3784 11
2821 91
2263 141
1647 163
985 192
172 157
440 156
589 220
297 130
363 95
784 35
630 87
586 138
659 73
993 7
1385 51
1614 13
1608 138
1768 95
1557 159
1233 90
1312 227
1042 305
869 243
998 132
970 61
1128 243
1343 215
1508 510
1324 517
562 808
2275 708
2649 879
2598 726
2539 990
2108 659
2352 677
1983 455
1924 656
1697 360
1108 568
1199 200
963 446
633 212
745 450
212 264
433 271
144 17
235 109
63 15
117 33
3 155
85 165
111 216
194 213
398 211
520 97
659 202
339 168
271 392
240 240
165 375
71 583
64 640
68 658
142 646
69 663
28 813
40 837
32 831
56 860
133 815
67 580
67 453
113 144
125 88
45 256
40 330
9 371
12 244
22 176
137 112
25 269
33 426
46 418
43 343
253 191
934 55
1271 49
1462 95
1517 24
2086 153
2488 159
963 380
424 152
442 283
219 29
125 205
158 74
235 91
121 53
111 19
454 19
553 19
489 72
266 7
146 78
84 63
93 156
416 51
229 181
136 161
113 83
136 111
238 2
564 79
1161 0
1613 1
1634 31
1899 34
2303 5
1626 0
1855 0
1913 0
917 0
1224 2
1709 0
1452 19
979 33
1456 63
1990 150
2242 77
2645 106
1844 125
1822 8
1693 2
825 1
1107 0
738 2
544 0
226 0
327 21
357 93
201 63
103 17
59 54
58 61
4 28
8 4
86 81
245 164
360 134
514 62
136 29
366 14
261 96
246 173
82 164
178 170
8 264
23 607
0 592
0 170
18 21
184 232
594 225
765 202
769 175
776 45
1177 95
1441 240
1464 360
1037 545
642 589
1179 595
1472 420
1180 376
1514 472
1417 202
995 236
839 359
549 502
328 158
201 41
167 333
77 322
107 340
276 82
371 98
361 578
159 303
44 384
47 859
47 563
32 314
0 132
2 492
10 449
0 86
0 472
1 654
2 197
2 259
1 523
28 330
13 156
0 333
15 65
41 19
114 144
239 40
219 10
207 46
153 9
50 45
97 84
83 196
32 398
85 569
87 160
16 122
36 121
23 12
46 56
58 85
52 107
0 24
22 41
1 47
9 57
1 44
3 113
0 98
6 63
0 30
14 56
21 135
0 93
0 83
7 62
0 94
22 103
7 35
5 34
0 57
0 84
0 131
0 166
6 50
0 83
3 178
0 167
0 195
23 96
0 94
0 98
22 68
0 31
21 45
0 150
0 148
23 62
0 20
0 66
29 75
59 32
104 43
140 0
44 0
1 0
1 8
4 2
0 12
12 0
25 0
52 8
0 29
0 18
6 4
4 9
2 30
0 133
1 109
26 234
0 319
2 493
4 676
0 799
0 637
0 432
0 352
22 382
6 715
7 1342
13 1968
9 2604
30 4117
17 5503
44 6424
38 7241
67 8168
24 8823
27 9119
25 9169
27 9288
23 9002
28 8390
28 7296
29 5873
16 6014
24 5108
22 4654
12 3367
39 3347
21 2999
27 3788
15 3662
5 4314
43 4221
8 4267
31 3834
40 2895
29 4154
25 4532
17 5857
25 5734
39 7010
36 7120
36 8783
30 8545
34 9682
34 7972
16 8320
14 8504
13 9183
40 7667
19 8861
17 8125
13 9066
10 7318
11 7536
13 3856
6 4387
10 3288
26 3766
42 4574
40 5258
23 5438
13 5797
21 6410
101 6001
15 5955
73 6130
236 5504
513 4684
474 3041
418 2147
99 2670
81 3030
93 3141
125 1871
287 2242
149 1874
129 2431
86 2328
219 2734
160 1641
97 2266
102 2139
127 2408
74 2306
12 1922
98 1812
314 1785
127 2005
60 1854
8 1908
29 2156
8 2358
6 1721
11 1846
5 1773
20 867
23 988
6 583
9 728
0 445
9 428
2 171
0 336
0 122
0 370
0 199
0 115
37 59
0 322
254 144
1374 5
2375 332
3370 81
4062 110
3675 434
2997 72
3482 30
2684 62
2347 153
2235 351
1890 121
1634 376
1202 318
734 191
322 244
511 352
336 303
233 343
246 374
253 151
414 215
180 64
55 22
17 81
80 21
92 374
134 109
28 141
127 417
56 106
61 84
42 166
33 14
102 306
107 71
126 160
208 363
252 434
461 425
612 162
505 214
182 58
135 95
107 72
51 512
31 117
37 631
42 1126
29 755
19 182
35 550
90 277
118 112
140 226
50 46
39 10
3 355
0 100
0 17
1 236
0 141
38 382
45 82
63 99
116 432
527 138
554 192
617 420
555 97
444 171
216 174
90 357
13 20
7 173
70 40
41 375
9 162
20 31
141 687
59 178
130 60
61 445
48 83
90 108
9 227
45 165
26 38
0 97
0 170
0 50
0 200
35 245
45 42
11 240
8 12
19 5
13 46
2 34
2 32
0 99
33 30
38 110
2 93
8 46
0 20
17 70
14 4
7 121
17 19
0 141
0 56
0 1
0 33
21 7
59 38
11 30
54 113
83 119
76 15
39 207
10 116
2 30
17 77
63 10
62 123
73 204
38 84
31 278
83 210
22 138
55 98
19 137
4 59
8 146
1 481
0 49
1 200
11 309
2 14
2 249
0 43
0 65
1 55
9 252
635 31
2026 200
2559 307
2128 30
1534 230
666 230
135 52
85 64
185 188
155 80
49 111
98 92
135 37
314 0
453 8
423 37
288 156
358 348
106 354
103 294
39 184
278 195
323 431
188 595
72 21
2 781
14 871
50 2270
47 3061
363 3222
450 4541
387 4909
282 5366
441 5580
176 6570
161 6145
171 5973
31 5581
19 5789
21 5896
63 5500
37 5143
32 4822
56 4688
47 4135
72 3658
97 3403
95 3205
81 2919
47 2682
12 2246
17 1882
8 1364
5 854
2 394
5 129
17 25
23 203
5 235
18 380
13 201
0 207
0 66
1 9
0 20
0 6
4 0
0 20
1 23
0 84
0 44
0 761
0 954
4 1989
9 1793
9 2545
15 1929
12 3043
8 2823
42 3062
29 1536
24 1999
33 2564
84 2918
103 2925
45 2315
63 2347
75 1928
100 2138
103 1984
124 1939
207 1146
219 1550
367 2019
322 2140
318 2547
380 3085
358 3601
199 4351
206 4133
168 4151
112 3339
97 4259
60 3351
32 3613
54 3500
9 3590
116 3487
186 2959
116 2435
29 3590
34 4604
13 5076
11 4386
12 5090
9 4019
4 2578
3 3295
2 3032
6 2620
5 3037
4 3086
5 3348
11 3932
16 3354
10 2371
5 2774
5 3192
6 4089
4 4950
12 4441
10 3987
3 4108
8 4177
12 3360
1 1636
0 1836
0 1480
0 1721
0 2361
0 2388
0 2036
1 1794
2 1886
2 1857
4 1809
4 2403
4 2934
5 3246
15 4019
77 5189
26 5466
47 5320
10 5104
17 5872
17 5633
10 4702
18 4352
14 4419
39 5000
54 5025
18 4208
43 3488
57 3189
41 2784
39 2138
103 1632
325 925
328 850
211 171
76 550
68 1106
2 853
11 1589
13 1806
6 1949
3 2249
22 1859
0 1657
2 2039
0 796
0 1901
0 1330
0 1593
3 757
0 604
0 929
0 758
0 846
3 940
0 381
0 852
0 564
1 1515
0 1268
0 1876
0 1639
31 1557
1026 2317
2276 1507
2577 1986
2408 1246
2571 924
3709 770
4076 1223
2965 400
3262 669
4729 208
4856 104
4268 100
2264 46
2267 331
2099 22
1794 497
2420 51
2651 254
1942 78
555 39
326 325
597 339
1331 779
2558 1524
2296 1852
1510 2504
827 3328
964 3667
753 3617
537 3571
460 3345
682 2782
508 2568
335 2414
168 2136
179 2247
248 1777
153 1137
170 939
101 372
84 842
5 1194
22 1359
18 1402
11 1109
5 715
8 342
45 283
59 132
39 237
2 62
24 3
33 37
26 2
25 9
36 8
42 17
19 61
50 58
32 162
16 251
40 53
12 118
6 320
0 650
22 858
1 883
10 1156
9 1152
2 1276
41 1436
13 1507
9 1213
23 926
2 763
0 1114
0 1206
0 1267
0 1036
0 460
0 657
1 1069
10 1137
20 1643
31 1797
29 2417
9 2543
3 2788
8 2358
12 1860
7 1708
8 1926
7 1539
10 1883
7 2493
4 2991
4 2489
6 2235
0 949
2 1305
0 1396
7 1936
0 2117
0 2830
7 2879
32 2056
65 2370
8 1691
5 2264
22 1251
9 1927
17 2121
8 1399
19 1203
10 1385
