"pat" "th"
1376 1228
812 805
179 795
2 108
384 295
1164 372
1652 364
1681 176
1509 228
1434 78
1558 204
1516 206
1352 74
1477 183
1587 99
1484 83
1274 36
1233 24
1225 4
759 56
316 57
93 25
343 1
698 122
690 581
287 1086
177 1387
261 1228
440 1095
278 1032
68 1442
22 1690
138 822
281 1758
396 1470
348 1018
294 1722
105 1417
41 1153
0 1162
58 1279
65 1092
103 1688
70 844
15 666
37 383
119 232
2 88
0 51
9 11
11 377
11 1873
46 3002
89 2301
84 1830
171 1953
302 1725
504 2683
589 2952
311 2546
41 3047
448 2887
1080 2071
1360 1240
1649 1143
1581 1335
1189 389
619 1029
742 536
1500 530
1747 1000
1930 1164
1604 1445
1092 1413
922 2317
1181 2610
1696 1798
1852 1485
1860 1662
1722 1539
1596 1922
1312 1158
817 1696
821 1242
1013 569
1197 394
1074 873
842 488
486 230
536 60
553 498
639 141
658 442
701 335
510 1049
398 1017
218 1492
206 1898
264 1588
452 1808
277 804
227 1158
90 892
5 888
2 449
18 904
17 709
32 569
224 482
565 533
586 849
323 1195
270 1403
529 1559
403 991
370 744
154 337
172 391
1133 12
1641 23
1509 20
567 62
515 49
1571 30
1832 23
1703 6
1425 30
1425 50
1211 23
810 7
910 4
1308 0
1637 0
1667 0
1378 8
938 288
682 435
1121 203
1177 23
1310 151
1543 708
1592 612
1370 21
801 134
473 358
585 261
1350 3
1537 11
1288 51
764 10
697 28
1053 35
1337 32
1452 0
1533 72
1466 105
1116 19
782 2
685 151
752 4
901 19
998 4
1019 16
951 38
793 253
507 733
51 449
1 535
5 415
1 102
8 406
11 379
5 306
0 56
15 32
56 78
83 40
1130 58
1740 42
1720 27
883 18
342 12
1813 10
2312 36
2229 22
1874 0
1615 0
951 3
1235 2
1601 3
1680 43
1265 46
952 28
369 54
664 167
1087 296
1206 340
1082 489
1178 510
1088 447
627 501
636 400
1116 211
1381 73
1453 13
1439 24
908 23
245 16
932 9
1122 2
1240 0
981 4
1105 4
1025 73
705 55
145 202
136 103
302 84
297 25
312 38
417 15
439 26
126 30
237 1
351 6
551 2
269 2
88 8
16 18
109 13
307 0
468 0
413 0
320 0
217 1
99 1
0 0
0 0
24 0
222 30
318 67
241 40
118 138
6 62
0 16
115 0
395 5
582 7
674 5
613 0
590 9
526 0
289 20
68 15
0 22
287 59
510 222
865 529
1057 886
864 1221
487 1355
199 1484
67 1509
58 1395
155 1217
341 1142
344 904
505 746
251 304
55 49
21 18
25 19
78 48
105 79
58 101
22 454
1 830
0 579
0 654
1 592
0 502
5 260
4 583
0 345
23 620
349 880
525 995
195 1562
53 1338
3 935
19 266
42 711
20 951
0 354
5 300
108 840
351 1406
588 1801
904 1558
739 1063
368 1150
24 1005
6 1849
3 1550
16 1935
19 1943
43 1151
15 1257
14 530
20 1040
5 237
2 242
0 26
3 68
0 8
8 399
0 715
0 898
0 628
2 571
9 687
13 730
14 637
9 514
8 273
0 67
29 28
2 31
0 63
0 4
7 18
0 25
14 45
0 2
2 0
19 21
8 12
0 16
3 24
8 34
17 156
0 169
0 210
0 343
0 205
0 194
4 527
1 651
5 748
32 696
262 219
897 365
1319 983
1233 691
1159 506
885 305
635 183
881 210
1004 615
948 636
1004 462
1148 548
1411 140
1553 48
1631 25
1651 49
1491 2
1130 21
609 124
144 396
18 728
337 638
633 751
849 975
911 806
983 529
832 531
764 83
522 50
517 404
138 1215
44 1625
59 1265
54 1562
42 1482
54 1566
41 1668
56 1632
55 1465
145 1173
161 746
38 335
17 106
14 5
2 6
19 0
11 9
35 6
5 5
58 14
0 16
0 10
0 10
0 3
0 6
0 3
236 0
1469 0
1898 14
1926 16
1352 17
604 0
1100 5
1873 5
1986 4
1963 0
1988 2
1978 2
1956 5
1641 5
1341 7
605 13
469 0
1416 0
1865 2
2053 0
2178 1
2266 23
2240 25
2241 9
1826 5
1297 3
955 0
552 2
615 4
758 3
532 11
386 20
442 33
684 5
1041 39
985 0
959 2
627 1
362 9
192 8
512 2
925 42
1094 188
1130 376
921 787
604 1122
270 1155
33 2347
17 2713
72 3471
72 3726
59 2646
56 2134
27 1890
18 1711
32 1620
74 1239
124 730
433 312
1559 181
2006 196
1713 639
656 801
500 621
1850 1025
2119 676
1975 237
1966 601
1922 278
1595 229
1159 132
681 57
698 42
1128 92
1450 66
1521 36
1547 42
1378 21
1042 33
378 11
84 14
708 1
1115 0
1227 13
1216 15
843 0
366 48
6 213
6 11
426 0
722 3
910 0
797 124
534 373
223 631
21 776
143 554
406 734
376 525
426 519
239 603
149 268
24 35
0 2
7 1
64 0
49 4
5 21
16 6
74 16
19 23
171 318
148 596
316 803
554 714
565 421
943 238
2195 215
2505 96
2976 91
2503 120
1485 60
1369 91
2159 59
2635 20
2703 14
2336 22
1921 11
1951 18
1768 4
904 0
1416 3
1891 29
1901 6
1512 7
831 4
575 4
865 2
1353 0
1199 0
537 0
905 3
995 4
546 12
934 67
1193 99
499 267
296 437
354 639
247 724
474 920
1377 1037
1862 1165
2116 1153
1468 1134
451 1047
816 1040
1176 867
1026 707
752 719
296 519
643 302
766 67
793 18
1034 26
989 10
262 26
228 28
1038 179
1587 186
1614 379
1438 547
1308 714
1400 830
1778 917
1987 1213
1752 1036
1280 1307
1333 892
1807 1119
1570 389
1514 451
967 103
589 196
380 243
663 96
1238 166
1479 127
1675 633
1694 259
1633 841
1183 589
953 1305
594 822
812 1052
1022 577
1397 815
1585 532
1623 941
1576 928
1365 860
924 860
420 541
187 1223
62 635
13 1392
18 1100
23 1603
13 1348
47 1618
8 1112
26 1396
53 517
71 921
99 279
192 736
295 851
507 959
471 331
160 367
119 66
1220 25
2045 25
2323 33
2101 72
1663 43
1358 11
860 23
1001 36
1550 28
1553 44
1386 17
1415 47
1363 150
1492 383
1142 615
156 1058
804 1297
1723 1548
2042 1819
1629 2016
615 1996
197 2021
1341 2014
1613 2078
1566 2037
1280 1794
1078 1486
621 1185
118 517
513 107
705 26
807 46
787 318
724 650
799 1035
857 1319
829 1494
564 1586
226 1746
480 1526
959 1453
1104 1079
1177 1118
1172 528
1173 502
921 98
306 119
239 116
719 102
1209 234
1503 111
1455 514
1300 333
827 686
278 565
278 1185
840 863
1205 1314
1447 1080
1549 1265
1691 1053
1476 1184
1058 757
603 823
1 447
94 250
531 343
686 138
715 592
632 406
406 917
70 536
8 1118
109 798
355 1381
408 1032
399 1406
140 1002
32 1333
2 739
4 1155
134 558
207 798
197 174
175 146
194 94
44 36
112 495
86 378
1 811
0 529
10 1150
202 914
406 1406
451 774
490 1110
529 525
381 953
125 523
6 759
65 506
386 526
566 642
746 526
626 652
462 520
228 806
27 933
17 1074
63 929
355 1105
405 1189
464 1265
326 984
9 858
11 583
54 504
370 222
447 111
562 42
528 40
347 243
235 172
11 71
31 38
107 15
209 35
168 155
143 14
29 52
23 7
47 28
191 21
291 121
222 17
241 2
170 11
19 0
5 12
37 0
194 0
218 0
243 1
133 2
23 7
0 0
4 0
207 0
216 6
225 7
176 0
224 1
102 4
122 2
148 17
181 10
171 3
154 1
317 0
738 0
1381 0
1484 0
1316 0
1053 2
334 0
285 0
298 0
802 1
1399 8
1467 2
1515 61
1579 185
1901 5
2026 4
979 4
1113 6
1131 2
868 0
1441 0
1358 1
621 0
561 0
295 3
898 3
1894 0
2404 2
1964 0
2724 3
2933 5
1685 6
1654 10
957 0
605 1
368 0
880 2
887 0
672 0
490 2
582 2
585 0
404 0
1143 0
1215 0
394 0
1491 0
1642 0
1454 0
1075 0
1477 4
1583 2
1618 2
928 2
731 0
813 0
829 0
558 0
420 0
393 4
456 5
371 6
161 3
21 0
0 0
2 0
11 0
18 0
25 0
14 0
7 0
14 0
2 0
0 0
7 0
18 0
0 0
15 0
18 0
78 0
17 0
0 0
8 0
85 0
240 0
495 0
683 0
1127 2
1881 13
2839 1
4585 7
5362 3
6010 4
5834 3
4710 0
3932 19
3278 36
3949 34
4794 33
4748 14
3854 4
4131 5
4605 5
4589 0
5394 15
5688 22
6240 18
6441 15
5583 9
5212 9
4386 9
4089 7
4410 8
4407 10
3626 10
4136 8
4330 6
4730 6
4206 8
3999 6
2504 8
3030 7
2668 3
2079 3
1839 6
1953 1
1992 0
1998 5
2785 8
3610 9
4228 42
3725 8
3255 30
3172 9
3051 5
3366 17
3695 7
2167 0
1690 3
1751 4
1464 1
1306 0
1068 0
839 2
501 2
345 2
456 0
496 0
381 0
295 0
1404 4
3307 7
4302 5
3755 0
2931 3
2028 4
2846 3
2156 1
1028 0
1007 0
1991 3
1812 1
1604 0
2092 0
1409 0
1267 0
927 0
535 0
940 0
592 6
439 15
319 0
411 5
469 0
908 9
1022 3
1027 7
1164 7
1037 22
800 31
1274 72
1309 4
1382 88
1825 9
1970 24
1316 1
996 0
1146 0
1287 8
938 4
641 0
919 13
1516 8
1743 9
1269 0
694 10
405 8
344 1
233 3
205 2
498 0
980 0
1432 1
1660 0
1323 0
1236 3
1568 0
1576 0
1494 0
1679 0
1802 2
1744 0
2365 2
2022 0
1165 0
1711 0
2428 3
2430 2
1457 0
1907 2
1553 0
2076 0
3208 3
2536 0
1982 5
2596 9
2623 13
2019 17
1707 60
1769 171
1952 338
2033 293
2057 288
1784 340
1752 205
1717 362
1644 290
1391 380
992 414
285 445
549 290
565 283
934 146
1338 142
1551 50
1165 15
830 4
1139 0
1990 0
2247 14
997 12
1669 22
2429 47
2273 50
2124 85
1819 115
1730 105
1633 86
1360 49
1910 59
2073 62
1856 55
1682 16
2406 17
2542 19
2015 17
988 2
1669 11
1875 7
1647 0
974 3
1539 3
1879 0
1915 0
2000 11
1411 9
1402 3
1534 17
2120 14
1709 7
1868 31
1795 4
1887 11
1803 14
1744 5
1900 3
2244 3
2896 0
3071 3
2074 5
2489 4
2657 6
3178 4
3591 10
2584 3
2224 9
3150 6
3303 11
2340 8
2142 17
1897 7
2472 16
3081 9
3494 5
3136 1
3216 5
3473 3
3339 2
3295 0
3101 7
3206 7
3344 22
3461 11
3445 10
3396 19
2937 15
2668 37
2312 56
1912 60
1608 100
988 83
631 12
364 12
861 15
1149 12
1068 5
969 28
935 76
466 39
196 63
257 248
250 222
175 143
103 133
94 78
163 124
516 145
959 29
694 67
717 212
631 580
236 1222
489 1417
236 1768
240 2210
323 2188
399 2501
386 3354
344 2832
95 1842
2 1843
99 1784
188 2151
258 2364
43 2388
33 2366
30 3007
25 2246
45 2258
96 1157
145 657
164 346
177 632
254 169
188 705
126 1495
65 2160
92 1905
1214 1245
1877 1596
2301 2019
2329 2340
2462 2759
2365 2874
2643 2601
3480 1540
3710 2084
3617 1610
2894 1965
3687 874
3505 585
2289 340
1655 455
1796 793
2144 131
2549 162
2757 186
2966 299
3132 364
2812 176
2370 433
1267 582
1513 904
2101 1047
2257 1019
2335 1128
2497 1295
2201 1315
1698 1299
945 1257
1084 1507
1550 1008
1678 1404
1971 875
2378 793
2345 779
2024 950
1487 1269
1023 2020
1047 2919
1289 2819
1421 1421
1586 1900
1381 942
939 363
397 304
33 267
106 759
476 1029
651 1007
659 785
1032 653
1226 569
1338 551
1339 443
1132 350
853 219
327 133
1423 442
2379 772
2611 1259
2312 1193
1671 999
1737 838
2483 820
2845 1098
2948 948
2431 710
1946 663
1523 653
2660 630
3233 980
3301 809
2621 678
1175 925
1886 461
2287 178
1952 79
1168 250
778 647
1923 618
2479 696
2196 489
1342 517
1616 582
1916 499
1206 465
347 374
917 272
1739 250
2067 372
1344 583
858 755
1501 845
1645 863
1160 796
396 592
224 369
960 436
950 370
152 389
369 247
509 238
253 66
144 393
772 457
1006 427
313 302
98 291
516 322
985 541
1127 49
1334 192
1363 218
1299 239
1181 91
1007 147
1124 158
1516 105
1652 105
1797 99
1936 994
1720 222
1057 872
357 1124
258 703
768 880
1129 872
1471 887
1509 816
1466 976
1201 2183
728 2267
157 3006
436 2366
870 2818
885 2345
676 2175
214 2233
248 2665
388 2643
509 1958
572 1555
466 1561
513 1697
431 1666
284 1910
197 1970
73 3000
16 2674
250 3394
371 3736
301 5170
55 4202
27 3123
28 2690
42 1797
182 1311
339 864
400 2997
286 4606
59 4593
35 3839
101 2765
120 1400
124 1254
267 1171
519 796
645 625
697 470
566 212
350 441
160 542
9 374
2 207
0 100
47 74
276 8
300 19
276 32
179 18
39 0
0 2
0 13
53 11
71 9
94 0
111 22
36 4
12 0
0 0
0 0
0 0
1 0
0 0
0 0
0 0
0 0
0 0
10 0
7 0
0 0
1 2
0 0
0 0
0 0
0 0
0 27
7 54
4 46
15 20
0 13
0 69
1 9
4 0
23 0
98 8
103 183
145 899
74 1444
68 1670
81 1713
202 1825
313 2205
213 2294
133 2477
95 2263
17 2241
79 1794
40 1369
229 519
314 432
351 407
337 489
204 287
83 204
21 255
72 1042
88 1815
21 2465
2 2896
76 3095
252 3746
438 2292
494 1967
425 1836
176 850
348 922
804 121
1513 302
1936 120
2061 98
2172 75
2718 133
2782 66
3449 40
3987 33
2969 25
2327 7
3297 13
2347 34
1880 26
2484 449
1910 387
2452 239
3257 124
4239 331
3644 348
1775 213
1855 206
1434 526
1140 518
500 511
1323 322
1656 669
697 1521
745 2110
1549 1922
1386 1031
543 1724
416 1865
1041 1338
832 2041
154 1973
201 1070
194 1653
139 994
571 920
393 1438
677 1768
1569 2186
1363 2254
337 2279
787 2101
1739 1837
1940 1834
1386 1514
1049 1276
1876 1698
1865 1954
885 1209
861 1464
1683 1892
2101 2111
1848 1413
924 961
1511 1035
2080 961
1179 797
216 397
1529 501
1975 609
946 657
776 487
1344 109
680 39
159 88
712 63
649 63
187 82
330 66
302 61
49 89
344 69
1106 134
804 223
157 104
760 48
945 24
299 103
20 69
583 162
762 215
461 345
9 395
551 328
353 173
12 236
14 157
147 364
31 126
271 73
312 121
25 133
16 105
137 52
12 31
157 68
291 227
20 545
10 968
344 1094
261 1276
4 1077
196 619
751 166
1107 221
1033 667
351 646
230 502
1375 546
1951 261
1562 424
1161 1079
1923 1767
2154 1174
1678 487
479 218
987 639
2160 722
2562 1137
2223 1041
961 826
1911 366
1805 358
678 501
522 647
1707 647
2208 335
1698 71
603 31
1354 16
1371 85
607 390
6 455
869 465
1175 221
301 137
1112 219
1457 971
1142 1535
363 1203
720 666
1648 99
1588 203
373 759
718 309
1371 482
1125 71
185 166
263 576
1097 210
943 237
177 357
232 171
646 161
553 136
32 112
18 323
204 426
118 629
0 320
16 276
28 443
0 598
0 294
0 33
6 94
295 270
758 416
1228 541
1038 198
262 112
