"pat" "th"
5 1715
3 1167
0 1217
2 1609
2 1465
8 1428
4 1609
0 1427
0 1844
4 1976
2 1682
3 1593
0 1520
1 1199
2 1480
0 1799
1 1967
4 2005
0 1565
42 1744
0 459
0 1097
7 1484
5 1296
0 951
0 369
0 267
0 54
0 255
0 329
0 261
0 221
0 148
0 601
0 467
62 201
94 174
45 654
44 870
21 713
20 393
1 360
1 281
3 337
69 577
1 317
2 280
2 234
9 101
2 149
0 131
13 57
4 97
0 125
0 82
0 57
0 44
0 141
2 185
0 116
0 124
0 11
0 15
0 36
0 61
14 11
46 9
2 12
0 19
71 101
0 5
10 12
0 32
0 43
0 26
0 41
0 24
0 43
0 13
0 40
1 218
4 569
2 1001
4 991
6 1498
12 1644
13 1482
8 659
13 1507
16 1741
27 1525
0 1240
11 1637
14 1499
44 1881
13 1514
13 1586
16 1501
6 1559
7 1753
1 1081
12 667
2 320
4 270
13 322
5 289
6 289
1 219
1 148
0 58
0 99
0 37
0 16
0 11
0 0
0 23
0 41
0 76
2 572
216 2114
220 3214
373 3325
322 2925
358 2732
288 2440
232 2262
184 2655
159 2283
184 1779
107 1945
69 1944
19 1665
1 1655
3 2114
7 2344
6 1763
10 1550
3 1777
111 2153
58 2486
200 1976
174 1052
366 1167
332 474
572 579
292 292
283 120
106 93
102 44
19 112
9 147
0 187
0 180
104 206
28 203
133 75
7 44
55 45
0 35
0 92
0 209
19 222
26 219
11 224
33 198
22 136
89 116
19 100
41 97
116 297
89 86
80 166
89 198
330 321
410 478
588 855
591 757
476 1072
568 1532
496 1524
701 1563
927 1639
1364 2043
1479 1698
1604 1192
1406 2114
1404 2382
1464 2618
1495 2966
1580 2646
1404 2600
1832 2557
1850 2582
1612 1663
1473 2011
794 1936
618 1786
703 1200
965 723
1034 1027
835 1519
583 2025
689 2355
611 2566
629 2165
1422 1983
1802 1659
1826 1225
1627 1804
1213 2280
1407 2026
1553 1141
1738 1111
1750 1642
2749 1218
3378 796
2683 567
1880 675
2317 753
2565 822
2378 257
2563 414
2605 665
2583 610
2307 551
2007 208
1814 235
1265 331
1197 257
1176 151
874 24
785 18
515 55
626 96
636 100
619 126
863 94
776 78
848 94
1017 63
1707 185
1990 408
2385 651
2328 493
2572 275
2418 309
2370 452
2692 281
3058 67
2893 237
2489 147
1455 86
2467 136
2258 581
1259 1156
1364 1885
840 2388
863 2240
1169 2520
1062 2050
729 1206
357 2024
314 2068
123 1820
56 1457
309 1441
441 1360
129 1680
192 1793
375 2809
373 2467
619 2080
1046 2128
1284 2260
686 2462
667 1902
535 1788
546 1621
906 625
1035 615
572 699
557 139
1300 39
1509 36
1334 51
1100 64
1066 43
1033 76
983 30
1033 79
1164 35
1152 54
1346 29
1630 45
2291 289
2008 84
2463 146
2066 212
2222 135
2378 75
2163 165
1965 63
1879 72
1845 72
1259 34
799 208
589 259
239 401
154 452
293 518
346 860
381 1027
450 1140
339 1092
288 1209
223 1566
34 1704
51 2071
137 2139
276 2379
105 971
112 1262
50 1319
22 984
24 786
34 635
41 972
0 1272
23 1496
73 1760
66 1389
65 1295
5 1292
10 732
4 513
51 532
14 467
1 269
0 97
0 162
0 165
4 158
3 132
4 286
26 902
0 1168
2 1440
0 1302
3 1114
7 843
2 853
3 570
0 254
0 874
3 970
0 1314
0 1584
3 1380
3 1140
6 557
2 904
5 1105
1 991
4 466
53 92
32 159
153 126
392 6
193 22
168 115
136 11
514 32
436 77
97 29
264 31
524 36
618 5
445 32
102 3
437 0
637 0
286 14
43 13
69 16
250 15
365 19
349 42
150 24
70 17
55 31
62 16
75 12
62 20
16 19
58 78
15 21
13 21
22 314
61 1040
230 1132
216 1339
146 1685
81 1402
121 1306
88 1099
63 718
5 667
128 762
147 1447
62 1906
30 2173
7 1947
25 1711
25 1386
23 833
57 355
20 155
50 69
16 36
76 158
14 4
25 3
42 6
17 7
37 17
17 12
36 12
0 14
0 12
0 0
0 21
0 3
0 2
0 9
0 29
0 13
0 0
0 3
0 14
0 88
0 85
0 60
0 45
0 0
26 118
0 14
0 25
24 32
0 20
0 14
0 0
0 2
0 6
0 2
0 1
0 18
0 0
0 0
0 2
0 21
0 0
0 0
0 0
0 0
0 3
0 0
0 0
0 1
0 0
25 89
0 9
0 0
0 0
0 0
0 0
0 0
0 22
0 7
0 5
0 20
0 29
0 10
0 15
0 37
0 70
0 98
2 178
1 282
2 383
3 335
0 296
0 377
1 241
0 179
14 181
1 19
0 20
0 6
0 9
0 31
0 25
0 51
0 15
0 13
0 26
2 8
0 7
0 13
0 4
0 0
0 2
0 14
0 39
0 72
0 24
0 2
0 2
0 49
3 281
45 806
14 1088
12 1464
15 1553
28 2127
26 2370
16 1824
11 1277
6 758
2 715
3 808
11 1182
11 998
3 467
4 219
11 923
9 938
5 686
2 193
0 180
0 265
0 118
0 72
0 57
0 4
40 81
0 0
0 1
0 0
0 0
0 3
0 0
0 4
0 1
0 2
0 0
0 15
0 13
0 21
0 1
0 0
0 3
0 0
0 0
0 0
0 0
0 1
0 10
0 1
0 1
28 61
0 3
0 1
0 2
0 11
0 39
0 19
0 0
0 0
0 10
0 31
0 32
0 90
0 88
2 185
2 242
4 189
1 111
9 43
0 9
0 0
0 58
0 69
0 70
0 56
34 217
0 47
0 48
1 293
6 677
11 1094
16 1162
21 931
14 775
15 450
26 240
17 251
12 247
11 259
14 391
6 477
5 560
3 587
2 539
4 502
1 412
1 179
0 77
0 93
0 191
19 384
0 250
1 379
2 340
1 317
3 246
1 312
0 245
0 190
0 179
0 101
0 69
0 62
1 41
0 156
0 108
1 80
2 150
4 192
0 168
0 79
0 59
0 54
2 76
0 56
24 279
0 151
8 322
1 211
4 173
94 122
22 201
12 262
10 343
31 478
19 805
24 1136
18 1592
21 1981
19 2409
15 2823
18 2777
10 1689
4 1678
11 1676
17 1365
2 553
4 847
9 795
3 821
35 887
8 319
5 770
3 1013
13 476
6 936
4 1043
11 1007
11 1279
6 1505
2 1412
0 1281
6 1019
4 768
3 513
0 432
0 353
2 169
0 48
0 95
1 120
0 182
0 425
0 549
4 550
31 899
3 643
4 962
3 814
6 796
16 1088
14 1133
10 1030
4 1319
0 1019
0 468
2 682
0 627
2 409
1 202
0 91
0 120
0 51
0 29
0 11
3 46
2 139
1 128
5 110
33 61
73 108
4 16
0 40
0 28
8 11
0 14
0 22
0 7
0 9
0 0
0 0
0 4
4 7
0 11
0 3
0 34
0 26
0 40
0 74
0 159
0 11
0 47
0 63
2 7
0 18
23 114
1 24
0 194
0 205
0 198
0 289
8 441
3 441
1 442
0 687
4 554
4 909
2 806
6 771
8 766
7 985
6 859
5 686
0 405
0 260
4 429
3 481
7 501
11 476
9 374
45 460
3 266
3 298
2 285
6 443
4 506
3 388
2 275
0 55
0 45
2 27
2 74
1 224
1 329
5 357
17 414
6 576
9 464
5 354
7 305
10 355
17 357
10 248
15 251
18 336
41 467
15 262
3 69
13 302
23 442
17 231
17 240
18 173
16 89
8 36
3 109
9 179
0 42
7 65
6 262
8 144
14 82
14 76
3 248
4 221
9 96
3 136
1 62
3 66
15 238
44 276
2 100
11 155
4 156
0 21
13 170
12 213
0 162
0 119
7 130
0 48
0 1
0 17
0 34
0 31
0 96
0 40
0 65
0 208
6 267
0 148
0 258
9 420
9 461
12 307
28 592
4 421
10 136
1 256
9 283
10 173
18 148
41 298
49 384
56 154
37 41
24 153
18 190
18 247
0 254
8 22
9 208
39 296
14 105
7 172
7 168
19 20
11 30
59 50
37 134
63 356
20 194
96 101
19 463
9 915
8 1073
9 465
1 302
8 350
22 112
6 169
27 142
5 396
6 555
5 574
28 677
17 764
14 941
12 1126
7 1167
4 942
1 707
7 777
12 1278
48 1444
115 1844
6 1154
4 500
1 510
22 401
11 507
0 238
0 174
4 135
1 178
1 321
1 597
4 682
2 671
0 637
4 623
7 744
0 624
44 539
39 525
14 491
8 403
0 122
9 336
6 124
60 256
0 117
2 191
3 179
0 178
0 128
0 63
2 53
0 26
0 39
0 66
0 1
2 0
0 2
0 31
0 65
0 138
2 165
0 263
0 274
1 298
0 288
3 212
7 199
0 92
91 164
61 18
189 112
404 125
636 218
849 411
1040 392
1392 494
1149 544
1380 715
2328 1223
2948 1671
3603 1875
4337 1724
4205 1375
4049 1154
3920 632
3917 583
2657 520
1066 819
937 1065
506 1436
697 1407
1399 1348
1790 1352
2624 1596
2849 1136
3669 1236
3803 1095
4061 264
3146 359
1381 151
1456 80
2352 148
2707 174
2496 67
2129 45
1664 91
1428 111
1261 87
1006 20
850 110
1327 409
1466 666
937 877
356 813
155 653
128 260
138 213
348 506
539 646
586 230
777 7
675 3
1038 10
1028 3
815 1
954 1
1017 2
1013 132
936 46
835 39
923 31
1917 24
2367 25
2513 7
2231 1
2059 0
1531 37
890 12
718 16
751 3
848 2
1083 8
1470 4
1438 113
1117 7
759 2
87 19
68 12
78 4
21 4
42 0
155 1
216 4
173 23
44 0
26 1
127 11
405 38
414 37
324 81
169 39
293 44
477 0
418 41
465 1
327 1
203 2
143 0
423 99
104 3
304 2
545 6
368 1
532 2
695 0
695 31
599 8
220 24
483 0
441 110
249 680
223 1501
377 1696
483 960
461 381
686 302
1091 328
1506 445
1775 549
1860 567
1717 413
1811 463
1767 764
1803 1490
1470 1607
1286 1435
1403 1299
1481 687
1583 422
1556 733
1484 1086
948 1041
371 897
542 796
449 796
611 968
326 1001
204 691
389 800
316 1450
172 1563
332 1645
75 1592
60 967
125 608
219 727
103 1042
101 991
137 907
65 928
66 1369
104 1496
41 949
93 659
193 1011
341 1376
657 1768
653 1836
920 2154
645 3436
498 3367
138 2533
30 1883
50 1840
15 1863
13 1808
49 1514
25 1505
34 1489
43 1551
34 1589
17 932
45 1484
103 2117
62 1275
52 2004
91 2011
58 1585
89 2055
44 2104
14 1888
25 1813
49 1882
10 2130
44 1858
31 1640
14 1646
9 1927
0 1881
25 1767
15 1491
67 1618
192 2271
455 2330
654 2003
894 1573
836 1520
803 1022
869 1279
816 699
766 525
767 259
986 663
845 776
741 401
826 689
776 772
851 748
816 233
830 232
881 525
703 619
585 548
249 621
598 631
676 664
819 644
740 698
456 882
309 887
131 1002
164 1090
277 1315
155 1697
60 1631
178 1880
311 2240
371 2437
463 2533
520 2477
459 2174
329 1915
460 1569
692 1428
335 1510
423 1417
359 1221
141 1483
315 1677
159 1340
291 1064
125 1045
126 1182
141 916
313 815
181 665
252 624
253 726
372 871
259 663
121 1203
61 1442
145 2023
274 2600
351 2714
240 2844
188 2914
184 2778
186 2366
308 1663
244 1405
156 884
85 1297
74 895
42 987
17 975
16 418
2 893
24 1899
16 2705
21 2831
8 3424
12 3103
61 2842
9 2068
18 1890
16 2338
3 2247
21 3073
11 2587
2 1526
0 1109
0 2045
0 2133
0 2646
5 2869
4 2070
2 1345
4 1190
6 419
4 384
5 295
2 523
9 805
3 622
15 313
4 141
18 482
99 717
10 334
48 728
62 1236
95 1245
77 1726
132 1807
122 1525
65 1898
28 1509
7 649
23 1144
46 1377
118 1055
181 1111
242 1203
272 1530
246 1645
174 1376
171 1041
39 658
18 545
0 554
93 477
102 274
193 331
246 132
420 76
445 9
451 51
474 15
298 11
324 66
409 36
515 66
449 171
478 173
530 227
452 317
461 278
275 159
104 186
38 273
27 348
10 320
36 190
25 105
34 78
16 67
28 91
118 123
33 34
37 2
37 20
64 0
103 0
147 0
121 0
97 4
127 3
43 28
14 42
31 14
3 22
10 26
43 0
9 44
0 16
10 91
84 171
33 151
100 198
108 83
159 113
184 17
207 99
57 26
67 22
60 8
88 45
64 154
69 245
96 279
135 396
199 417
239 223
316 61
321 236
429 293
243 229
155 150
85 192
8 326
29 209
58 291
34 125
0 72
18 42
0 16
2 23
22 104
0 24
1 36
0 29
7 15
110 2
15 0
86 36
13 34
10 5
6 70
5 98
0 176
7 109
0 76
1 105
0 75
7 76
4 54
6 50
22 15
0 205
4 345
0 390
6 613
28 915
3 780
11 987
26 1353
10 1681
8 2176
7 2353
3 2169
8 2109
27 1871
56 1709
56 1368
4 1102
3 930
12 812
10 729
11 548
0 649
17 724
4 672
1 669
5 738
0 736
5 641
4 486
64 496
9 296
12 290
29 215
27 264
16 343
156 411
547 399
1059 221
1361 109
1248 216
1108 256
702 174
167 113
118 118
193 90
22 96
2 102
55 82
9 77
0 129
0 150
0 124
4 38
1 85
49 374
1 274
4 300
3 287
4 254
7 226
4 240
0 204
0 155
0 174
0 190
0 137
0 48
0 6
0 23
0 47
0 16
3 241
3 523
18 771
55 798
12 663
0 356
23 129
3 6
47 135
1 79
0 98
0 38
0 12
0 2
0 14
0 7
0 1
0 12
0 29
0 26
2 37
0 27
6 17
2 17
2 43
5 342
43 843
39 1349
40 1869
24 2194
23 2087
4 1772
1 1165
53 1028
6 695
2 1069
0 1038
3 1050
3 957
0 732
2 577
0 425
19 289
51 302
0 185
9 112
5 87
0 79
0 224
0 256
2 226
0 181
0 81
0 42
0 52
0 162
0 81
0 157
55 344
3 525
9 937
5 1082
5 1122
3 640
3 273
12 145
1 350
2 533
2 636
0 747
3 959
6 870
3 646
2 576
2 432
3 421
1 482
3 574
8 820
13 1530
19 2066
14 2257
21 2610
57 3157
17 2728
31 2727
28 2571
24 2148
13 1996
12 1591
19 2128
19 2213
4 2142
1 2250
3 2227
4 1634
5 1495
3 1686
7 1758
6 1661
8 1257
0 590
5 360
5 768
3 753
4 748
3 917
3 690
28 798
1 552
2 540
2 320
0 96
0 22
0 16
0 65
0 89
0 134
0 237
2 128
2 182
0 188
0 227
0 283
0 230
0 194
0 252
0 196
0 145
0 98
0 283
3 893
1 1166
59 1586
2 720
2 603
0 881
7 1128
0 1191
4 1199
2 587
1 388
2 161
0 85
2 256
2 381
0 415
10 444
46 328
0 179
0 36
13 34
1 288
6 551
2 671
2 642
0 232
0 66
68 352
0 324
1 496
0 519
0 179
1 77
3 61
2 177
1 337
0 304
0 421
1 328
0 265
0 346
0 274
0 259
1 303
1 263
0 151
0 181
0 416
0 252
0 377
2 338
1 395
40 831
4 585
0 698
0 765
1 581
1 346
0 224
0 167
2 97
1 80
0 139
1 257
0 348
0 640
2 847
3 940
2 543
0 238
0 336
0 561
3 313
0 325
0 563
0 488
1 364
42 539
1 188
1 440
0 301
3 212
0 346
2 576
1 436
0 458
1 589
4 695
3 913
2 1058
5 1039
2 839
4 305
4 200
3 551
3 591
6 797
4 534
4 233
2 353
4 598
0 443
32 516
0 81
0 317
0 406
1 441
1 483
1 281
4 512
2 420
0 258
3 114
0 87
0 133
1 110
1 56
0 8
1 58
0 65
2 66
1 32
52 116
0 176
0 87
2 45
5 46
26 119
0 34
2 70
0 30
0 239
0 382
0 332
0 262
1 186
1 274
1 295
1 320
3 451
2 617
3 609
1 759
1 693
3 405
3 334
3 696
2 786
3 619
3 453
2 305
1 210
41 212
0 2
0 45
0 111
0 117
0 91
1 133
0 172
0 227
0 187
0 145
0 61
0 177
0 225
0 157
0 30
0 3
1 12
0 42
0 9
0 7
0 29
0 47
7 54
16 96
80 264
3 60
31 117
18 31
3 34
6 34
29 8
0 30
0 12
0 26
0 44
0 54
0 14
1 62
0 40
4 88
4 27
0 35
0 3
4 1
4 35
0 218
0 501
0 530
0 492
38 709
0 270
0 267
0 261
3 277
0 429
0 340
0 273
1 307
0 275
0 330
0 455
0 312
0 603
0 673
1 716
1 795
0 645
52 722
0 818
2 1186
13 1403
6 1532
4 1875
8 2267
43 3099
13 2502
3 1509
16 1544
12 2184
7 2417
3 1568
0 1411
1 1904
7 2133
14 2048
6 1149
6 1132
7 1521
7 1743
5 1905
3 1699
0 1512
0 1728
0 1781
0 1687
1 1096
0 457
0 175
0 160
35 457
1 312
0 166
0 300
0 258
4 198
0 92
0 42
0 66
0 111
0 136
0 64
0 87
0 27
0 245
2 1041
0 1676
8 1981
20 1906
19 1339
1 570
11 506
7 563
3 1328
6 1789
44 1999
12 1140
13 1321
5 1423
7 2032
33 2156
20 1455
14 1110
4 885
91 1698
189 2073
644 2987
1016 2956
1624 1480
1901 2294
1702 2697
2280 827
2609 1184
2900 1606
3194 963
3178 1134
2940 1873
2673 2246
2434 2710
2675 2622
3034 3158
2993 1876
3484 2063
3513 2124
3237 1988
2631 1638
2342 1895
1830 2208
1619 2414
1602 2093
1720 2082
1674 2256
1859 2367
1587 2400
2154 2366
2247 2566
2211 2691
1876 2521
1906 2345
1515 2212
1815 1605
1444 2511
1872 2950
1698 3745
1801 3902
1669 3421
1323 2270
1115 1611
1009 1327
764 947
875 881
790 1120
799 1039
717 929
548 750
515 451
400 304
459 634
485 582
641 428
568 458
563 333
389 364
573 757
627 1388
607 1261
540 1049
480 624
911 1156
1455 1976
1505 2687
1311 1965
1115 1744
1215 468
1195 340
963 279
277 264
282 473
193 792
205 1202
178 1556
245 1812
298 1217
364 1504
380 1492
384 2075
371 2380
323 2333
184 1544
107 1180
8 1001
17 894
6 1245
8 1326
3 1433
50 1795
4 1359
54 1160
44 796
164 591
116 401
122 316
106 246
63 158
72 210
10 79
64 106
47 61
11 64
6 77
2 128
3 138
10 87
14 91
4 96
2 81
0 51
0 108
0 37
0 11
15 204
0 87
0 105
0 273
2 563
0 687
13 1113
77 1112
137 1191
294 1174
712 927
835 620
1137 364
1267 239
1387 176
1631 285
1926 463
2088 603
2276 690
2164 631
2161 654
2017 721
1988 858
1721 924
1490 993
1408 1103
873 653
761 419
653 521
658 424
653 368
542 343
536 644
425 913
345 1022
329 1186
283 1561
227 1006
295 556
449 259
446 222
458 179
564 148
474 184
625 41
649 17
596 37
380 49
314 58
221 12
224 186
165 11
367 13
527 34
352 78
270 177
320 230
385 162
609 12
493 8
280 25
193 106
168 63
71 22
92 35
250 23
396 15
358 7
191 15
189 21
339 20
610 42
1042 67
1996 14
2935 57
3283 462
2637 163
2842 141
3027 23
3492 31
4074 52
4283 155
4500 101
4026 30
3576 7
2725 3
3047 3
3613 1
3927 6
3825 58
3516 134
3848 214
4153 213
3770 175
3102 86
2410 121
2305 61
1865 139
1488 73
1590 24
2202 252
2170 83
2145 123
2533 31
2063 61
1082 13
398 8
104 0
352 19
643 14
314 3
305 21
88 21
90 1
315 15
370 5
380 14
132 41
59 21
52 6
109 2
86 44
47 58
8 161
111 131
144 138
64 38
35 2
50 10
12 0
36 1
1 0
0 31
16 32
96 17
27 75
0 32
12 43
0 35
15 25
0 58
11 50
0 8
0 1
0 3
0 0
0 6
0 85
0 153
1 125
21 136
0 0
0 0
6 4
39 1
5 35
6 19
19 23
6 14
0 16
0 0
0 0
0 2
0 13
0 31
0 62
0 74
0 59
0 132
0 124
0 93
0 62
0 46
0 55
0 51
20 75
2 17
0 66
0 119
28 78
33 67
2 47
22 21
4 6
0 30
0 13
0 6
0 14
0 36
0 17
0 18
0 0
0 19
0 84
0 98
0 104
1 147
0 74
0 39
30 48
62 147
14 5
18 8
5 3
0 77
0 31
0 8
0 0
0 1
0 61
0 1
0 9
0 26
0 4
0 0
0 12
0 15
1 333
0 485
3 335
0 263
0 447
0 511
2 901
2 1080
25 1460
1 1098
4 978
0 739
33 1065
35 1191
13 1257
20 1055
9 856
7 479
0 283
0 595
0 716
0 724
0 410
0 171
0 222
1 512
2 589
3 330
0 122
0 156
0 193
0 497
1 731
20 1171
0 835
4 937
1 838
0 570
0 404
0 398
0 155
0 438
0 756
17 851
4 922
2 772
2 777
1 806
3 711
1 503
1 362
0 383
7 334
3 198
0 242
0 313
0 321
0 441
9 819
5 1196
10 1731
12 2188
0 1749
4 1383
0 990
2 904
2 527
1 185
1 162
4 197
2 316
3 474
0 643
2 944
1 1236
1 2035
4 1827
0 1423
1 618
0 502
0 489
2 690
0 950
24 1607
0 1043
0 725
0 1003
3 988
4 638
8 672
2 510
2 537
0 402
0 239
2 438
1 652
0 974
0 1391
0 1690
0 1756
0 1716
1 1616
0 1247
1 909
2 501
1 635
1 203
0 159
27 267
40 204
9 163
1 288
30 170
12 219
1 78
0 161
0 57
6 106
7 30
22 64
42 13
1 115
5 48
6 78
17 21
28 157
16 103
18 146
2 205
0 195
4 177
0 153
22 209
55 184
1 183
0 600
0 650
0 520
0 196
12 177
24 81
14 296
2 625
1 1292
2 1691
0 1942
7 1762
3 1333
2 920
1 728
1 417
0 356
1 476
4 709
1 873
5 1310
4 1512
2 1747
16 2143
6 2033
5 1923
0 1284
1 203
1 1128
0 1509
5 1150
0 299
0 37
0 477
0 835
0 795
0 570
0 184
0 182
1 645
2 998
2 970
1 744
2 351
56 127
12 75
12 184
22 389
28 1566
2 1401
1 1526
2 1582
4 1156
6 1441
4 2137
11 2900
16 3027
9 2546
0 1558
0 472
0 1122
0 1027
0 512
2 411
3 450
1 407
1 395
2 393
1 665
1 682
9 818
56 855
22 760
55 844
2 186
0 260
20 304
50 377
0 394
9 417
30 707
14 920
11 886
6 1262
5 1379
3 738
12 1790
36 2228
31 2288
28 1692
29 1976
9 2107
5 1698
3 1267
6 1522
3 1087
14 657
15 1362
59 2043
15 1277
12 1361
21 1416
44 827
83 976
327 1288
725 1466
933 1531
1037 1171
1142 1348
1316 1699
1751 1819
1849 1702
1796 2036
1854 2106
1683 718
1502 321
1389 605
1287 475
1288 953
1190 883
1137 657
1061 392
1009 700
1199 1350
881 1693
1151 2105
1114 1773
705 1772
301 1216
372 544
576 1154
1049 1770
882 1683
549 1705
235 882
192 710
195 985
176 616
233 202
314 321
370 319
641 235
959 551
983 1403
759 1780
477 2295
77 2677
581 2762
813 2249
459 491
200 126
140 351
509 422
396 511
212 530
188 258
268 129
223 193
100 344
37 706
33 841
41 911
70 887
96 1045
113 1114
48 922
7 775
20 607
2 236
13 203
9 623
2 487
0 278
21 267
2 130
0 83
2 28
6 4
16 33
12 17
0 41
10 38
0 87
0 141
2 371
2 921
7 1472
2 1348
7 867
56 357
146 155
114 66
91 144
67 340
76 356
96 283
89 282
58 180
40 325
7 143
13 236
5 306
0 293
4 248
38 222
2 144
70 134
13 62
41 63
53 48
34 69
5 54
10 92
1 140
1 262
0 293
0 491
0 484
0 796
0 1052
0 998
3 1076
9 1254
36 1514
13 833
3 846
12 585
9 267
4 91
0 331
0 607
1 796
0 998
0 1088
0 1337
0 1582
0 1654
0 919
2 256
0 337
7 466
1 235
0 420
5 410
6 421
0 209
74 121
0 352
60 721
10 1168
30 2050
23 2567
18 2466
3 1847
1 1441
2 1128
0 450
0 495
4 646
0 623
4 801
2 1140
2 1149
7 1415
18 1896
22 2427
13 2539
18 2431
18 2138
0 1537
3 948
0 1460
5 1763
16 1919
12 1496
7 1763
6 1935
7 1768
0 894
4 1602
13 1373
8 1130
5 1484
2 989
1 909
9 874
7 1245
13 1598
85 1458
12 988
5 934
17 1737
3 1951
1 2018
0 2226
0 1874
0 1061
1 612
8 455
0 374
0 460
0 374
0 249
0 153
0 70
0 3
0 3
0 9
0 77
0 131
0 89
1 243
0 338
0 273
0 263
0 171
0 59
0 7
0 41
0 103
0 182
0 488
0 612
31 806
1 1294
0 1816
2 1739
0 1390
0 1286
0 899
0 457
0 466
0 411
0 347
0 327
0 1021
0 1491
0 1660
0 1944
0 1806
3 827
3 439
0 271
2 271
0 211
0 121
0 39
0 220
28 439
2 138
0 81
0 24
0 0
0 30
0 11
0 6
0 42
0 46
0 38
0 80
0 2
0 50
0 27
0 26
0 8
0 4
0 30
0 38
0 54
0 73
0 0
0 19
0 17
25 38
1 0
0 3
0 6
0 11
0 25
0 0
0 2
0 40
0 62
0 9
0 19
0 24
0 129
0 735
1 1515
5 2468
5 1970
0 1372
8 797
7 2107
2 2188
2 2051
1 937
4 1184
25 2030
0 1058
2 976
0 858
1 656
0 133
1 961
9 1954
12 2855
19 3784
27 3685
24 3056
9 2544
2 1751
2 1252
5 1545
7 1664
4 1853
4 2376
4 3355
4 3073
3 2189
0 1670
0 1349
0 1107
27 1303
1 1147
0 1174
2 1116
1 1302
2 1360
2 1419
3 1280
5 799
4 630
1 333
0 159
0 241
1 381
0 684
0 923
0 1278
0 644
0 1285
7 1555
0 918
0 640
1 1883
0 2238
0 1029
16 1077
1 951
0 1032
3 380
0 749
2 1549
7 1572
9 2082
22 2102
18 1504
32 2341
11 3245
9 2784
13 1514
5 1763
18 1455
7 645
3 1247
0 1261
1 989
3 904
0 859
1 971
0 846
1 1193
26 1430
21 1406
19 1560
15 1348
6 1180
2 848
1 575
2 422
5 479
0 203
0 11
2 46
1 103
0 170
0 254
2 498
7 442
7 714
5 915
7 793
3 269
0 89
2 248
2 231
1 92
49 89
7 52
1 75
2 16
2 123
2 342
6 517
17 494
3 953
14 1696
13 2352
4 2735
0 2500
8 2519
10 2857
16 2924
32 3315
18 2753
2 1599
4 1251
2 1395
4 1817
2 1378
3 520
0 901
8 1590
2 1767
0 1974
3 1913
2 1398
0 873
0 394
3 737
0 933
0 922
1 1145
0 1804
6 1857
0 1209
4 1473
0 1228
4 599
1 413
0 241
1 52
0 168
0 331
0 413
1 521
0 658
18 787
1 543
0 507
3 292
1 130
0 94
0 88
0 21
0 11
0 9
0 38
0 55
0 96
2 118
0 267
0 546
0 1003
1 1372
0 1432
0 897
6 1022
1 897
2 545
4 593
1 540
23 470
1 235
0 227
0 83
0 97
0 67
0 33
0 18
0 48
0 27
0 37
0 15
0 18
0 365
1 702
2 1412
1 1733
0 1363
0 1002
2 1050
1 1077
0 622
1 683
0 636
0 427
18 393
0 377
0 405
0 486
0 844
1 1332
0 1569
0 1352
0 724
0 756
0 1039
0 406
0 177
0 198
0 157
0 29
0 38
1 214
0 729
0 1491
2 1603
0 1604
3 1469
11 1331
2 1082
17 1209
2 362
0 203
0 135
0 160
0 70
0 45
0 36
61 4
9 4
0 4
2 0
60 28
188 78
