"pat" "th"
2674 16
2403 17
2079 9
1751 3
1414 5
1767 7
1823 8
1674 2
1694 0
1564 6
1462 93
1402 235
1158 349
952 387
649 368
671 219
622 144
829 394
873 394
981 257
1170 127
1303 19
1157 115
1112 27
1212 2
1584 25
1687 0
2320 56
2649 22
3443 15
3181 29
3997 23
3199 12
3881 19
3567 17
4228 14
3510 10
4327 19
3289 20
4322 24
3813 23
4173 27
3371 26
3831 17
3051 20
3798 34
3414 103
4044 190
3676 196
3851 91
2768 15
3347 22
2568 18
3012 28
2418 27
3106 18
2714 110
2233 330
2574 897
2586 1453
2431 1758
2426 1732
2478 1571
2131 1183
2245 1548
2077 2372
2301 3173
2212 4115
2268 4895
2121 5659
2002 5706
2214 5598
1913 5787
2043 5882
1807 6060
1844 6021
1636 5522
1697 4487
1306 3946
1496 3070
1092 2244
1460 1686
610 822
694 376
299 349
138 500
51 688
42 676
212 860
690 1008
1310 1342
2091 1588
2893 1801
3660 2035
4259 2121
4666 2556
4906 3004
5098 3292
5124 3407
5523 3574
4515 3758
4696 3962
4136 3846
4188 3806
4165 3437
4261 3233
3873 3264
3393 2733
3072 2529
3034 2291
2398 1997
2008 1857
1688 1693
1390 1524
1119 1481
674 1020
300 1051
315 828
479 504
576 451
788 472
1266 455
2004 506
3044 535
3953 265
4514 446
5059 235
5824 240
6397 144
6786 99
7309 141
7324 118
8053 79
7532 128
8119 194
7352 277
7863 296
7026 301
7427 328
6411 256
6906 326
5913 344
6050 394
5111 399
5218 397
3394 373
3980 241
2297 397
2854 349
1315 235
1979 393
897 731
1370 867
1087 1194
1194 1405
1317 1298
2131 946
3964 724
5282 497
6841 413
6510 372
7622 457
7492 509
8070 280
7697 126
8675 177
7464 243
8427 189
7967 414
9453 531
9580 351
10487 292
10251 152
11299 225
11171 316
11823 295
11784 223
12454 183
11613 487
11559 275
11194 257
10879 265
10492 91
10461 127
10611 53
10052 58
9566 71
8992 78
8004 156
6739 58
5374 47
5035 53
4921 19
4533 41
4268 85
4719 34
4204 9
4137 21
4376 8
3907 19
3397 14
2519 66
1749 342
1670 627
1927 906
1950 914
2478 938
2401 728
2933 972
3386 1310
4007 1509
3676 1471
3387 2013
3562 1520
3796 1003
4089 757
4341 581
4573 641
4368 417
4211 209
3490 118
1833 127
1237 170
1186 141
1628 55
1623 17
1237 241
865 283
234 260
363 147
611 145
1318 169
2482 66
2562 57
3479 70
3394 209
4336 197
4313 181
5454 235
5453 173
6074 381
6005 329
6679 311
6658 212
7213 245
7378 323
8297 205
7791 121
8034 230
6775 38
6306 56
4347 132
4342 284
2601 86
3376 111
3253 81
3729 55
2406 134
2188 59
1403 73
833 1
736 20
875 29
1314 1
1470 0
1499 59
1188 237
692 182
262 93
450 0
402 52
215 17
112 21
327 13
729 0
1765 10
2554 8
2117 4
1987 0
1992 0
2280 0
2073 0
1492 0
1382 1
1281 14
1195 0
1254 0
1347 0
1194 0
1366 2
860 1
907 0
817 3
1692 0
1783 14
2863 2
2650 1
3850 3
3457 5
4858 38
4723 192
5310 310
4794 306
5359 268
4868 198
4960 204
4569 280
4237 289
3961 349
3764 236
3284 257
3911 197
2741 197
2473 268
2362 217
3212 220
4438 190
5369 201
6054 247
6321 284
8020 252
10264 350
11899 341
12052 398
11938 270
11092 233
11087 195
10481 160
10472 174
10347 150
9904 287
9793 245
9322 317
9196 315
8802 194
8481 375
7990 355
7565 487
7732 807
7288 1163
7147 1982
6013 2940
6282 2758
5673 2832
5834 2396
5087 2186
5327 2050
3880 1558
3711 1312
2962 758
2981 712
2892 776
2862 609
3310 605
2997 744
2894 721
2840 1078
2506 815
2287 862
1832 931
1663 1011
1134 1368
939 1601
455 1750
433 1982
294 2162
566 2434
907 2873
1576 2844
1597 2837
2050 2921
1746 2608
1904 2442
1483 1955
1442 1505
848 1539
855 1162
547 1447
704 1589
569 1141
682 1614
591 2050
469 1925
322 2161
562 2220
272 2035
386 1173
151 1490
196 1382
47 1602
207 1595
59 1994
383 2155
277 2641
648 2790
287 3226
327 3172
62 3552
170 4344
867 5255
1644 5957
1825 6451
1753 5734
1950 4623
2586 3738
2479 3206
2829 3450
1740 2918
1577 2243
1007 1473
864 788
599 710
857 889
912 1344
1018 1634
371 1697
543 1974
446 1993
415 2262
493 2531
560 2631
494 2897
509 2810
458 2995
276 3049
197 2921
235 3009
342 3004
430 3154
318 3276
142 3003
859 3410
869 2878
1108 2516
827 2331
486 2369
118 2541
180 2773
403 2776
609 2863
962 3090
1575 3421
2200 3750
3894 3739
4184 3833
4893 3354
4249 2595
4918 2368
4657 2125
4830 1621
4015 1270
4769 1247
4263 1447
4890 1512
4780 1426
5320 1361
5497 1144
5414 882
5571 570
5948 383
5476 377
5796 764
4561 770
4515 689
3530 762
3934 773
2594 813
2966 926
1319 1089
1586 1194
782 1136
1074 1097
984 1113
927 1261
1203 1389
1100 1429
2033 1650
1748 1720
2942 1498
2349 1733
4036 1550
4681 1499
5506 1138
5560 957
6395 733
5632 657
6815 715
5703 1106
6700 1139
5481 1235
5310 1401
3856 1703
4979 2242
4075 2383
5355 2230
4751 2624
6378 2591
5323 2298
6513 2342
6123 2390
6483 2163
5484 1741
4952 1474
4098 1498
3538 1445
3561 1580
3622 1827
2831 1918
2882 2179
3302 2382
3945 2634
3928 2672
3363 2790
3717 2719
3670 2529
3861 2393
4252 1962
4535 1768
5549 1602
4865 1373
3166 1138
1824 1045
1490 776
2670 719
3264 704
3439 758
2658 822
2587 666
2936 515
3239 537
3349 374
4426 292
4482 189
5320 440
4725 523
4077 623
3453 659
3075 693
4072 672
5327 788
4156 723
2915 716
2895 719
3585 699
3895 735
3884 755
3572 483
2897 351
3067 515
3042 634
3151 660
2605 676
1881 793
2032 640
1959 398
2127 183
2007 292
979 572
766 1031
781 1392
615 1872
293 2315
487 2751
254 3361
427 3513
421 3367
601 2883
605 2264
660 1752
1136 1356
1037 1188
1657 1570
2299 2031
2508 2245
2272 2324
2661 2321
3089 2379
4070 2422
4342 2694
5546 2933
4028 3203
4277 3462
2025 3584
3108 3884
1980 3775
2345 3544
1898 2962
2709 2755
1982 2468
2642 2132
1462 1682
2481 1433
1220 1188
1568 1190
1318 1385
1523 1443
660 1844
439 1963
621 2118
926 2242
804 2319
504 2444
175 2761
136 2857
61 3060
74 3075
83 2984
26 3179
66 3601
79 3898
63 3804
44 3782
26 3726
0 3181
9 3407
8 3634
23 3686
13 3610
13 3399
10 2808
6 2546
13 2614
15 2630
17 2169
7 1726
5 1251
15 1185
49 1016
12 824
3 693
11 705
29 957
10 1811
9 1791
7 2013
3 2004
4 1776
6 1518
1 1330
2 1503
5 1910
3 1692
4 1630
5 1503
0 2133
2 2603
1 2866
0 2993
11 2737
3 2222
6 1946
6 1584
5 1271
8 792
9 414
8 264
27 268
5 299
3 351
6 551
5 780
22 1214
62 1365
57 1552
39 1798
22 1866
15 1897
9 1634
11 1525
2 1442
7 1663
7 1789
5 2228
4 2474
3 2399
6 2230
5 1594
5 783
1 650
3 619
1 265
64 674
19 810
3 1006
1 909
5 954
9 732
8 510
6 360
4 557
21 1105
11 1455
14 1932
21 2462
47 2755
21 3253
29 3536
27 3735
27 3237
21 2963
17 3136
31 3359
23 3333
34 3691
46 3585
27 3493
32 3237
22 2190
20 2211
22 2081
30 1970
29 1755
11 1351
4 853
6 526
9 380
5 534
18 525
11 361
5 69
5 189
10 430
25 785
58 825
18 408
10 275
13 396
22 610
36 549
30 405
31 237
63 292
28 115
0 57
13 177
5 224
38 523
68 812
230 1255
195 1717
223 2367
149 2995
163 3492
80 4337
111 4775
92 4836
60 4809
85 4976
90 5037
184 5131
227 4597
216 4304
91 3959
31 3726
62 3412
35 2958
93 2355
9 2223
54 1971
36 2013
50 2249
4 2197
23 1935
20 1272
3 1105
0 1037
28 892
70 705
52 487
6 508
0 794
15 854
8 860
2 686
3 400
13 358
35 273
90 333
180 318
44 295
57 191
93 178
56 110
134 98
12 31
5 12
76 15
45 0
20 11
10 1
27 4
4 1
24 0
15 2
9 0
2 0
229 0
555 0
795 1
711 0
914 0
904 2
850 2
460 0
193 0
80 35
152 142
104 247
175 154
360 78
600 36
735 2
955 11
1059 13
1184 0
1171 0
1120 12
934 3
724 6
485 1
327 0
116 0
175 0
163 0
83 0
6 0
51 0
132 0
2 0
53 0
10 0
150 0
59 0
70 0
32 0
123 6
75 0
4 5
25 0
64 0
116 0
49 49
1 200
21 108
66 197
46 410
10 293
6 215
6 146
67 8
25 8
5 315
13 400
36 249
20 82
15 79
83 175
70 183
53 180
1 22
75 2
96 162
2 58
6 46
37 30
56 126
16 138
17 104
19 7
0 57
24 58
62 114
16 76
7 163
56 477
63 631
5 708
22 689
94 587
83 442
42 393
13 228
28 2
10 17
0 21
0 89
4 93
1 84
2 102
34 77
22 14
57 1
108 0
142 0
62 0
20 0
19 0
1 0
0 0
0 0
9 0
0 4
0 3
1 148
10 266
10 443
16 663
2 757
5 737
0 434
0 150
0 0
5 4
2 0
0 8
0 12
0 0
0 1
0 0
0 0
0 0
4 1
21 4
26 20
0 58
6 167
43 263
66 321
22 216
0 90
74 27
111 61
42 53
3 27
37 0
111 7
52 87
8 126
22 62
93 20
81 46
17 126
6 93
56 18
99 2
53 109
1 241
0 124
111 25
113 32
72 199
12 246
12 220
115 140
107 51
11 8
2 15
72 26
145 22
75 43
5 17
7 0
75 0
53 0
5 1
11 0
86 0
74 0
32 0
8 0
24 0
67 0
6 0
0 0
0 0
37 0
8 0
0 0
0 0
0 0
6 0
0 0
0 0
0 0
8 0
1 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 28
0 19
2 80
3 324
10 402
9 298
8 213
0 268
33 496
7 522
16 447
12 54
3 25
0 4
0 5
0 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 0
0 0
0 0
1 0
1 0
5 0
0 0
0 0
0 0
0 0
6 0
49 0
19 0
10 0
0 0
4 0
33 0
12 0
0 0
2 0
38 0
215 0
371 0
657 0
783 0
787 1
802 0
794 0
832 2
798 0
840 1
791 0
519 0
186 1
77 41
434 141
1020 182
618 50
814 28
641 171
576 282
769 175
193 51
815 18
319 188
367 180
124 76
37 29
44 229
245 384
119 450
10 411
54 298
97 213
84 219
7 457
124 691
129 962
72 1028
7 732
8 316
120 477
57 754
51 727
20 718
9 287
37 141
30 42
0 19
0 97
17 60
41 33
4 4
6 0
0 0
3 0
7 0
9 0
0 0
0 4
41 10
40 4
15 30
0 6
56 10
114 18
57 23
0 56
44 133
87 255
46 302
0 252
10 234
96 224
99 452
47 414
3 470
42 292
88 100
73 35
0 24
35 3
40 0
6 7
8 5
0 10
7 53
4 198
2 258
6 340
7 588
7 766
6 771
7 733
3 571
1 484
2 238
4 142
7 94
0 66
0 33
0 70
0 7
0 39
0 13
0 3
0 0
0 0
0 0
0 0
0 1
0 0
0 0
0 0
15 0
44 0
35 0
25 0
32 0
2 0
0 0
20 0
4 0
4 0
12 60
49 183
33 253
27 228
8 173
16 82
16 25
17 6
13 11
6 0
6 0
0 0
0 1
225 108
982 622
1555 1840
2403 2891
2904 2814
2595 2175
2123 2200
1722 2656
1867 3401
2011 3898
2142 4175
2143 4270
1880 4532
1819 4428
1728 4311
1821 3793
1619 3583
1486 3308
1235 3026
944 2505
944 2041
904 2180
760 2015
566 1626
592 1338
437 945
529 1221
434 1437
444 1776
671 1727
449 1689
1154 1445
367 1357
503 1172
318 749
478 521
149 344
309 360
102 420
274 500
169 580
208 442
259 328
478 418
555 543
620 531
493 448
854 464
686 370
1414 498
1380 667
2415 794
1753 943
2221 903
1309 681
1531 382
1140 205
1075 278
1227 291
1191 195
943 471
1215 941
1701 1063
2818 1135
3195 1187
3051 1130
2676 959
2461 932
1990 993
1907 1457
1688 1751
2097 1956
2358 2124
2646 2091
1867 1980
2153 1906
1672 1783
1311 1512
949 1369
889 1080
1404 1338
1730 1857
1266 1997
1456 2507
1576 2926
1198 3194
1358 3622
1491 3862
1187 3705
1316 3299
1289 2305
1297 1718
1202 1854
1333 1518
1168 1619
838 1726
718 1530
568 1014
340 824
677 792
948 738
1412 594
2478 477
3835 346
6081 230
7457 202
8677 290
7047 101
8319 141
8384 86
10275 100
10307 84
12042 83
13217 96
14664 66
15555 60
16695 85
16265 117
15706 172
14587 258
13727 574
12799 940
11929 1652
11095 1912
10025 1953
8642 2212
8193 2548
7365 2701
7052 3027
6212 3016
5855 3089
5307 2925
4302 2597
3555 2444
2895 2206
2354 2225
2235 2012
2169 1587
1859 1230
1814 777
1852 1113
1628 916
1661 657
1203 288
1679 109
1330 168
1633 124
1365 165
1741 143
1145 210
1355 428
761 494
946 662
514 876
789 1127
509 1676
802 2708
546 3265
611 3723
363 4214
350 4484
341 4228
406 3827
147 3539
262 2901
318 2444
475 2020
584 2210
766 2600
776 2837
702 2562
659 2378
726 1734
666 1818
747 1637
602 1640
1067 1848
1404 1623
1732 1474
1625 1389
1649 1075
1505 1002
1080 1381
1227 1692
976 1940
607 2136
832 2170
709 2713
890 3467
625 4407
805 5446
477 6393
653 7328
540 8099
792 8492
352 8770
748 8937
315 9099
553 8291
271 8281
266 7994
179 7750
141 7161
124 7149
120 5971
58 5032
79 3841
29 2704
108 2554
82 2335
0 1986
97 1719
6 1437
0 744
0 483
0 506
0 793
10 1005
3 1124
7 1283
2 1197
6 870
106 522
29 330
11 494
7 1043
4 1842
55 1860
0 1513
2 204
13 347
16 565
0 366
0 350
0 397
0 357
0 296
0 293
0 361
0 255
0 212
0 140
48 62
178 4
214 3
74 4
73 0
6 0
29 0
26 0
17 0
13 0
5 0
7 0
9 0
7 0
22 0
66 0
12 0
5 0
20 0
2 0
0 0
0 0
1 0
1 0
0 1
15 0
5 0
3 0
0 0
7 0
12 0
0 0
6 0
3 0
2 0
9 0
6 0
0 0
0 0
12 0
0 0
0 0
5 0
0 0
0 0
8 0
91 0
65 0
0 0
32 0
13 0
160 0
446 0
595 0
697 0
607 0
435 0
289 0
363 10
319 0
390 0
286 0
158 0
149 0
185 28
135 37
145 18
215 30
150 11
60 0
7 0
109 0
175 0
58 0
54 0
11 0
0 0
4 452
0 1040
1 1573
19 2330
25 3438
33 4231
14 4415
1 4929
44 4686
17 4368
11 4655
20 5004
39 5429
25 6184
28 7343
24 8596
29 9333
46 9776
37 8319
44 6255
31 4441
65 3223
269 3852
388 5177
396 6560
628 7617
611 9041
566 11206
233 13153
197 14353
263 15305
268 15856
138 16478
166 16603
197 16677
251 18236
249 20778
238 21222
182 20468
143 19028
136 16609
114 15410
86 14010
73 12870
89 11673
250 10778
1541 10428
8231 11906
12073 13379
17078 13933
20958 12418
24385 10847
29895 10934
35039 9327
33891 7536
29463 7291
25395 7922
22717 8452
17563 8312
11486 8732
9366 10260
7071 11910
3152 13067
349 14383
137 14672
154 14906
134 17068
138 18911
135 21571
135 22062
105 22518
191 21892
198 18910
179 15844
187 14268
139 16354
141 18201
150 19211
176 19728
169 19919
179 19601
129 18732
521 16285
5614 13336
11707 10377
16273 7740
20439 6015
23103 5442
23085 4447
21048 3437
20926 2386
20785 1961
17616 1708
16283 2012
16050 2809
14120 4411
13027 6396
11717 10151
10231 11583
9596 13416
8904 15261
7764 16488
7314 17188
5908 17879
4688 19036
2991 18263
1325 16049
890 14888
630 14161
246 13179
93 11870
76 10285
102 9274
92 7455
87 7019
44 6664
57 6690
42 6467
30 5916
51 6947
53 7338
34 7488
41 7774
48 7334
32 7054
45 6918
46 6535
37 5801
37 5242
53 4862
74 4132
29 3157
24 2993
19 3803
36 4263
30 4584
19 4547
51 4237
25 3196
24 2826
32 3001
59 3365
103 3505
230 3547
291 3261
306 2837
267 2196
161 1830
73 1566
48 1659
58 1624
33 1647
22 1605
55 1821
48 2220
46 2553
76 2653
70 2694
83 2839
40 2849
31 2893
87 2837
46 2852
34 2846
21 2837
20 2907
16 2731
10 2554
13 2372
65 2513
33 2855
18 2873
25 3033
34 3187
28 3354
77 3280
124 3307
70 3139
27 3068
21 3177
52 3047
33 3062
43 3114
45 3151
21 2847
12 2330
6 1584
14 823
52 394
7 451
17 740
33 822
9 1074
16 1204
12 1270
26 1190
10 901
39 798
21 771
10 441
5 418
6 424
3 701
84 761
23 611
6 545
5 261
23 211
7 204
6 352
6 401
4 198
20 92
202 1
310 30
177 0
41 4
83 0
22 0
16 0
2 0
0 0
0 1
12 16
6 29
15 18
0 30
1 90
9 175
34 111
25 86
1 118
0 74
3 110
19 129
1 118
3 110
11 115
23 58
2 129
12 69
17 51
0 38
0 28
0 22
4 27
43 53
19 64
4 42
0 60
1 48
0 67
1 61
0 44
35 4
172 0
406 0
292 1
683 21
993 50
1131 118
1097 291
934 435
733 449
442 616
93 557
42 587
54 540
183 687
91 649
153 625
116 422
15 448
13 507
83 424
31 501
33 593
82 666
16 849
35 1015
76 1088
30 1139
58 1296
45 1268
27 1153
40 1054
9 1172
50 1332
34 1865
24 2531
33 3008
27 3144
25 3525
68 3657
29 4096
38 4362
71 4451
54 4044
39 3661
127 3559
72 3886
35 4917
62 5091
171 5213
138 5489
72 5222
27 4827
26 5025
37 5292
54 5001
64 4712
24 4901
32 5024
45 4989
107 5205
25 5186
24 4960
109 4315
175 3811
183 3173
244 3050
268 2860
565 2227
1009 1199
1322 1219
1797 1379
2212 1424
2512 983
2706 1276
2924 1544
2798 1536
2672 1542
2484 1542
2316 1233
2340 1040
2145 972
2106 961
2223 2180
1905 3036
1845 3280
1844 1287
1875 1113
1896 1899
1991 1654
2340 902
2330 1097
2211 1116
2321 506
2309 774
2055 807
2081 429
1978 328
2008 299
2078 276
2649 278
2747 483
2645 691
2436 946
2464 1169
2242 1602
2381 1903
2520 1940
3193 1949
2819 1366
2805 922
3008 669
2709 420
2838 195
2519 206
2474 158
1975 828
2103 1694
1403 2522
1303 3397
708 4336
1017 5253
1070 6324
897 7827
532 9791
989 11124
885 12229
625 13280
1563 13462
2092 13485
2934 12438
2902 11136
3102 9158
3081 7879
3895 6506
4412 5511
4696 4857
5257 4159
5745 3704
6235 3381
6907 3375
7866 3245
8954 3042
10157 2502
11046 2431
11688 2213
11834 2052
12646 2516
12781 3181
12546 3553
12377 3980
10977 4545
10333 4954
8261 5717
7844 6085
5804 5954
5153 5511
2968 5369
3088 5443
1839 5138
1661 5337
1278 5345
1230 5077
909 4892
932 4911
844 4431
826 4133
812 3874
2241 3374
1805 2782
1310 2176
1353 2195
1482 1921
1662 2083
1838 2463
1830 1854
939 1117
631 1271
694 1205
661 694
608 788
872 912
889 736
1982 708
1386 328
2250 683
2600 901
3129 950
2590 1125
2736 1055
2416 913
2610 797
2274 536
2532 287
1452 252
1469 261
648 926
862 869
308 1063
232 991
136 1072
139 765
244 557
268 361
488 213
368 267
571 325
451 455
659 479
332 501
464 950
703 1175
1510 1728
1835 2307
2886 2465
3563 2816
4510 2097
5840 934
6866 981
6881 1223
7179 999
7260 665
7497 505
6842 491
6837 785
6381 945
5749 1659
5839 1368
5824 696
6117 786
6156 1050
6139 1139
6180 1295
6315 1736
6150 1462
5509 1154
6146 710
4999 688
5292 522
4731 556
6352 667
5588 1322
6077 960
5877 766
6617 555
5722 551
6197 762
5807 874
6716 1087
6068 1141
7047 1170
6065 1435
5955 1718
4562 1645
4147 1486
3159 820
3712 661
3141 739
4478 1004
3543 976
4605 955
3645 1358
4082 1745
2550 2015
2176 1747
1977 1771
1229 2100
1679 3274
1290 4287
2578 4600
1925 4787
2713 4860
2588 4887
3740 3607
2406 2709
2708 2306
1332 2305
1118 2554
1289 2557
1145 2417
831 2530
360 3260
215 4420
625 4899
311 4560
342 4643
368 4917
199 4459
256 3998
303 3895
177 3397
50 1568
40 1743
94 1666
279 2603
333 2941
351 3178
161 3060
29 2316
340 1842
384 1646
1293 2009
282 2436
34 2456
147 2191
277 1948
568 1824
1239 1588
2044 1235
2744 777
2713 514
3595 707
3352 699
3396 668
2526 564
2718 416
2883 318
2224 758
2034 1840
2127 3002
2099 4034
2210 4794
2414 5330
2137 6125
2002 6243
1901 4826
2137 3556
1907 2550
1890 1420
2027 1541
1985 2018
1977 2044
1948 1356
1955 846
1237 1005
1536 843
1395 409
1590 807
1552 928
1833 1135
2626 1396
3477 1693
4265 2259
5688 2597
6274 2383
6387 2246
6132 2358
5734 2277
5905 2283
5251 2105
4866 2067
5117 1556
4871 426
5175 643
5423 442
5585 912
5661 599
5996 428
5799 461
5002 183
5605 165
6016 135
5978 66
4891 103
2643 59
2717 41
3794 68
5352 89
4721 106
3647 66
1186 21
1732 17
1325 12
1996 24
2354 40
2182 25
2965 27
1711 17
966 8
1078 12
3328 37
4913 83
3185 33
2124 30
808 38
897 156
158 231
114 217
709 91
491 88
985 115
576 97
696 138
191 85
44 84
30 144
6 181
68 155
94 55
167 43
118 1
83 6
9 1
214 3
2 0
57 0
11 0
47 0
72 5
13 0
0 2
0 0
0 0
0 11
44 24
34 25
87 25
69 1
53 155
62 442
90 755
87 820
77 1145
116 1549
151 1774
133 1448
102 1164
136 950
86 638
183 535
142 753
103 661
105 324
117 692
43 710
35 637
33 542
57 684
34 1031
22 1091
21 1152
69 815
61 254
39 221
18 326
17 67
20 117
41 123
75 115
66 40
25 34
10 18
13 86
0 37
2 70
0 121
7 42
10 45
22 29
1 9
19 15
14 4
4 2
2 22
0 2
0 7
0 11
11 6
5 43
4 97
1 79
17 3
1 0
18 7
1 2
5 22
4 0
16 0
25 0
55 0
