"pat" "th"
542 2
531 1
644 4
665 12
623 6
592 6
477 7
459 4
474 13
489 5
431 9
375 9
276 1
146 0
171 2
410 2
449 3
456 12
527 12
705 26
947 27
995 31
747 20
504 11
350 8
366 6
473 5
446 2
380 0
314 0
114 0
138 0
345 12
462 16
425 31
404 27
419 30
438 21
502 17
539 17
432 19
479 14
572 13
671 20
642 12
577 24
421 14
207 6
169 9
411 7
506 5
599 0
598 0
559 7
371 6
525 7
564 19
535 26
540 6
523 3
579 22
616 18
589 17
549 16
496 13
663 20
938 47
1016 16
1138 11
1382 13
1856 18
2541 25
2726 23
2664 15
2550 17
2234 26
1816 21
1379 22
1170 27
1328 28
1645 12
1829 14
2074 12
2111 14
1925 17
1776 36
1808 41
1763 30
1656 37
1608 32
1641 15
1424 14
1035 21
1053 19
1187 13
1401 18
1268 7
1279 13
1206 11
890 15
1065 2
884 4
749 7
723 6
964 3
745 1
906 6
1310 0
759 5
483 27
465 66
337 153
347 424
332 716
558 732
466 1028
592 1197
731 1382
612 1435
777 1597
623 1537
628 1363
888 1237
1110 1138
1347 1207
1565 1236
1544 1661
1317 1706
918 1698
610 1452
545 1682
435 1569
384 1498
427 1058
286 1025
373 839
296 1242
661 901
773 1299
969 933
1137 1473
1383 1206
1282 1644
1193 1070
750 1496
406 1036
542 1701
376 1330
512 1929
250 1629
221 2440
344 2404
441 2438
454 2312
731 2708
1030 1732
1211 2166
1026 1897
1098 2500
1091 2301
742 2883
654 2457
436 2669
782 1462
1433 1048
1306 669
945 557
885 543
1019 350
1155 363
1294 562
1326 690
1481 840
2054 666
2649 522
2327 425
2561 317
2603 181
2506 200
1988 318
2122 258
2435 362
2872 253
2584 93
2635 124
2001 268
2079 169
2031 77
1665 96
1330 35
1171 6
874 5
654 21
904 54
1059 175
1021 32
1201 31
1202 31
1058 35
1081 19
1005 28
590 14
680 17
576 12
586 8
254 3
157 0
306 8
607 21
592 7
748 17
657 13
748 126
780 12
766 17
685 21
974 24
1076 10
875 17
1336 8
1585 34
1342 58
1174 36
907 21
1019 25
1027 16
1092 15
925 36
913 15
978 24
1086 17
809 44
894 55
1128 82
1137 78
1262 44
1029 74
1073 132
1208 58
1544 78
1875 44
2733 99
2238 68
2007 33
1946 111
1911 134
2161 10
2292 30
2396 17
2661 19
2452 13
2212 1
2443 6
2442 19
2133 8
1733 12
1584 20
1521 16
1540 33
1445 31
1605 49
1690 40
1623 17
1550 5
1574 5
1769 3
1833 2
1620 3
1561 3
1490 5
1445 9
1343 10
1416 6
1376 7
1464 8
1633 7
1957 12
1611 8
1339 8
1061 7
998 17
929 25
876 8
822 15
655 10
751 63
727 32
731 105
701 247
568 357
376 448
251 622
226 685
131 816
130 825
186 1001
156 965
202 1090
144 1106
208 1117
225 1163
219 1218
251 1230
337 1292
416 1227
421 1310
707 1084
793 1192
779 1035
791 1102
841 1141
650 1118
617 1070
465 1220
580 997
571 1085
543 839
311 908
209 644
350 674
493 520
521 705
525 753
375 1136
328 1227
548 1640
922 1737
992 1860
1015 1756
1135 1532
1077 1172
1078 1010
1163 746
1364 716
1359 597
1500 800
1585 811
1565 817
1295 815
1195 766
1268 635
1125 462
903 404
911 376
1181 402
961 211
960 156
817 258
844 273
846 348
816 849
670 731
675 1206
622 1354
646 1396
767 1500
792 1627
794 1684
666 1901
551 1971
719 2594
628 2489
576 2984
426 3174
492 3540
478 3451
432 3324
424 2908
450 2709
423 2037
439 2113
377 1840
340 2177
295 1704
261 2016
247 1905
229 2228
301 1937
271 1576
259 1028
337 563
270 198
276 865
209 951
178 1200
277 1193
271 1003
262 1055
282 945
419 1341
350 1113
263 1564
368 1265
476 1342
758 994
1113 937
1896 1098
2441 1192
2572 1121
3156 1235
3668 1408
5069 1603
5947 1770
6568 2035
5887 1985
5402 2719
5049 2413
5240 3023
4291 2571
4047 2906
3897 2410
2988 2414
2081 2052
1829 2164
2369 2032
3260 2249
4304 1646
4486 1602
4117 1141
3769 1218
3792 739
5466 1123
7737 595
8322 827
7516 1242
7638 1723
7165 1824
6123 2058
5001 2641
3349 2698
3027 2897
3644 2571
4087 2213
4100 1983
4362 2017
4721 1475
4143 1503
4161 1390
4246 923
4705 793
4365 747
4268 1358
4461 897
4527 979
4100 415
3841 275
3316 472
3425 280
3093 290
2836 284
2530 123
2359 61
2130 137
1889 177
1207 265
957 103
589 268
592 223
582 421
997 296
952 341
948 253
867 410
1050 103
794 239
692 22
429 340
401 363
662 359
600 358
690 297
716 158
1226 127
1577 51
2224 85
2709 163
2982 214
2817 72
2276 78
1591 170
1298 119
1329 92
1225 33
1008 23
975 88
800 243
481 69
453 33
442 47
883 127
1097 96
757 143
1283 72
1266 111
924 38
756 108
511 41
275 131
457 24
603 28
292 33
272 25
453 36
238 30
129 9
238 9
289 13
229 11
348 85
507 8
393 92
480 21
792 51
748 64
392 90
460 40
737 11
741 3
514 14
518 18
599 19
904 16
734 3
645 103
761 4
578 7
481 42
689 48
833 27
810 52
620 16
477 4
244 8
191 20
128 23
199 34
365 17
437 28
873 53
1485 18
1398 17
1165 8
712 15
1045 10
765 29
557 44
535 114
221 14
300 43
208 24
298 46
155 42
265 46
90 20
41 19
37 21
26 33
23 18
60 22
91 9
73 93
106 35
12 108
19 35
15 153
62 17
56 279
83 69
8 75
24 36
9 105
0 231
42 309
34 501
6 643
49 591
9 698
43 724
28 835
22 881
37 849
18 721
27 546
15 566
50 430
26 419
4 174
51 190
45 175
88 78
111 36
53 23
35 107
154 170
62 203
48 165
30 40
204 43
161 35
76 10
83 8
65 22
176 17
182 3
227 12
122 22
1 68
180 71
371 2
497 33
630 15
810 0
861 19
779 12
556 19
614 13
635 5
401 3
372 30
170 24
128 3
207 6
101 0
22 0
117 41
59 32
4 24
54 30
12 26
66 35
107 31
120 32
452 21
535 26
710 51
906 49
863 115
564 11
623 18
765 12
814 10
889 10
655 114
720 30
848 40
691 75
590 119
510 25
509 94
496 136
356 63
204 57
89 81
184 64
251 58
226 53
307 43
244 9
190 3
181 36
374 75
517 24
721 28
1080 15
1739 0
1900 24
1671 32
1653 103
1587 73
1290 33
1183 17
1512 68
1230 18
895 11
780 22
656 60
624 68
609 15
564 17
326 15
555 3
539 82
539 88
811 91
696 68
371 88
322 5
286 0
183 4
268 14
158 2
198 1
282 120
410 125
444 34
496 85
421 0
446 75
949 147
958 115
1052 28
1050 1
1178 109
1042 29
640 100
700 127
796 170
922 107
533 118
892 73
1076 70
1059 14
1008 46
923 5
851 42
1037 80
1313 78
1267 23
1058 35
874 64
559 25
576 60
702 70
1014 44
1265 87
1199 61
1023 194
682 121
953 176
1454 255
1654 248
1413 97
1473 168
1815 121
1191 49
1546 158
1163 15
1139 45
1206 23
1322 36
1339 147
1908 54
2110 58
1579 29
1196 53
999 39
664 36
816 44
1040 80
1504 89
1881 120
2402 87
2397 116
1856 102
1795 174
1695 127
1550 223
1917 118
1586 103
1008 34
737 211
840 25
1267 45
1281 39
1763 95
2406 8
2418 91
1957 178
1715 564
2063 430
2468 501
2723 213
2303 188
1721 178
1709 152
1924 238
2267 142
1906 55
1622 374
1600 146
1685 259
1472 202
1267 279
1292 132
1149 204
914 103
749 153
626 44
540 302
529 101
578 68
504 238
630 278
778 331
824 204
1128 235
1389 159
1650 311
1853 352
1916 645
2149 420
2222 494
2268 268
2321 463
2176 324
2145 573
2101 330
2188 418
2042 355
1680 491
1584 441
1518 338
2152 303
2425 363
2137 261
1829 598
1674 817
1469 1045
1386 961
1456 1204
1134 1162
879 1514
1273 1156
1299 1662
1006 1577
880 2009
701 1832
918 2119
993 1959
1106 2139
1032 1954
857 2108
1128 1645
1168 1599
1156 1249
1155 1714
822 1559
840 1815
813 1659
1514 1781
1862 2169
2301 2725
2319 3237
2144 3292
2147 3155
1708 2990
1788 2928
1889 2886
1368 2564
1131 1486
1151 1406
928 663
513 811
291 467
480 911
451 342
537 511
598 439
697 806
570 872
461 1035
361 773
611 865
373 817
472 732
822 599
1069 451
1219 395
719 406
808 475
968 518
889 461
853 325
1058 347
799 390
580 193
993 274
1127 106
1142 199
1054 141
1236 186
1239 52
992 98
824 86
732 200
798 160
781 130
910 63
1010 151
1192 140
1439 178
1343 84
1362 135
1572 47
1726 116
1771 14
1877 70
1977 30
1809 209
1553 33
1020 102
1028 45
1646 124
2208 46
2040 93
2033 57
2441 24
3011 21
3116 44
2687 51
2244 51
2159 44
2284 29
1649 16
1264 17
1699 16
1671 15
1298 11
1014 18
757 23
904 23
1215 38
1191 75
1327 59
1336 67
1014 40
1086 58
1130 47
1317 30
1636 63
1553 45
1449 71
1531 31
1260 39
1083 5
1333 74
1093 20
1172 15
1090 30
1359 22
1228 68
1128 51
976 85
919 54
998 73
1269 80
1529 41
1752 65
1627 70
1466 74
1558 69
1856 74
1510 52
1333 44
1432 33
1403 51
1110 27
1047 30
1230 54
964 47
1077 83
1033 48
925 90
1388 79
1455 59
1236 52
1686 65
1396 88
1387 44
1484 63
1465 46
1115 73
1017 45
1207 42
1258 9
1965 12
2288 33
2059 35
1632 32
1496 23
1082 52
1128 29
1176 31
813 35
858 90
1230 136
1276 77
1418 92
1437 28
1783 64
2102 27
1992 61
2071 25
2239 137
1622 114
2085 261
2272 236
2221 236
2049 306
1671 390
1226 492
942 534
1220 593
728 599
910 569
1184 643
1119 747
770 641
1038 565
1212 456
1407 408
1676 179
1083 179
1203 101
1617 219
1587 168
1373 406
1336 224
1103 319
853 135
876 75
928 40
763 3
441 3
611 23
635 28
277 29
782 38
201 25
628 73
529 37
686 63
100 41
180 1
152 9
390 69
752 26
565 58
357 67
343 100
360 64
449 25
559 25
369 7
178 18
174 11
230 7
368 25
304 27
284 40
579 22
534 25
525 3
440 5
359 1
256 2
161 0
227 8
197 12
250 0
286 9
170 6
116 7
192 0
283 0
175 0
273 2
400 0
455 1
552 0
836 0
1066 2
1211 3
1408 0
1259 0
1256 0
1328 0
904 3
413 0
81 0
78 0
288 0
410 0
528 0
443 1
532 7
346 9
317 11
387 19
516 12
673 23
541 16
313 16
172 15
79 13
292 13
358 17
341 15
244 14
177 12
183 12
200 13
65 8
6 10
2 4
58 7
300 9
982 5
1776 10
2775 10
2646 40
1851 45
1014 39
389 23
388 21
561 28
982 39
1023 35
900 13
757 11
676 7
685 8
932 12
912 13
875 14
1087 21
977 18
567 6
826 28
965 29
1476 27
2264 26
2870 10
2826 0
2207 1
2067 4
1660 3
1777 4
2093 11
2599 22
2353 10
1663 25
1418 8
1034 10
885 15
943 17
957 31
1068 80
1167 77
1159 99
1158 130
1366 56
1265 121
2201 54
2408 92
2011 70
1873 117
1737 240
2257 282
2459 400
2950 544
2939 614
2804 728
2398 592
1598 511
1621 452
1504 334
1291 273
1047 153
335 79
231 48
1036 0
1190 38
1251 86
2026 78
2196 36
1630 10
1432 9
946 43
1097 39
954 13
1206 24
814 42
721 13
464 2
768 18
831 5
763 13
836 9
856 10
532 16
834 108
894 51
976 32
1282 33
1253 7
994 25
848 98
776 48
968 52
1121 105
1102 96
977 94
597 110
710 183
864 377
890 379
1054 267
1193 194
1323 144
1162 80
999 62
910 24
817 165
414 62
395 116
545 21
425 22
382 35
379 119
322 65
214 134
42 181
30 526
6 650
182 973
332 1015
341 1022
333 963
352 1037
268 976
276 1271
285 1385
349 1377
422 979
592 764
802 195
1047 581
1422 1040
1783 1338
2329 1814
2492 1805
2483 1574
2576 1054
2465 706
2283 57
2252 300
1903 857
1821 1105
1468 1430
1449 1542
886 1708
1160 1671
1674 1827
1867 1473
1973 1254
1885 1402
1733 1232
1581 1230
1151 1001
1133 899
1159 639
1163 155
823 243
539 269
768 214
1336 134
1689 57
1776 173
1501 134
1066 137
822 91
933 96
1164 78
1212 63
1231 146
1455 200
2223 101
2352 167
2158 53
1734 69
1471 210
1457 78
1550 81
1734 210
1714 276
1475 113
1350 101
1096 57
831 78
702 154
604 532
437 1075
512 1504
563 1865
879 1906
1343 1725
1578 1446
1818 1537
1894 1709
1858 1400
1824 1365
1916 1056
2104 927
2301 638
2140 523
2096 353
1905 100
1551 99
1234 113
1085 188
855 170
769 125
849 131
1334 121
1628 108
1724 79
1732 89
1649 99
1544 148
1605 73
1703 74
1521 37
1478 131
1545 37
1447 82
1380 21
1383 29
1448 40
1509 46
1469 67
1304 35
1109 79
830 83
466 46
255 29
297 56
487 49
721 71
529 33
592 23
475 37
138 60
119 48
763 87
1249 71
1164 106
1089 93
1138 69
809 98
858 103
789 127
1048 118
1192 196
1192 145
981 99
1104 53
1563 79
2134 55
2632 49
2498 64
1981 41
1362 37
1026 24
644 32
525 7
529 19
568 15
666 45
1021 10
912 48
1103 36
1138 55
979 61
755 48
559 32
660 39
666 74
734 72
768 187
904 214
938 421
829 540
744 629
547 575
760 793
1546 669
2126 712
2637 687
2818 861
2469 731
2141 840
1990 593
1550 630
1433 515
1415 685
2240 567
3086 646
3092 357
2666 489
1639 301
1025 428
2212 600
3208 637
4167 531
4667 633
4083 700
4072 727
3809 807
3264 1025
2446 1204
1807 1164
1677 1128
1563 1083
1419 1184
1281 1194
961 1030
982 885
836 600
515 477
533 302
469 277
436 197
700 129
1191 318
1609 239
1914 348
2440 222
2882 362
2830 152
2071 254
1355 143
1079 156
1380 49
1784 122
1986 146
2294 175
2764 213
2714 217
2390 80
1974 42
2070 76
1720 91
1519 57
1278 75
1208 39
1193 94
1044 38
930 124
996 78
784 50
643 87
813 35
538 34
424 20
451 63
120 40
87 14
61 15
57 12
45 183
23 43
202 35
379 50
409 13
645 64
1472 11
1738 8
1308 5
1094 132
958 44
627 120
486 232
832 327
1015 462
955 347
698 194
377 52
544 63
619 20
628 29
527 17
652 48
562 44
133 130
151 82
143 17
234 4
350 28
324 54
338 164
236 112
102 184
231 31
262 72
375 106
268 59
188 30
257 18
351 34
207 26
289 76
452 20
518 13
548 38
821 11
710 16
658 10
740 20
901 14
909 74
941 24
965 24
1288 125
1438 19
1394 36
1389 42
1338 20
1275 9
1160 14
1016 11
873 23
858 98
729 18
656 21
613 35
576 16
527 21
641 61
708 11
753 35
668 18
622 20
601 22
626 16
550 31
434 9
305 7
272 26
206 26
169 21
249 5
279 8
289 15
273 31
247 18
276 16
195 17
110 8
33 79
29 43
30 37
18 60
13 27
4 47
0 28
3 53
1 34
9 39
17 66
86 55
58 70
129 30
129 57
240 15
301 39
374 82
343 40
350 49
313 68
505 47
559 84
489 81
303 68
1223 21
199 22
446 16
607 8
673 11
682 16
619 23
671 136
737 158
849 131
1018 66
1240 84
1342 100
1297 46
856 37
583 29
287 16
490 14
366 11
203 46
135 5
109 16
146 130
29 113
72 43
13 72
5 8
0 25
10 63
63 44
128 36
119 7
183 12
276 16
438 14
645 23
786 37
846 31
943 14
980 18
1076 23
1205 28
1399 22
1579 24
1694 29
2042 61
2363 31
2579 31
2828 27
2573 28
2269 49
2293 35
2484 34
3064 36
3409 30
3576 59
4087 70
4591 37
4480 38
3705 38
3244 18
2149 30
929 4
1838 21
2563 80
4632 7
4794 19
4234 15
4065 64
3826 57
2771 85
2380 87
2425 131
2504 77
2316 121
2274 36
2207 62
2043 63
2021 38
1789 116
1446 75
1433 77
1544 53
1638 48
1536 41
1812 33
1839 70
1841 54
1761 15
1106 73
236 26
766 92
1071 40
1177 38
1357 27
1160 27
1016 45
736 101
823 131
998 95
910 223
580 33
463 125
401 301
524 263
788 399
824 389
755 503
524 188
303 214
163 336
421 457
483 484
515 271
808 217
900 33
1016 85
1030 210
976 494
684 850
271 1382
52 1805
61 2200
95 2626
135 2421
37 2153
119 2045
91 1868
52 1794
22 1642
0 1544
1 1507
17 1280
19 826
0 717
0 334
11 308
0 159
0 61
3 163
0 164
0 343
0 389
1 553
15 645
18 670
4 780
92 813
137 706
227 537
97 466
141 664
175 589
389 698
407 513
494 450
646 384
862 696
1077 413
1291 216
1463 495
1553 474
1441 208
1224 518
1019 143
1078 295
1315 512
1212 447
986 338
758 258
520 303
332 485
238 666
124 973
96 1039
20 1081
42 848
59 882
42 910
72 877
141 693
124 760
152 575
148 504
170 360
159 200
214 295
331 180
331 152
533 147
496 102
353 80
398 57
678 50
1346 99
1648 109
1997 348
1947 237
1798 352
1520 263
1212 450
944 229
451 400
740 152
1326 399
1677 109
2013 225
1994 109
1934 90
1773 54
1251 61
729 157
741 138
995 92
1269 100
1143 113
998 152
796 137
554 221
528 131
598 218
618 347
499 514
530 858
621 1455
702 2615
823 3172
964 3112
1098 2618
1380 2444
1333 2957
1662 2111
2439 2656
3336 1642
4034 2470
4572 2091
4538 2556
4135 2154
3605 2721
3107 2833
2396 3447
2021 3370
1629 3819
1757 4192
1966 5319
1714 5508
1265 6124
1350 6107
1208 6070
1010 5906
967 6265
1022 5264
888 5240
675 4174
543 4536
534 4078
1876 4255
2511 3415
2438 3235
1866 2487
2880 1865
4307 1684
2884 1498
3899 1202
4304 1270
4453 922
4052 1275
3098 799
2414 1205
2355 673
2444 1191
2752 429
2724 559
2135 317
1552 113
1865 28
1693 24
1383 96
1410 242
1464 436
1241 976
864 1336
723 1556
867 1698
863 1800
682 1901
518 1921
353 1616
107 1629
74 1383
54 1258
40 998
56 798
132 469
81 318
154 436
106 798
117 1149
56 1404
30 1583
14 1863
49 2033
44 2531
29 2904
25 3387
17 3835
9 4186
8 4685
29 4955
27 5009
45 5431
48 5468
16 5207
63 4607
84 4303
89 4359
65 4122
58 4157
21 4056
25 3879
11 3077
10 3059
20 2280
10 2262
13 2356
4 2655
12 2666
5 2497
12 1620
35 1533
4 1424
7 1466
0 1571
47 1296
73 1243
91 1174
151 1097
111 2095
308 1505
321 2300
347 2202
198 2537
321 2588
283 2727
283 2282
226 2067
150 2267
21 2468
30 2939
10 2143
35 2719
36 2469
27 3247
31 2480
70 2925
28 2486
42 3223
45 2957
102 3599
175 2494
233 3084
273 2195
155 2475
223 1568
227 1889
107 1005
136 1300
180 518
266 624
154 101
9 193
58 30
70 23
65 12
57 17
16 23
18 22
9 30
15 27
6 12
4 42
1 27
43 32
9 38
7 46
6 41
17 38
7 29
15 24
6 21
4 18
1 46
6 46
7 59
9 61
31 31
95 13
90 0
104 0
29 0
21 0
61 0
12 0
57 0
156 0
100 0
22 0
32 0
21 0
51 0
40 0
38 0
5 0
25 0
21 0
22 0
2 0
43 0
70 0
14 0
22 0
1 0
10 0
15 0
46 0
66 0
14 0
5 0
1 0
3 0
7 0
7 0
14 0
4 0
0 0
5 0
2 0
2 0
2 0
3 0
7 0
13 0
8 0
0 0
0 0
10 0
7 0
0 0
0 0
0 0
0 0
4 0
0 0
0 0
0 0
0 0
0 0
0 7
0 0
0 0
8 0
45 21
51 0
40 1
21 16
0 35
0 51
1 24
0 15
4 13
2 38
5 85
0 66
3 41
0 36
0 61
0 40
11 27
10 64
9 39
26 32
63 86
28 86
22 105
116 72
63 32
19 16
35 25
103 166
9 113
27 38
30 14
2 62
24 57
46 70
36 11
6 0
10 18
37 17
24 70
8 58
3 11
0 22
13 8
0 0
0 23
0 0
2 3
1 6
0 0
0 0
10 5
0 0
0 0
0 0
8 2
14 0
0 0
0 9
0 11
65 1
151 2
239 7
247 2
292 0
315 68
228 335
280 605
194 741
198 775
150 700
95 616
64 333
76 230
44 122
20 45
7 26
43 2
43 10
35 12
10 0
33 6
49 3
51 11
23 9
7 182
50 387
50 419
26 633
15 780
9 946
48 1019
76 731
149 537
123 584
207 640
153 750
174 671
73 524
9 600
38 402
40 645
13 425
38 123
59 220
53 290
79 148
110 276
181 132
227 37
149 183
72 41
174 242
235 220
70 380
186 141
426 578
742 461
996 1115
1188 1050
1372 1418
1377 479
1516 378
1578 575
1668 677
2056 1223
2731 938
2708 1841
2164 1741
1967 2835
1616 2338
1456 3128
1211 2817
1109 3534
1319 3575
1697 3601
1984 2789
2023 2500
1906 1860
1564 1740
1461 1610
1403 1445
1272 1093
1146 248
1089 750
918 406
866 400
898 628
901 646
1139 816
1532 1224
1311 1468
706 1531
322 1920
621 1950
823 2327
1026 2861
902 3205
218 2721
713 2520
853 2497
801 2231
925 1955
1208 1672
960 1464
840 1191
1016 908
1005 616
1090 424
997 259
793 70
833 207
796 380
738 539
749 391
879 400
1008 197
905 45
781 54
704 40
566 223
543 680
469 1404
321 2144
227 2943
118 3658
45 3912
15 3766
9 3142
15 3048
23 2851
48 3034
47 2598
64 1888
85 2159
10 2170
31 1813
32 1915
7 1976
3 1328
12 1222
22 1803
29 1743
67 2006
92 1680
159 1890
110 1874
74 1849
162 1896
228 1754
384 1463
532 1205
499 950
621 561
662 484
721 62
730 184
786 63
806 73
776 169
730 64
668 259
587 46
408 216
344 55
150 181
78 91
17 63
0 43
6 91
4 47
6 92
8 39
10 102
1 39
70 83
11 30
13 56
1 41
7 26
3 22
9 19
11 15
2 12
3 8
17 11
0 18
0 9
0 43
0 29
0 11
20 34
0 36
0 36
10 30
1 20
0 9
1 10
0 34
0 28
0 18
0 14
3 6
9 32
0 5
16 75
0 9
4 102
0 25
0 78
0 37
0 49
0 43
0 29
0 15
0 41
2 26
0 3
0 0
0 6
0 0
0 0
0 0
45 2
37 0
5 0
11 7
0 2
14 0
3 0
14 0
18 13
25 0
10 0
3 1
1 0
49 0
7 0
13 0
22 0
0 0
2 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 0
0 0
0 0
0 3
0 1
6 9
0 11
22 14
10 17
3 5
8 28
5 8
32 11
45 44
79 8
6 5
0 20
14 19
9 0
10 0
0 0
14 0
25 0
30 0
24 0
26 0
39 0
15 0
0 0
19 3
30 0
10 9
23 4
34 0
16 0
2 0
31 0
1 0
0 0
0 0
0 0
0 10
10 3
0 0
0 0
6 0
4 1
0 0
3 0
6 0
0 0
2 0
0 2
1 10
0 31
0 48
0 4
0 24
0 27
0 46
0 17
22 87
24 107
25 183
35 263
0 380
2 532
42 698
20 700
13 745
11 804
0 880
18 786
0 815
0 658
18 537
12 348
82 286
43 257
39 95
2 51
0 3
0 8
40 0
119 18
103 28
223 43
291 35
363 90
313 13
330 27
219 35
218 30
94 4
69 18
0 2
6 7
4 0
16 1
46 3
82 3
118 4
106 4
151 49
167 35
166 47
142 93
101 47
74 56
71 81
46 53
34 76
13 130
12 296
0 537
0 799
0 1119
13 1490
0 1545
0 1657
2 1592
0 1550
0 1385
0 1202
0 790
3 564
0 182
0 232
6 25
45 94
82 18
36 37
16 14
89 37
12 27
0 34
2 43
0 26
12 40
43 20
35 15
69 10
44 28
20 24
32 18
34 19
11 20
0 18
7 26
20 16
14 167
29 37
6 89
48 36
44 281
55 311
100 206
70 200
78 257
100 398
75 375
75 310
113 554
162 560
200 851
293 1040
247 1099
200 979
95 776
203 603
311 373
325 263
301 134
358 215
461 68
454 101
510 109
358 39
404 34
329 32
247 15
100 28
88 18
65 0
25 38
0 22
26 143
36 11
15 34
27 6
18 38
19 6
6 36
8 5
21 11
12 13
7 15
18 37
30 10
14 55
14 8
22 13
20 11
17 14
17 19
17 42
3 116
0 64
26 255
2 138
8 367
7 169
15 333
11 113
4 202
0 55
63 103
19 42
37 58
64 18
17 28
20 21
45 54
1 42
0 46
2 41
9 35
0 12
0 29
26 28
0 27
10 22
32 16
9 8
64 27
117 12
24 19
67 15
94 32
103 25
121 58
193 87
468 83
894 68
1485 51
1761 45
1903 46
2188 48
2058 52
2111 23
1856 26
1451 27
961 19
909 13
1038 12
1114 6
878 11
632 29
422 9
385 34
157 0
124 46
385 2
261 6
69 2
72 13
76 6
134 52
56 15
84 11
62 9
48 21
40 10
69 35
62 16
322 56
705 23
1108 111
1581 16
1585 26
1399 14
1242 32
903 10
464 30
412 12
506 14
447 17
422 15
455 6
400 5
400 2
182 2
183 4
56 1
26 2
4 0
31 0
95 3
70 0
48 3
35 0
30 0
26 0
73 0
48 0
0 0
0 1
0 0
162 0
203 5
248 1
262 2
172 4
56 0
61 0
3 0
13 0
31 2
0 0
0 0
0 0
0 4
0 0
18 0
0 0
5 7
0 0
0 0
3 0
1 0
5 4
0 0
3 0
4 0
2 1
14 5
0 0
2 0
0 0
0 0
1 0
0 0
3 0
0 0
0 0
2 0
0 0
0 0
16 0
1 0
0 0
7 0
30 0
86 1
94 0
193 1
439 3
474 4
483 8
561 8
599 12
632 13
667 13
640 13
600 11
596 8
490 13
436 21
200 7
91 2
24 1
27 0
15 1
94 1
109 3
88 5
119 3
54 3
18 5
18 0
31 1
14 0
1 2
1 0
1 1
9 0
